GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino
1500000US131210116131,1.31E+11,Block Group 1 Census Tract 116.13 Fulton County Georgia,3540,3005,535
1500000US131210116132,1.31E+11,Block Group 2 Census Tract 116.13 Fulton County Georgia,2889,2638,251
1500000US131210116141,1.31E+11,Block Group 1 Census Tract 116.14 Fulton County Georgia,3127,3065,62
1500000US131210116142,1.31E+11,Block Group 2 Census Tract 116.14 Fulton County Georgia,4730,4250,480
1500000US131210116143,1.31E+11,Block Group 3 Census Tract 116.14 Fulton County Georgia,6372,5207,1165
1500000US131210116151,1.31E+11,Block Group 1 Census Tract 116.15 Fulton County Georgia,4169,4097,72
1500000US131210116152,1.31E+11,Block Group 2 Census Tract 116.15 Fulton County Georgia,1887,1765,122
1500000US131210116153,1.31E+11,Block Group 3 Census Tract 116.15 Fulton County Georgia,3928,3535,393
1500000US131210116161,1.31E+11,Block Group 1 Census Tract 116.16 Fulton County Georgia,2068,1920,148
1500000US131210116162,1.31E+11,Block Group 2 Census Tract 116.16 Fulton County Georgia,1490,1282,208
1500000US131210116163,1.31E+11,Block Group 3 Census Tract 116.16 Fulton County Georgia,1446,1114,332
1500000US131210116171,1.31E+11,Block Group 1 Census Tract 116.17 Fulton County Georgia,2553,2465,88
1500000US131210116172,1.31E+11,Block Group 2 Census Tract 116.17 Fulton County Georgia,2303,2303,0
1500000US131210116173,1.31E+11,Block Group 3 Census Tract 116.17 Fulton County Georgia,2501,2402,99
1500000US131210116181,1.31E+11,Block Group 1 Census Tract 116.18 Fulton County Georgia,4257,4151,106
1500000US131210116191,1.31E+11,Block Group 1 Census Tract 116.19 Fulton County Georgia,2976,2570,406
1500000US131210116192,1.31E+11,Block Group 2 Census Tract 116.19 Fulton County Georgia,2221,1868,353
1500000US131210116193,1.31E+11,Block Group 3 Census Tract 116.19 Fulton County Georgia,2874,2648,226
1500000US131210116201,1.31E+11,Block Group 1 Census Tract 116.20 Fulton County Georgia,3077,3021,56
1500000US131210116202,1.31E+11,Block Group 2 Census Tract 116.20 Fulton County Georgia,4312,4143,169
1500000US131210116203,1.31E+11,Block Group 3 Census Tract 116.20 Fulton County Georgia,2552,1818,734
1500000US131210116211,1.31E+11,Block Group 1 Census Tract 116.21 Fulton County Georgia,929,870,59
1500000US131210116212,1.31E+11,Block Group 2 Census Tract 116.21 Fulton County Georgia,2056,1901,155
1500000US131210116213,1.31E+11,Block Group 3 Census Tract 116.21 Fulton County Georgia,3781,3466,315
1500000US131210116221,1.31E+11,Block Group 1 Census Tract 116.22 Fulton County Georgia,3837,3613,224
1500000US131210116222,1.31E+11,Block Group 2 Census Tract 116.22 Fulton County Georgia,3179,3021,158
1500000US131210116223,1.31E+11,Block Group 3 Census Tract 116.22 Fulton County Georgia,2924,2907,17
1500000US131210116231,1.31E+11,Block Group 1 Census Tract 116.23 Fulton County Georgia,3827,3662,165
1500000US131210116232,1.31E+11,Block Group 2 Census Tract 116.23 Fulton County Georgia,4418,4309,109
1500000US131210116233,1.31E+11,Block Group 3 Census Tract 116.23 Fulton County Georgia,1283,1225,58
1500000US131210116234,1.31E+11,Block Group 4 Census Tract 116.23 Fulton County Georgia,2734,2695,39
1500000US131210116241,1.31E+11,Block Group 1 Census Tract 116.24 Fulton County Georgia,2605,2605,0
1500000US131210116242,1.31E+11,Block Group 2 Census Tract 116.24 Fulton County Georgia,1824,1798,26
1500000US131210116251,1.31E+11,Block Group 1 Census Tract 116.25 Fulton County Georgia,2694,2694,0
1500000US131210116252,1.31E+11,Block Group 2 Census Tract 116.25 Fulton County Georgia,2008,1872,136
1500000US131210116253,1.31E+11,Block Group 3 Census Tract 116.25 Fulton County Georgia,2948,2844,104
1500000US131210116261,1.31E+11,Block Group 1 Census Tract 116.26 Fulton County Georgia,4600,4136,464
1500000US131210116262,1.31E+11,Block Group 2 Census Tract 116.26 Fulton County Georgia,4610,4357,253
1500000US131210118001,1.31E+11,Block Group 1 Census Tract 118 Fulton County Georgia,242,242,0
1500000US131210118002,1.31E+11,Block Group 2 Census Tract 118 Fulton County Georgia,2076,2032,44
1500000US131210118003,1.31E+11,Block Group 3 Census Tract 118 Fulton County Georgia,671,566,105
1500000US131210119001,1.31E+11,Block Group 1 Census Tract 119 Fulton County Georgia,1002,994,8
1500000US131210119002,1.31E+11,Block Group 2 Census Tract 119 Fulton County Georgia,1739,1620,119
1500000US131210120001,1.31E+11,Block Group 1 Census Tract 120 Fulton County Georgia,1266,1226,40
1500000US131210120002,1.31E+11,Block Group 2 Census Tract 120 Fulton County Georgia,1475,1349,126
1500000US131210123001,1.31E+11,Block Group 1 Census Tract 123 Fulton County Georgia,648,648,0
1500000US131210123002,1.31E+11,Block Group 2 Census Tract 123 Fulton County Georgia,915,781,134
1500000US131210123003,1.31E+11,Block Group 3 Census Tract 123 Fulton County Georgia,818,669,149
1500000US131219800001,1.31E+11,Block Group 1 Census Tract 9800 Fulton County Georgia,0,0,0
320M200US1312060,1312060,Atlanta-Sandy Springs-Roswell GA Metro Area; Georgia,5455053,4885549,569504
321M200US131206004000,1.31E+11,Atlanta city; Atlanta-Sandy Springs-Roswell GA Metro Area; Georgia,440641,416152,24489
