GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No schooling completed,Estimate; Total: - Nursery school,Estimate; Total: - Kindergarten,Estimate; Total: - 1st grade,Estimate; Total: - 2nd grade,Estimate; Total: - 3rd grade,Estimate; Total: - 4th grade,Estimate; Total: - 5th grade,Estimate; Total: - 6th grade,Estimate; Total: - 7th grade,Estimate; Total: - 8th grade,Estimate; Total: - 9th grade,Estimate; Total: - 10th grade,Estimate; Total: - 11th grade,Estimate; Total: - 12th grade no diploma,Estimate; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Estimate; Total: - Some college less than 1 year,Estimate; Total: - Some college 1 or more years no degree,Estimate; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Estimate; Total: - Professional school degree,Estimate; Total: - Doctorate degree
0100000US,,United States,"209,056,129","2,886,666","28,612","38,463","140,352","316,010","656,325","516,574","728,363","2,768,475","1,054,643","3,059,196","3,555,052","4,264,386","4,813,043","3,761,588","50,169,338","8,271,262","13,102,493","31,139,065","16,580,076","38,184,668","16,246,947","4,088,689","2,685,843"
1500000US130670314042,130670000000,Block Group 2 Census Tract 314.04 Cobb County Georgia,1914,35,0,0,0,0,0,0,0,0,0,0,0,0,0,28,310,53,194,89,234,589,247,0,135
1500000US130670314043,130670000000,Block Group 3 Census Tract 314.04 Cobb County Georgia,1074,13,0,0,0,0,0,9,0,21,11,0,0,36,0,14,242,84,35,165,179,115,108,42,0
1500000US130670314044,130670000000,Block Group 4 Census Tract 314.04 Cobb County Georgia,487,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,98,101,111,90,0,64,10,10,0
1500000US130670314051,130670000000,Block Group 1 Census Tract 314.05 Cobb County Georgia,1258,16,0,0,0,18,52,0,38,0,23,77,21,0,13,0,290,39,67,147,25,383,38,11,0
1500000US130670314052,130670000000,Block Group 2 Census Tract 314.05 Cobb County Georgia,1937,20,0,0,0,0,0,0,0,0,105,26,17,0,49,14,145,58,113,383,180,476,328,0,23
1500000US130670314053,130670000000,Block Group 3 Census Tract 314.05 Cobb County Georgia,781,0,0,0,0,0,0,0,34,0,0,0,16,0,20,81,142,32,57,200,83,116,0,0,0
1500000US130670314054,130670000000,Block Group 4 Census Tract 314.05 Cobb County Georgia,804,2,0,0,0,0,0,0,0,0,13,0,14,13,71,3,153,91,32,174,47,119,59,0,13
1500000US130670314055,130670000000,Block Group 5 Census Tract 314.05 Cobb County Georgia,945,13,0,0,0,0,18,0,0,0,21,0,49,0,0,19,87,29,52,128,34,462,33,0,0
1500000US130670314061,130670000000,Block Group 1 Census Tract 314.06 Cobb County Georgia,864,0,0,0,0,0,0,0,12,0,0,0,0,47,0,0,297,8,141,49,76,171,63,0,0
1500000US130670314062,130670000000,Block Group 2 Census Tract 314.06 Cobb County Georgia,1769,0,0,0,0,0,5,0,0,0,11,23,42,39,12,94,507,228,64,428,122,128,49,17,0
1500000US130670314063,130670000000,Block Group 3 Census Tract 314.06 Cobb County Georgia,2067,0,0,0,0,0,0,0,0,0,6,0,5,20,45,53,281,191,176,539,220,332,139,46,14
1500000US130670314081,130670000000,Block Group 1 Census Tract 314.08 Cobb County Georgia,710,26,0,0,0,0,0,0,0,19,0,35,17,33,63,7,295,19,70,55,8,54,9,0,0
1500000US130670314082,130670000000,Block Group 2 Census Tract 314.08 Cobb County Georgia,2537,17,0,0,0,0,0,18,1,73,10,17,30,17,54,41,665,78,89,461,202,489,236,7,32
1500000US130670314083,130670000000,Block Group 3 Census Tract 314.08 Cobb County Georgia,693,0,0,0,0,0,0,0,0,0,42,0,43,25,69,28,150,88,22,97,59,67,3,0,0
1500000US130670314091,130670000000,Block Group 1 Census Tract 314.09 Cobb County Georgia,2000,18,0,0,0,0,4,6,0,7,4,7,6,0,26,22,565,224,179,407,205,234,66,0,20
1500000US130670314092,130670000000,Block Group 2 Census Tract 314.09 Cobb County Georgia,1533,7,0,0,0,0,0,0,0,0,0,0,43,71,81,40,412,34,15,332,115,219,116,23,25
1500000US130670315031,130670000000,Block Group 1 Census Tract 315.03 Cobb County Georgia,1012,0,0,0,0,0,0,0,0,0,0,0,33,9,10,32,257,0,52,294,33,168,100,0,24
1500000US130670315032,130670000000,Block Group 2 Census Tract 315.03 Cobb County Georgia,2063,0,0,0,0,0,0,0,43,70,0,0,39,55,0,27,481,59,100,330,277,322,225,35,0
1500000US130670315033,130670000000,Block Group 3 Census Tract 315.03 Cobb County Georgia,1728,1,0,0,0,0,0,0,64,0,1,0,93,0,82,15,245,1,110,467,99,345,141,45,19
1500000US130670315034,130670000000,Block Group 4 Census Tract 315.03 Cobb County Georgia,971,28,0,0,0,0,0,0,0,40,0,71,0,20,13,0,217,96,11,97,120,187,25,46,0
1500000US130670315051,130670000000,Block Group 1 Census Tract 315.05 Cobb County Georgia,1511,13,0,0,0,0,0,0,0,16,0,14,0,27,40,16,480,143,118,293,105,194,32,0,20
1500000US130670315052,130670000000,Block Group 2 Census Tract 315.05 Cobb County Georgia,747,0,0,0,0,10,9,0,0,0,0,0,0,4,44,0,194,13,23,82,9,291,68,0,0
1500000US130670315053,130670000000,Block Group 3 Census Tract 315.05 Cobb County Georgia,1267,9,0,0,0,0,0,0,8,0,0,0,0,15,55,0,49,17,84,196,160,368,275,0,31
1500000US130670315061,130670000000,Block Group 1 Census Tract 315.06 Cobb County Georgia,1249,14,0,0,0,0,0,0,0,14,14,17,40,16,11,20,210,79,107,199,43,259,148,38,20
1500000US130670315062,130670000000,Block Group 2 Census Tract 315.06 Cobb County Georgia,1654,49,0,0,0,5,5,0,0,11,29,37,136,56,38,38,539,20,73,241,133,211,33,0,0
1500000US130670315063,130670000000,Block Group 3 Census Tract 315.06 Cobb County Georgia,441,0,0,0,0,0,0,0,0,0,15,18,0,0,0,24,135,0,37,63,67,59,9,14,0
1500000US130670315071,130670000000,Block Group 1 Census Tract 315.07 Cobb County Georgia,1076,0,0,0,0,0,0,0,28,18,0,0,27,19,16,21,149,36,51,230,164,293,24,0,0
1500000US130670315072,130670000000,Block Group 2 Census Tract 315.07 Cobb County Georgia,898,0,0,0,0,0,0,0,0,4,21,9,16,27,55,18,220,11,72,94,127,119,105,0,0
1500000US130670315081,130670000000,Block Group 1 Census Tract 315.08 Cobb County Georgia,1055,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,44,99,311,48,207,87,5,0
1500000US130670315082,130670000000,Block Group 2 Census Tract 315.08 Cobb County Georgia,2063,24,0,0,0,0,0,0,0,0,20,3,4,45,0,23,315,98,203,287,210,580,178,58,15
1500000US130670315091,130670000000,Block Group 1 Census Tract 315.09 Cobb County Georgia,1523,0,0,0,0,0,0,0,0,0,81,23,100,0,1,0,472,17,112,202,87,262,144,22,0
1500000US130670315092,130670000000,Block Group 2 Census Tract 315.09 Cobb County Georgia,1044,0,0,0,0,0,0,0,0,0,0,0,14,11,56,0,400,43,55,51,150,117,147,0,0
1500000US130670315093,130670000000,Block Group 3 Census Tract 315.09 Cobb County Georgia,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,23,139,405,75,210,10,0,0
1500000US130670315094,130670000000,Block Group 4 Census Tract 315.09 Cobb County Georgia,1671,20,0,0,0,0,0,0,0,0,0,30,93,28,21,33,328,0,325,266,221,182,114,0,10
1500000US130670315095,130670000000,Block Group 5 Census Tract 315.09 Cobb County Georgia,1046,0,0,0,0,0,0,0,0,0,10,28,22,41,37,17,207,56,59,195,98,150,87,24,15
1500000US130890201001,130890000000,Block Group 1 Census Tract 201 DeKalb County Georgia,1346,0,0,0,0,0,0,0,10,6,0,0,0,0,7,0,81,62,5,60,70,467,365,142,71
1500000US130890202001,130890000000,Block Group 1 Census Tract 202 DeKalb County Georgia,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,69,39,167,105,127,100
1500000US130890202002,130890000000,Block Group 2 Census Tract 202 DeKalb County Georgia,1005,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,129,28,0,61,32,380,154,148,43
1500000US130890203001,130890000000,Block Group 1 Census Tract 203 DeKalb County Georgia,616,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,79,0,217,117,85,100
1500000US130890203002,130890000000,Block Group 2 Census Tract 203 DeKalb County Georgia,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,32,49,0,245,166,39,75
1500000US130890203003,130890000000,Block Group 3 Census Tract 203 DeKalb County Georgia,1269,0,0,0,0,0,0,0,0,0,0,7,0,0,16,14,6,6,52,70,34,484,380,158,42
1500000US130890204001,130890000000,Block Group 1 Census Tract 204 DeKalb County Georgia,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,23,9,137,38,476,244,155,77
1500000US130890204002,130890000000,Block Group 2 Census Tract 204 DeKalb County Georgia,640,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,22,307,150,115,19
1500000US130890205001,130890000000,Block Group 1 Census Tract 205 DeKalb County Georgia,813,7,0,0,0,0,12,0,0,10,0,0,15,23,24,0,123,0,60,122,0,315,57,45,0
1500000US130890205002,130890000000,Block Group 2 Census Tract 205 DeKalb County Georgia,1417,5,0,0,0,0,0,0,0,0,0,53,0,61,77,24,288,96,92,180,47,340,86,35,33
1500000US130890206001,130890000000,Block Group 1 Census Tract 206 DeKalb County Georgia,287,0,0,0,0,0,0,0,0,0,0,0,23,0,26,5,26,0,9,84,25,53,24,12,0
1500000US130890206002,130890000000,Block Group 2 Census Tract 206 DeKalb County Georgia,988,24,0,0,0,0,0,0,0,0,0,0,15,0,43,32,122,38,45,152,55,336,83,39,4
1500000US130890207001,130890000000,Block Group 1 Census Tract 207 DeKalb County Georgia,1149,38,0,0,0,0,0,0,0,0,0,5,0,61,35,26,175,34,25,161,51,329,176,28,5
1500000US130890207002,130890000000,Block Group 2 Census Tract 207 DeKalb County Georgia,374,0,0,0,0,0,0,3,0,0,0,0,0,0,13,10,51,11,11,50,4,127,72,10,12
1500000US130890208011,130890000000,Block Group 1 Census Tract 208.01 DeKalb County Georgia,839,0,0,0,0,0,0,0,0,0,0,8,3,0,40,2,169,8,0,111,0,332,125,15,26
1500000US130890208012,130890000000,Block Group 2 Census Tract 208.01 DeKalb County Georgia,1219,26,0,0,0,0,0,26,8,0,9,16,0,8,33,0,193,35,44,135,74,361,162,57,32
1500000US130890208021,130890000000,Block Group 1 Census Tract 208.02 DeKalb County Georgia,512,0,0,0,0,0,0,0,0,0,0,9,0,14,8,11,31,10,27,128,0,181,66,19,8
1500000US130890208022,130890000000,Block Group 2 Census Tract 208.02 DeKalb County Georgia,1059,21,0,0,0,0,17,0,8,0,0,6,18,25,21,0,197,52,59,192,70,222,86,35,30
1500000US130890208023,130890000000,Block Group 3 Census Tract 208.02 DeKalb County Georgia,641,0,0,0,0,0,0,0,0,8,0,0,8,0,52,12,102,12,0,64,21,238,58,23,43
1500000US130890208024,130890000000,Block Group 4 Census Tract 208.02 DeKalb County Georgia,770,27,0,0,0,0,0,0,9,0,0,7,0,17,24,6,210,15,19,39,121,111,127,31,7
1500000US130890209001,130890000000,Block Group 1 Census Tract 209 DeKalb County Georgia,1215,27,0,0,0,0,0,0,0,11,11,23,0,42,25,141,128,38,81,132,29,234,148,51,94
1500000US130890209002,130890000000,Block Group 2 Census Tract 209 DeKalb County Georgia,923,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,48,123,30,176,75,184,218,6,31
1500000US130890209003,130890000000,Block Group 3 Census Tract 209 DeKalb County Georgia,1331,0,0,0,0,0,0,0,0,0,0,0,25,0,72,57,332,0,37,208,148,304,107,41,0
1500000US130890209004,130890000000,Block Group 4 Census Tract 209 DeKalb County Georgia,789,0,0,0,0,0,0,0,0,0,0,24,0,26,0,0,350,38,16,107,10,165,53,0,0
1500000US130890211011,130890000000,Block Group 1 Census Tract 211.01 DeKalb County Georgia,2764,0,0,0,0,0,0,0,0,32,0,7,0,1,34,33,299,52,81,219,66,1105,535,194,106
1500000US130890211021,130890000000,Block Group 1 Census Tract 211.02 DeKalb County Georgia,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,50,0,27,59,0,0
1500000US130890211022,130890000000,Block Group 2 Census Tract 211.02 DeKalb County Georgia,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0,38,240,78,564,260,71,84
1500000US130890211023,130890000000,Block Group 3 Census Tract 211.02 DeKalb County Georgia,454,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,10,9,146,127,81,19
1500000US130890211024,130890000000,Block Group 4 Census Tract 211.02 DeKalb County Georgia,1851,17,0,0,0,0,0,0,0,0,0,68,0,0,17,0,42,0,34,268,71,796,304,206,28
1500000US130890212021,130890000000,Block Group 1 Census Tract 212.02 DeKalb County Georgia,2301,0,0,0,0,0,0,0,0,0,0,0,0,8,109,0,180,114,63,145,97,767,512,149,157
1500000US130890212022,130890000000,Block Group 2 Census Tract 212.02 DeKalb County Georgia,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,101,81,570,364,159,66
1500000US130890212023,130890000000,Block Group 3 Census Tract 212.02 DeKalb County Georgia,1558,8,0,0,0,0,0,0,0,0,0,0,9,0,7,8,77,12,69,95,25,716,368,108,56
1500000US130890212041,130890000000,Block Group 1 Census Tract 212.04 DeKalb County Georgia,1210,117,0,0,42,42,116,0,118,136,35,54,139,97,0,0,243,9,9,39,0,0,14,0,0
1500000US130890212042,130890000000,Block Group 2 Census Tract 212.04 DeKalb County Georgia,1022,137,0,0,45,0,100,0,42,232,128,57,31,94,13,0,124,0,0,19,0,0,0,0,0
1500000US130890212043,130890000000,Block Group 3 Census Tract 212.04 DeKalb County Georgia,512,9,0,0,0,0,0,0,14,183,14,24,57,0,0,0,154,8,8,21,0,20,0,0,0
1500000US130890212081,130890000000,Block Group 1 Census Tract 212.08 DeKalb County Georgia,1677,138,0,0,43,0,0,40,0,17,18,0,34,8,20,10,148,37,0,101,167,490,358,28,20
1500000US130890212082,130890000000,Block Group 2 Census Tract 212.08 DeKalb County Georgia,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,201,28,31,168,25,430,175,62,92
1500000US130890212091,130890000000,Block Group 1 Census Tract 212.09 DeKalb County Georgia,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,82,97,69,93,464,53,29,0
1500000US130890212092,130890000000,Block Group 2 Census Tract 212.09 DeKalb County Georgia,1258,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,19,83,159,12,494,241,49,47
1500000US130890212093,130890000000,Block Group 3 Census Tract 212.09 DeKalb County Georgia,1638,29,0,0,0,0,0,0,82,14,4,4,25,64,24,0,393,17,52,83,113,411,215,91,17
1500000US130890212094,130890000000,Block Group 4 Census Tract 212.09 DeKalb County Georgia,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,26,131,52,268,198,28,0
1500000US130890212101,130890000000,Block Group 1 Census Tract 212.10 DeKalb County Georgia,1313,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,163,13,6,84,53,632,218,94,29
1500000US130890212102,130890000000,Block Group 2 Census Tract 212.10 DeKalb County Georgia,883,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,112,0,31,88,47,340,198,24,10
1500000US130890212103,130890000000,Block Group 3 Census Tract 212.10 DeKalb County Georgia,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,36,9,106,87,828,307,55,120
1500000US130890212111,130890000000,Block Group 1 Census Tract 212.11 DeKalb County Georgia,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,31,36,139,45,433,191,51,48
1500000US130890212112,130890000000,Block Group 2 Census Tract 212.11 DeKalb County Georgia,1358,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,131,27,61,92,76,561,252,85,66
1500000US130890212113,130890000000,Block Group 3 Census Tract 212.11 DeKalb County Georgia,990,0,0,0,0,0,0,0,0,0,0,0,17,0,10,8,125,0,66,96,21,395,167,48,37
1500000US130890212131,130890000000,Block Group 1 Census Tract 212.13 DeKalb County Georgia,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0,55,33,356,159,118,6
1500000US130890212132,130890000000,Block Group 2 Census Tract 212.13 DeKalb County Georgia,1593,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,70,163,103,615,383,150,0
1500000US130890212141,130890000000,Block Group 1 Census Tract 212.14 DeKalb County Georgia,1209,0,0,0,0,0,0,0,0,0,0,66,90,18,0,0,183,0,0,169,31,320,294,38,0
1500000US130890212142,130890000000,Block Group 2 Census Tract 212.14 DeKalb County Georgia,1982,22,0,0,0,0,30,0,0,0,0,0,0,0,0,0,100,18,90,98,80,640,571,224,109
1500000US130890212143,130890000000,Block Group 3 Census Tract 212.14 DeKalb County Georgia,959,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,53,69,19,455,205,44,61
1500000US130890212151,130890000000,Block Group 1 Census Tract 212.15 DeKalb County Georgia,2635,41,0,0,0,0,0,0,0,0,25,0,11,0,23,0,172,0,11,255,140,1241,612,104,0
1500000US130890212152,130890000000,Block Group 2 Census Tract 212.15 DeKalb County Georgia,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,15,79,5,660,496,188,34
1500000US130890212161,130890000000,Block Group 1 Census Tract 212.16 DeKalb County Georgia,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,12,111,0,448,233,84,58
1500000US130890212162,130890000000,Block Group 2 Census Tract 212.16 DeKalb County Georgia,2950,0,0,0,0,0,0,0,0,0,0,49,0,0,18,16,275,0,26,343,199,1380,501,128,15
1500000US130890212163,130890000000,Block Group 3 Census Tract 212.16 DeKalb County Georgia,2276,0,0,0,0,0,0,0,0,29,0,0,0,0,16,39,156,10,119,249,13,1276,300,69,0
1500000US130890212171,130890000000,Block Group 1 Census Tract 212.17 DeKalb County Georgia,1588,5,0,0,0,0,0,0,0,0,0,8,62,0,0,6,197,11,49,255,78,516,346,51,4
1500000US130890212181,130890000000,Block Group 1 Census Tract 212.18 DeKalb County Georgia,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,157,0,12,233,196,360,84,31,17
1500000US130890212182,130890000000,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1620,17,0,0,0,0,0,0,0,0,0,0,0,0,26,33,202,12,0,111,114,591,388,70,56
1500000US130890212183,130890000000,Block Group 3 Census Tract 212.18 DeKalb County Georgia,1063,0,0,0,0,0,0,0,0,119,0,0,22,0,0,0,206,0,30,103,98,283,179,12,11
1500000US130890213011,130890000000,Block Group 1 Census Tract 213.01 DeKalb County Georgia,754,55,0,0,0,0,29,0,0,266,3,0,50,2,0,0,94,24,9,52,26,40,82,22,0
1500000US130890213012,130890000000,Block Group 2 Census Tract 213.01 DeKalb County Georgia,1987,72,0,0,0,0,35,0,19,40,0,0,10,0,26,12,462,25,17,329,198,541,201,0,0
1500000US130890213031,130890000000,Block Group 1 Census Tract 213.03 DeKalb County Georgia,1697,58,0,0,0,36,27,0,0,159,22,60,48,42,45,87,488,47,43,186,58,263,28,0,0
1500000US130890213032,130890000000,Block Group 2 Census Tract 213.03 DeKalb County Georgia,886,28,0,0,0,15,27,16,0,15,9,72,25,21,0,60,155,71,29,135,51,114,36,7,0
1500000US130890213033,130890000000,Block Group 3 Census Tract 213.03 DeKalb County Georgia,1169,0,0,0,0,51,32,33,96,88,0,9,56,53,47,68,482,24,13,33,29,31,24,0,0
1500000US130890213051,130890000000,Block Group 1 Census Tract 213.05 DeKalb County Georgia,694,7,0,0,0,0,0,0,0,0,0,0,0,0,0,132,39,37,9,68,23,226,82,9,62
1500000US130890213052,130890000000,Block Group 2 Census Tract 213.05 DeKalb County Georgia,2100,123,0,0,0,35,103,31,16,251,0,38,165,25,0,46,333,56,48,195,89,331,120,68,27
1500000US130890213061,130890000000,Block Group 1 Census Tract 213.06 DeKalb County Georgia,1610,37,0,0,58,34,47,28,9,33,0,0,25,29,60,63,391,36,77,177,71,296,50,36,53
1500000US130890213062,130890000000,Block Group 2 Census Tract 213.06 DeKalb County Georgia,447,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,66,129,12,77,28,0,8
1500000US130890213063,130890000000,Block Group 3 Census Tract 213.06 DeKalb County Georgia,1158,11,0,0,0,0,0,0,40,48,112,39,69,49,89,53,290,0,37,137,37,93,54,0,0
1500000US130890213071,130890000000,Block Group 1 Census Tract 213.07 DeKalb County Georgia,845,12,0,0,0,0,0,0,30,32,0,14,16,0,0,57,185,80,94,91,5,189,40,0,0
1500000US130890213072,130890000000,Block Group 2 Census Tract 213.07 DeKalb County Georgia,2047,326,0,0,0,0,78,23,43,86,39,20,158,37,4,77,465,11,75,155,41,175,219,15,0
1500000US130890213081,130890000000,Block Group 1 Census Tract 213.08 DeKalb County Georgia,1271,53,0,0,29,0,0,18,62,50,0,0,41,30,18,69,274,37,23,149,33,210,82,24,69
1500000US130890213082,130890000000,Block Group 2 Census Tract 213.08 DeKalb County Georgia,253,0,0,0,0,0,0,0,0,0,0,0,9,0,11,17,89,0,46,10,10,35,12,0,14
1500000US130890213083,130890000000,Block Group 3 Census Tract 213.08 DeKalb County Georgia,1336,30,0,0,0,18,81,20,13,221,29,39,74,0,0,19,336,0,0,95,52,223,75,11,0
1500000US130890214051,130890000000,Block Group 1 Census Tract 214.05 DeKalb County Georgia,886,2,0,0,0,0,0,0,0,0,0,0,9,24,0,6,88,1,8,51,41,501,110,42,3
1500000US130890214052,130890000000,Block Group 2 Census Tract 214.05 DeKalb County Georgia,1194,10,0,0,0,0,0,0,0,22,0,24,27,15,0,9,102,11,85,86,0,409,329,46,19
1500000US130890214053,130890000000,Block Group 3 Census Tract 214.05 DeKalb County Georgia,1008,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,29,0,8,9,17,516,241,173,0
1500000US130890214091,130890000000,Block Group 1 Census Tract 214.09 DeKalb County Georgia,1192,14,0,0,0,16,17,0,0,23,4,0,48,0,0,81,329,16,20,140,62,219,105,25,73
1500000US130890214092,130890000000,Block Group 2 Census Tract 214.09 DeKalb County Georgia,425,0,0,0,0,0,45,0,32,83,0,19,57,0,0,0,31,0,0,29,5,114,10,0,0
1500000US130890214101,130890000000,Block Group 1 Census Tract 214.10 DeKalb County Georgia,1166,49,0,0,0,14,24,0,0,103,0,0,118,0,27,16,305,33,88,105,54,165,65,0,0
1500000US130890214102,130890000000,Block Group 2 Census Tract 214.10 DeKalb County Georgia,858,37,0,0,56,0,53,0,33,194,85,74,25,0,19,0,156,0,48,7,16,44,11,0,0
1500000US130890214103,130890000000,Block Group 3 Census Tract 214.10 DeKalb County Georgia,1079,0,0,0,0,0,17,0,0,17,0,0,0,0,5,0,91,4,63,166,31,517,92,11,65
1500000US130890214111,130890000000,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1464,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,164,0,11,109,20,797,297,39,0
1500000US130890214112,130890000000,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1403,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,83,0,0,155,24,763,265,25,73
1500000US130890214121,130890000000,Block Group 1 Census Tract 214.12 DeKalb County Georgia,734,49,0,0,0,0,0,0,0,0,0,0,8,0,0,0,39,0,27,27,29,438,107,10,0
1500000US130890214122,130890000000,Block Group 2 Census Tract 214.12 DeKalb County Georgia,1009,6,0,0,0,0,0,0,9,42,5,0,21,0,0,0,217,29,9,98,5,368,114,75,11
1500000US130890214123,130890000000,Block Group 3 Census Tract 214.12 DeKalb County Georgia,937,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,89,0,11,27,0,551,79,98,51
1500000US130890214131,130890000000,Block Group 1 Census Tract 214.13 DeKalb County Georgia,1801,107,0,0,0,10,101,75,109,62,11,38,102,19,40,55,346,16,39,160,109,229,137,11,25
1500000US130890214132,130890000000,Block Group 2 Census Tract 214.13 DeKalb County Georgia,877,17,0,0,0,27,12,0,0,98,29,69,31,0,0,0,341,98,0,33,66,15,41,0,0
1500000US130890214141,130890000000,Block Group 1 Census Tract 214.14 DeKalb County Georgia,1939,222,0,0,0,0,60,66,1,76,80,21,23,65,26,22,490,7,22,192,199,252,75,18,22
1500000US130890214142,130890000000,Block Group 2 Census Tract 214.14 DeKalb County Georgia,595,0,0,0,0,0,28,0,7,49,0,0,0,22,9,0,98,54,14,32,13,176,46,47,0
1500000US130890214151,130890000000,Block Group 1 Census Tract 214.15 DeKalb County Georgia,742,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,112,4,0,46,45,317,123,61,29
1500000US130890214152,130890000000,Block Group 2 Census Tract 214.15 DeKalb County Georgia,776,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,43,10,15,30,56,361,177,50,29
1500000US130890214153,130890000000,Block Group 3 Census Tract 214.15 DeKalb County Georgia,1175,0,0,0,0,0,0,0,67,111,0,0,31,0,0,0,96,0,38,100,41,355,186,132,18
1500000US130890214161,130890000000,Block Group 1 Census Tract 214.16 DeKalb County Georgia,1336,54,0,0,0,0,0,8,39,223,65,37,50,49,0,4,349,0,5,48,41,147,93,65,59
1500000US130890214162,130890000000,Block Group 2 Census Tract 214.16 DeKalb County Georgia,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,38,0,8,235,42,23,21
1500000US130890214171,130890000000,Block Group 1 Census Tract 214.17 DeKalb County Georgia,781,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,166,21,171,254,27,37
1500000US130890214172,130890000000,Block Group 2 Census Tract 214.17 DeKalb County Georgia,938,0,0,0,0,0,0,0,0,83,42,0,93,0,0,0,231,0,0,166,48,180,85,0,10
1500000US130890214173,130890000000,Block Group 3 Census Tract 214.17 DeKalb County Georgia,1738,64,0,0,25,63,82,54,39,237,0,0,49,0,0,24,681,0,12,243,98,67,0,0,0
1500000US130890215021,130890000000,Block Group 1 Census Tract 215.02 DeKalb County Georgia,1176,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,126,14,58,156,64,278,150,132,144
1500000US130890215022,130890000000,Block Group 2 Census Tract 215.02 DeKalb County Georgia,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,46,40,363,194,165,54
1500000US130890215023,130890000000,Block Group 3 Census Tract 215.02 DeKalb County Georgia,1414,0,0,0,0,0,0,0,0,0,0,0,0,14,15,27,120,0,15,118,239,531,264,17,54
1500000US130890215031,130890000000,Block Group 1 Census Tract 215.03 DeKalb County Georgia,1220,0,0,0,0,0,33,23,0,27,0,65,36,39,0,0,57,8,21,142,79,290,203,74,123
1500000US130890215032,130890000000,Block Group 2 Census Tract 215.03 DeKalb County Georgia,817,0,0,0,0,0,0,0,0,0,0,2,13,10,0,0,124,18,5,70,56,281,108,95,35
1500000US130890215033,130890000000,Block Group 3 Census Tract 215.03 DeKalb County Georgia,899,0,0,0,0,0,0,0,14,15,0,0,0,0,0,13,399,13,51,83,76,122,70,14,29
1500000US130890215041,130890000000,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,23,37,21,636,275,98,47
