GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66
1500000US130630405132,130630000000,Block Group 2 Census Tract 405.13 Clayton County Georgia,1659,152,152,61,0,0,91,0,0,0,0,0,0,0,0,0,0,276,168,150,18,0,0,0,0,0,0,0,0,0,0,0,108,735,559,300,94,18,135,12,0,18,0,7,0,0,0,0,11,158,496,130,15,0,115,0,0,366,0,103,36,67,0,0,160,0
1500000US130630405133,130630000000,Block Group 3 Census Tract 405.13 Clayton County Georgia,2069,486,386,100,54,0,232,0,0,39,19,0,0,0,0,20,61,462,258,208,20,0,30,0,0,0,0,0,0,0,0,0,204,957,680,505,30,91,54,0,0,65,10,0,0,23,0,0,32,212,164,29,0,0,29,0,0,109,0,33,10,42,0,0,24,26
1500000US130630405141,130630000000,Block Group 1 Census Tract 405.14 Clayton County Georgia,1156,236,218,59,0,0,159,0,0,18,0,0,0,0,0,18,0,243,160,96,50,0,14,0,0,12,12,0,0,0,0,0,71,620,346,322,12,12,0,0,0,13,0,0,0,0,0,0,13,261,57,0,0,0,0,0,0,57,0,17,26,0,0,0,14,0
1500000US130630405142,130630000000,Block Group 2 Census Tract 405.14 Clayton County Georgia,2007,721,624,130,0,0,494,0,0,0,0,0,0,0,0,0,97,516,151,114,0,0,12,25,0,0,0,0,0,0,0,0,365,636,397,376,13,0,8,0,0,19,0,0,0,0,0,0,19,220,134,12,12,0,0,0,0,97,0,0,0,97,0,0,0,25
1500000US130630405143,130630000000,Block Group 3 Census Tract 405.14 Clayton County Georgia,3948,1121,899,278,7,0,614,0,0,0,0,0,0,0,0,0,222,1148,523,426,0,0,97,0,0,0,0,0,0,0,0,0,625,1415,884,783,28,11,37,25,0,77,0,0,14,15,25,0,23,454,264,132,0,0,132,0,0,132,0,64,0,32,0,16,20,0
1500000US130630405151,130630000000,Block Group 1 Census Tract 405.15 Clayton County Georgia,849,242,242,109,0,0,133,0,0,0,0,0,0,0,0,0,0,171,159,159,0,0,0,0,0,0,0,0,0,0,0,0,12,385,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,29,29,0,0,0,0,22,0,10,0,0,0,0,12,0
1500000US130630405152,130630000000,Block Group 2 Census Tract 405.15 Clayton County Georgia,2560,729,647,100,0,0,547,0,0,0,0,0,0,0,0,0,82,496,338,237,20,0,81,0,0,0,0,0,0,0,0,0,158,1145,777,564,38,0,88,74,13,120,0,0,13,91,0,0,16,248,190,12,0,0,12,0,0,178,0,0,50,32,0,17,79,0
1500000US130630405153,130630000000,Block Group 3 Census Tract 405.15 Clayton County Georgia,1743,591,544,156,0,0,388,0,0,0,0,0,0,0,0,0,47,490,169,145,0,24,0,0,0,36,20,0,0,0,0,16,285,586,275,253,0,22,0,0,0,46,46,0,0,0,0,0,0,265,76,26,0,0,26,0,0,50,0,0,21,29,0,0,0,0
1500000US130630405154,130630000000,Block Group 4 Census Tract 405.15 Clayton County Georgia,2846,718,607,203,15,0,389,0,0,45,0,0,0,0,0,45,66,1053,437,289,14,36,84,14,0,88,27,0,0,0,0,61,528,955,657,544,76,10,14,0,13,64,35,0,0,0,0,0,29,234,120,51,0,0,51,0,0,69,0,0,20,12,0,20,17,0
1500000US130630405161,130630000000,Block Group 1 Census Tract 405.16 Clayton County Georgia,3540,1044,754,205,0,0,549,0,0,157,63,0,37,0,0,57,133,563,316,196,0,0,120,0,0,0,0,0,0,0,0,0,247,1631,1141,829,12,76,181,43,0,176,0,22,0,0,0,0,154,314,302,41,0,0,41,0,0,261,0,49,0,52,0,15,145,0
1500000US130630405162,130630000000,Block Group 2 Census Tract 405.16 Clayton County Georgia,1396,450,394,0,0,0,394,0,0,0,0,0,0,0,0,0,56,305,138,54,0,0,84,0,0,19,0,0,0,0,0,19,148,584,267,228,0,0,39,0,0,138,18,17,0,0,0,0,103,179,57,14,0,0,14,0,0,43,0,0,21,0,0,0,22,0
1500000US130630405163,130630000000,Block Group 3 Census Tract 405.16 Clayton County Georgia,1168,517,517,81,0,18,418,0,0,0,0,0,0,0,0,0,0,157,107,34,66,0,0,7,0,0,0,0,0,0,0,0,50,447,264,148,28,0,30,0,58,0,0,0,0,0,0,0,0,183,47,29,0,0,29,0,0,18,0,17,1,0,0,0,0,0
1500000US130630405181,130630000000,Block Group 1 Census Tract 405.18 Clayton County Georgia,690,288,226,25,0,0,201,0,0,5,5,0,0,0,0,0,57,171,71,0,0,0,71,0,0,0,0,0,0,0,0,0,100,164,70,34,0,0,27,0,9,33,5,0,0,11,0,0,17,61,67,17,0,4,13,0,0,50,0,17,0,10,0,0,23,0
1500000US130630405182,130630000000,Block Group 2 Census Tract 405.18 Clayton County Georgia,2975,1095,910,154,8,0,748,0,0,53,17,0,8,0,0,28,132,895,362,155,0,22,185,0,0,48,0,0,0,0,0,48,485,920,532,419,34,0,65,0,14,49,42,0,0,0,0,0,7,339,65,26,0,0,26,0,0,35,0,12,7,7,0,0,9,4
1500000US130630405183,130630000000,Block Group 3 Census Tract 405.18 Clayton County Georgia,1455,395,298,57,36,0,205,0,0,9,0,0,0,0,0,9,88,406,165,89,12,1,63,0,0,0,0,0,0,0,0,0,241,564,309,274,1,8,26,0,0,33,0,0,7,17,0,0,9,222,90,51,0,0,51,0,0,39,0,19,0,14,0,0,6,0
1500000US130630405191,130630000000,Block Group 1 Census Tract 405.19 Clayton County Georgia,3429,820,697,93,37,0,567,0,0,15,15,0,0,0,0,0,108,1322,805,535,69,0,178,0,23,37,13,0,0,15,0,9,480,1171,749,452,174,27,96,0,0,107,8,16,0,13,0,47,23,315,116,46,0,17,29,0,0,70,0,12,32,7,0,10,9,0
1500000US130630405192,130630000000,Block Group 2 Census Tract 405.19 Clayton County Georgia,889,301,274,0,0,0,274,0,0,0,0,0,0,0,0,0,27,183,58,14,0,0,44,0,0,12,0,0,12,0,0,0,113,389,286,201,0,34,24,0,27,13,0,0,0,0,0,0,13,90,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1500000US130630405201,130630000000,Block Group 1 Census Tract 405.20 Clayton County Georgia,720,269,207,41,0,0,166,0,0,17,0,0,0,0,0,17,45,211,67,63,0,4,0,0,0,25,12,0,0,0,0,13,119,200,149,122,21,0,0,6,0,11,0,0,5,0,6,0,0,40,40,13,0,0,13,0,0,27,0,0,0,20,0,0,7,0
1500000US130630405202,130630000000,Block Group 2 Census Tract 405.20 Clayton County Georgia,575,107,84,0,0,0,84,0,0,0,0,0,0,0,0,0,23,172,112,92,0,0,20,0,0,0,0,0,0,0,0,0,60,296,153,123,11,13,6,0,0,43,0,7,0,6,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130630405203,130630000000,Block Group 3 Census Tract 405.20 Clayton County Georgia,2049,553,365,18,28,0,319,0,0,0,0,0,0,0,0,0,188,512,290,230,15,0,45,0,0,33,27,0,0,0,0,6,189,919,549,328,80,107,34,0,0,30,0,0,0,0,0,0,30,340,65,43,5,0,38,0,0,22,0,17,0,5,0,0,0,0
1500000US130630405211,130630000000,Block Group 1 Census Tract 405.21 Clayton County Georgia,1882,661,599,68,0,0,531,0,0,18,0,0,0,0,0,18,44,412,289,187,37,8,57,0,0,0,0,0,0,0,0,0,123,669,350,239,36,38,37,0,0,100,83,0,0,0,0,0,17,219,140,36,0,0,36,0,0,104,0,5,13,27,0,0,59,0
1500000US130630405212,130630000000,Block Group 2 Census Tract 405.21 Clayton County Georgia,1571,312,266,56,11,0,199,0,0,46,0,0,0,0,0,46,0,291,63,38,0,0,16,0,9,47,47,0,0,0,0,0,181,853,563,467,48,0,48,0,0,70,24,0,0,21,0,0,25,220,115,45,0,0,45,0,0,70,0,8,0,26,0,0,36,0
1500000US130630405221,130630000000,Block Group 1 Census Tract 405.22 Clayton County Georgia,1620,376,369,47,0,0,322,0,0,7,7,0,0,0,0,0,0,652,344,292,0,0,52,0,0,17,0,0,10,0,0,7,291,505,405,299,57,17,32,0,0,38,16,0,0,7,0,6,9,62,87,20,0,0,20,0,0,67,0,23,29,0,0,0,15,0
1500000US130630405222,130630000000,Block Group 2 Census Tract 405.22 Clayton County Georgia,1455,355,287,138,15,0,134,0,0,60,0,0,0,0,0,60,8,466,177,113,28,0,36,0,0,0,0,0,0,0,0,0,289,520,275,198,41,8,28,0,0,12,0,0,0,0,0,0,12,233,114,78,17,0,61,0,0,36,0,0,0,36,0,0,0,0
1500000US130630405223,130630000000,Block Group 3 Census Tract 405.22 Clayton County Georgia,1167,226,226,44,0,0,182,0,0,0,0,0,0,0,0,0,0,384,139,85,0,0,54,0,0,19,19,0,0,0,0,0,226,434,337,100,85,0,71,41,40,20,20,0,0,0,0,0,0,77,123,49,0,0,49,0,0,74,0,9,0,46,0,4,15,0
1500000US130630405231,130630000000,Block Group 1 Census Tract 405.23 Clayton County Georgia,3391,1072,966,272,24,0,617,53,0,8,0,0,8,0,0,0,98,949,421,285,24,0,112,0,0,0,0,0,0,0,0,0,528,1061,645,560,1,35,13,36,0,59,27,0,0,0,0,0,32,357,309,63,19,0,44,0,0,191,0,52,38,67,0,19,15,55
1500000US130630405241,130630000000,Block Group 1 Census Tract 405.24 Clayton County Georgia,1884,537,537,200,62,0,275,0,0,0,0,0,0,0,0,0,0,634,401,368,33,0,0,0,0,35,0,0,0,35,0,0,198,584,464,421,0,0,33,0,10,83,0,0,0,55,0,0,28,37,129,13,0,0,13,0,0,116,0,34,17,0,0,27,38,0
1500000US130630405242,130630000000,Block Group 2 Census Tract 405.24 Clayton County Georgia,1996,341,216,172,0,0,35,9,0,0,0,0,0,0,0,0,125,463,249,214,23,0,12,0,0,8,0,0,0,0,0,8,206,934,526,398,50,0,62,16,0,110,38,0,0,13,0,0,59,298,258,90,10,0,80,0,0,127,0,0,0,18,0,0,109,41
1500000US130630405243,130630000000,Block Group 3 Census Tract 405.24 Clayton County Georgia,1088,464,271,0,20,0,251,0,0,36,0,0,36,0,0,0,157,299,252,19,36,0,197,0,0,0,0,0,0,0,0,0,47,224,139,118,0,21,0,0,0,34,0,0,0,0,0,0,34,51,101,65,0,0,65,0,0,19,0,0,0,0,0,0,19,17
1500000US130630405244,130630000000,Block Group 4 Census Tract 405.24 Clayton County Georgia,2475,777,493,198,0,0,295,0,0,31,17,0,0,0,0,14,253,618,404,336,19,28,21,0,0,0,0,0,0,0,0,0,214,957,676,561,42,36,37,0,0,54,44,0,0,1,0,0,9,227,123,48,32,0,16,0,0,75,0,48,11,1,0,0,15,0
1500000US130630405251,130630000000,Block Group 1 Census Tract 405.25 Clayton County Georgia,2848,844,668,325,10,0,333,0,0,30,0,0,0,0,0,30,146,587,327,268,0,0,59,0,0,140,140,0,0,0,0,0,120,1210,736,612,22,0,102,0,0,221,90,31,0,14,6,48,32,253,207,57,0,0,57,0,0,150,0,41,28,66,0,0,15,0
1500000US130630405261,130630000000,Block Group 1 Census Tract 405.26 Clayton County Georgia,2209,802,752,111,0,0,641,0,0,0,0,0,0,0,0,0,50,507,266,151,0,15,100,0,0,23,23,0,0,0,0,0,218,761,392,282,22,0,88,0,0,108,13,0,0,0,0,0,95,261,139,108,0,0,108,0,0,31,0,22,9,0,0,0,0,0
1500000US130630405262,130630000000,Block Group 2 Census Tract 405.26 Clayton County Georgia,2141,684,639,45,1,0,593,0,0,18,0,0,0,0,0,18,27,556,253,9,63,0,148,33,0,70,0,0,0,0,70,0,233,754,455,346,91,18,0,0,0,53,0,0,0,0,28,0,25,246,147,16,0,0,16,0,0,131,0,19,42,45,0,0,25,0
1500000US130630405263,130630000000,Block Group 3 Census Tract 405.26 Clayton County Georgia,1432,513,360,83,0,0,277,0,0,0,0,0,0,0,0,0,153,331,131,97,0,0,34,0,0,11,0,0,0,0,0,11,189,420,235,206,19,0,10,0,0,11,11,0,0,0,0,0,0,174,168,58,0,0,58,0,0,98,0,47,0,20,0,0,31,12
1500000US130630406061,130630000000,Block Group 1 Census Tract 406.06 Clayton County Georgia,1664,507,465,154,0,7,304,0,0,42,0,0,0,0,0,42,0,373,248,198,18,0,32,0,0,22,13,0,0,0,0,9,103,529,328,300,12,7,0,0,9,62,20,0,0,9,0,0,33,139,255,42,7,0,35,0,0,213,0,131,0,49,0,0,33,0
1500000US130630406062,130630000000,Block Group 2 Census Tract 406.06 Clayton County Georgia,1146,448,355,106,16,0,233,0,0,7,0,0,0,0,0,7,86,250,99,63,13,0,23,0,0,24,17,0,0,0,0,7,127,386,258,201,0,17,33,0,7,46,18,0,8,8,0,0,12,82,62,27,17,0,10,0,0,35,0,0,22,0,0,0,13,0
1500000US130630406081,130630000000,Block Group 1 Census Tract 406.08 Clayton County Georgia,8254,2226,1926,922,0,0,902,102,0,11,0,0,0,0,0,11,289,1844,1202,1025,13,34,126,4,0,33,0,0,0,29,0,4,609,3469,2315,1935,82,95,57,146,0,372,46,12,13,13,68,0,220,782,715,115,20,0,95,0,0,600,0,110,167,47,0,15,261,0
1500000US130630406082,130630000000,Block Group 2 Census Tract 406.08 Clayton County Georgia,2617,546,525,260,20,0,190,55,0,21,21,0,0,0,0,0,0,661,474,426,9,0,0,39,0,36,36,0,0,0,0,0,151,1180,852,660,71,27,0,94,0,195,79,0,0,0,85,17,14,133,230,89,0,0,89,0,0,87,0,30,15,0,0,0,42,54
1500000US130630406091,130630000000,Block Group 1 Census Tract 406.09 Clayton County Georgia,1633,468,451,109,0,0,342,0,0,0,0,0,0,0,0,0,17,358,213,96,51,0,33,33,0,0,0,0,0,0,0,0,145,639,454,381,62,4,7,0,0,64,23,0,0,13,0,0,28,121,168,75,7,0,68,0,0,93,0,53,25,3,0,7,5,0
1500000US130630406092,130630000000,Block Group 2 Census Tract 406.09 Clayton County Georgia,2330,575,488,179,35,0,274,0,0,33,0,0,0,0,0,33,54,408,87,71,16,0,0,0,0,46,0,0,0,22,0,24,275,959,683,595,20,21,0,34,13,163,47,0,0,0,42,0,74,113,388,127,21,0,106,0,0,261,0,99,41,3,0,27,91,0
1500000US130630406093,130630000000,Block Group 3 Census Tract 406.09 Clayton County Georgia,2166,527,445,259,93,0,93,0,0,0,0,0,0,0,0,0,82,604,374,360,0,0,14,0,0,69,69,0,0,0,0,0,161,891,645,621,24,0,0,0,0,43,0,0,0,0,30,0,13,203,144,64,0,0,64,0,0,80,0,57,0,23,0,0,0,0
1500000US130630406111,130630000000,Block Group 1 Census Tract 406.11 Clayton County Georgia,2911,767,701,112,0,0,589,0,0,0,0,0,0,0,0,0,66,814,196,93,0,0,103,0,0,0,0,0,0,0,0,0,618,1182,857,490,0,126,241,0,0,18,0,0,0,18,0,0,0,307,148,15,0,0,15,0,0,133,0,20,0,56,0,0,57,0
1500000US130630406112,130630000000,Block Group 2 Census Tract 406.11 Clayton County Georgia,655,112,97,61,0,0,36,0,0,15,0,0,0,0,0,15,0,58,51,51,0,0,0,0,0,7,0,0,0,7,0,0,0,414,329,260,0,41,28,0,0,16,0,0,0,16,0,0,0,69,71,14,0,0,14,0,0,57,0,0,37,0,0,0,20,0
1500000US130630406113,130630000000,Block Group 3 Census Tract 406.11 Clayton County Georgia,2431,624,552,193,0,0,345,14,0,20,0,0,0,0,0,20,52,791,252,199,0,0,13,40,0,0,0,0,0,0,0,0,539,920,527,419,15,0,66,27,0,32,0,0,0,32,0,0,0,361,96,60,0,0,60,0,0,36,0,36,0,0,0,0,0,0
1500000US130630406121,130630000000,Block Group 1 Census Tract 406.12 Clayton County Georgia,749,177,109,22,0,0,87,0,0,0,0,0,0,0,0,0,68,217,68,37,18,0,8,5,0,0,0,0,0,0,0,0,149,224,177,154,6,5,7,5,0,16,8,0,0,0,0,0,8,31,131,91,9,0,82,0,0,40,0,4,5,0,0,0,31,0
1500000US130630406122,130630000000,Block Group 2 Census Tract 406.12 Clayton County Georgia,3170,1006,743,238,0,0,486,19,0,62,0,0,0,0,0,62,201,678,260,123,20,0,91,26,0,29,0,0,9,0,0,20,389,1355,905,736,12,31,123,0,3,155,3,0,0,48,9,0,95,295,131,69,0,0,69,0,0,62,0,14,0,25,0,10,13,0
1500000US130630406123,130630000000,Block Group 3 Census Tract 406.12 Clayton County Georgia,1173,285,249,95,0,30,124,0,0,0,0,0,0,0,0,0,36,310,222,185,6,0,12,19,0,18,0,0,0,0,0,18,70,449,259,203,24,15,17,0,0,79,0,0,11,21,10,7,30,111,129,54,0,0,54,0,0,75,0,11,20,9,0,4,31,0
1500000US130630406131,130630000000,Block Group 1 Census Tract 406.13 Clayton County Georgia,2393,648,648,325,0,0,323,0,0,0,0,0,0,0,0,0,0,594,501,236,0,0,98,167,0,0,0,0,0,0,0,0,93,935,695,656,14,10,15,0,0,1,0,0,0,1,0,0,0,239,216,52,0,0,52,0,0,164,0,37,48,7,0,28,44,0
1500000US130630406132,130630000000,Block Group 2 Census Tract 406.13 Clayton County Georgia,2115,706,667,188,0,0,384,95,0,7,0,0,0,0,0,7,32,441,185,44,22,0,101,18,0,61,0,0,19,0,0,42,195,680,294,231,6,0,50,0,7,45,14,5,0,10,0,0,16,341,288,70,0,0,70,0,0,195,0,37,25,5,0,0,128,23
1500000US130630406133,130630000000,Block Group 3 Census Tract 406.13 Clayton County Georgia,3298,880,565,423,50,0,0,92,0,66,0,0,0,29,0,37,249,399,232,206,0,0,0,26,0,12,0,0,0,0,0,12,155,1831,1433,1220,77,19,0,117,0,291,125,6,0,0,76,0,84,107,188,61,0,0,61,0,0,127,0,28,20,0,0,32,47,0
1500000US130630406141,130630000000,Block Group 1 Census Tract 406.14 Clayton County Georgia,1334,282,186,128,28,0,30,0,0,0,0,0,0,0,0,0,96,122,80,63,17,0,0,0,0,0,0,0,0,0,0,0,42,460,289,266,16,0,7,0,0,80,0,0,0,32,0,0,48,91,470,190,51,0,139,0,0,269,0,46,85,0,0,0,138,11
1500000US130630406142,130630000000,Block Group 2 Census Tract 406.14 Clayton County Georgia,1728,240,226,179,8,0,39,0,0,0,0,0,0,0,0,0,14,240,162,149,13,0,0,0,0,14,14,0,0,0,0,0,64,787,626,480,118,0,0,28,0,73,0,0,0,0,9,0,64,88,461,89,0,0,89,0,0,372,0,139,67,60,0,12,94,0
1500000US130630406143,130630000000,Block Group 3 Census Tract 406.14 Clayton County Georgia,1424,472,402,235,0,0,167,0,0,60,30,0,0,0,0,30,10,227,148,93,10,0,38,0,7,29,0,0,0,0,0,29,50,606,395,316,0,26,53,0,0,76,25,11,0,8,0,0,32,135,119,16,0,0,16,0,0,80,0,17,33,0,0,0,30,23
1500000US130630406151,130630000000,Block Group 1 Census Tract 406.15 Clayton County Georgia,2107,496,456,234,9,0,191,22,0,25,3,0,0,19,0,3,15,528,212,55,62,0,64,31,0,78,9,0,0,56,0,13,238,926,583,367,127,16,65,8,0,210,3,8,11,5,74,30,79,133,157,19,0,0,19,0,0,138,0,75,19,0,0,5,39,0
1500000US130630406161,130630000000,Block Group 1 Census Tract 406.16 Clayton County Georgia,5337,1776,1413,919,0,0,494,0,0,46,0,0,0,30,0,16,317,1906,1145,784,29,0,332,0,0,0,0,0,0,0,0,0,761,1491,941,679,35,21,165,29,12,192,15,0,26,59,25,18,49,358,164,125,0,0,125,0,0,39,0,0,11,16,0,0,12,0
1500000US130630406162,130630000000,Block Group 2 Census Tract 406.16 Clayton County Georgia,614,109,97,70,0,0,27,0,0,0,0,0,0,0,0,0,12,29,16,16,0,0,0,0,0,0,0,0,0,0,0,0,13,402,327,325,0,0,2,0,0,33,31,0,0,2,0,0,0,42,74,10,0,0,10,0,0,64,0,33,0,0,0,1,30,0
1500000US130630406163,130630000000,Block Group 3 Census Tract 406.16 Clayton County Georgia,1936,533,408,275,0,0,133,0,0,32,32,0,0,0,0,0,93,448,292,292,0,0,0,0,0,42,42,0,0,0,0,0,114,806,380,286,0,0,37,57,0,77,8,8,0,0,0,40,21,349,149,0,0,0,0,0,0,103,0,35,0,26,0,0,42,46
1500000US130630406171,130630000000,Block Group 1 Census Tract 406.17 Clayton County Georgia,1609,527,368,145,0,0,223,0,0,0,0,0,0,0,0,0,159,521,238,134,10,0,88,0,6,0,0,0,0,0,0,0,283,497,271,246,10,0,15,0,0,15,15,0,0,0,0,0,0,211,64,29,0,0,29,0,0,35,0,8,11,16,0,0,0,0
1500000US130630406191,130630000000,Block Group 1 Census Tract 406.19 Clayton County Georgia,3280,1042,831,320,25,0,399,87,0,153,116,0,0,22,0,15,58,764,515,302,0,0,197,16,0,72,25,0,0,0,0,47,177,1309,865,648,119,6,38,54,0,135,35,31,0,0,11,0,58,309,165,49,0,0,49,0,0,105,0,26,0,63,0,0,16,11
1500000US130630406201,130630000000,Block Group 1 Census Tract 406.20 Clayton County Georgia,3288,916,731,441,0,0,234,56,0,14,0,14,0,0,0,0,171,654,394,252,10,19,83,30,0,22,0,0,22,0,0,0,238,1420,1163,1004,82,0,35,42,0,120,12,9,13,2,0,0,84,137,298,63,8,0,55,0,0,235,0,98,24,13,0,35,65,0
1500000US130630406211,130630000000,Block Group 1 Census Tract 406.21 Clayton County Georgia,5532,1807,1633,873,21,0,651,88,0,74,0,0,0,0,0,74,100,1161,729,428,12,38,214,37,0,83,22,0,29,0,0,32,349,2134,1820,1397,62,39,139,116,67,77,58,0,0,0,0,0,19,237,430,213,0,0,213,0,0,217,0,60,0,33,0,0,124,0
1500000US130630406212,130630000000,Block Group 2 Census Tract 406.21 Clayton County Georgia,4137,1028,717,382,0,0,335,0,0,59,0,0,0,15,0,44,252,1212,546,438,30,0,78,0,0,54,23,0,1,14,0,16,612,1587,951,726,13,90,112,0,10,183,14,0,23,48,0,0,98,453,310,73,0,0,73,0,0,237,0,138,72,0,0,11,16,0
1500000US130630406221,130630000000,Block Group 1 Census Tract 406.22 Clayton County Georgia,3379,1258,1110,61,31,0,1018,0,0,45,0,0,45,0,0,0,103,804,470,98,53,0,290,0,29,0,0,0,0,0,0,0,334,1227,616,357,57,0,78,124,0,60,27,0,9,0,0,0,24,551,90,45,0,0,45,0,0,45,0,0,0,11,0,10,24,0
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,3305,1147,797,129,22,0,624,22,0,23,9,0,0,0,0,14,327,731,366,293,27,0,46,0,0,0,0,0,0,0,0,0,365,1224,704,399,104,114,0,56,31,93,15,0,0,30,0,0,48,427,203,128,0,0,128,0,0,55,0,10,9,8,0,0,28,20
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,1243,235,235,205,9,0,21,0,0,0,0,0,0,0,0,0,0,332,182,90,47,0,45,0,0,67,0,0,0,0,0,67,83,575,364,325,19,0,0,0,20,92,80,0,0,12,0,0,0,119,101,22,0,0,22,0,0,79,0,59,11,0,0,0,9,0
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,1081,290,266,112,0,0,154,0,0,24,18,0,0,0,0,6,0,160,147,121,0,0,26,0,0,13,0,0,0,13,0,0,0,502,341,323,18,0,0,0,0,57,33,0,0,0,12,0,12,104,129,76,0,0,76,0,0,53,0,0,10,0,0,0,43,0
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,1442,247,233,85,0,0,148,0,0,14,0,14,0,0,0,0,0,249,238,188,50,0,0,0,0,11,0,0,0,0,0,11,0,737,571,435,87,15,0,34,0,0,0,0,0,0,0,0,0,166,209,31,0,0,31,0,0,178,0,0,91,16,0,18,53,0
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,3028,945,742,397,97,0,248,0,0,110,110,0,0,0,0,0,93,465,145,94,51,0,0,0,0,103,80,0,15,0,0,8,217,1342,1026,924,87,15,0,0,0,185,145,0,0,25,0,0,15,131,276,95,0,0,95,0,0,181,0,68,33,13,0,0,67,0
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,1773,373,331,185,86,0,60,0,0,0,0,0,0,0,0,0,42,278,210,182,10,0,0,18,0,0,0,0,0,0,0,0,68,810,693,646,33,0,0,14,0,49,0,0,0,0,29,0,20,68,312,94,0,0,94,0,0,218,0,99,76,0,0,0,43,0
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,2061,692,599,358,25,0,204,12,0,72,30,0,0,13,0,29,21,116,20,10,0,0,10,0,0,0,0,0,0,0,0,0,96,1065,622,500,83,0,39,0,0,74,29,0,0,0,12,0,33,369,188,23,0,0,23,0,0,165,0,42,35,0,0,0,88,0
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,2707,638,615,316,19,0,198,82,0,0,0,0,0,0,0,0,23,617,455,309,0,0,57,89,0,0,0,0,0,0,0,0,162,1036,896,629,83,41,143,0,0,40,19,0,0,21,0,0,0,100,416,168,0,0,168,0,0,248,0,25,86,24,0,0,113,0
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,4579,1143,1038,877,43,0,118,0,0,85,62,0,0,23,0,0,20,1234,1028,886,85,0,57,0,0,111,26,0,0,0,0,85,95,1912,1416,1296,61,20,23,0,16,203,66,0,0,0,52,0,85,293,290,86,18,0,68,0,0,204,0,15,18,0,0,0,171,0
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,934,206,176,122,0,0,54,0,0,0,0,0,0,0,0,0,30,210,109,101,8,0,0,0,0,0,0,0,0,0,0,0,101,397,255,243,0,12,0,0,0,9,0,0,0,0,0,0,9,133,121,23,0,0,23,0,0,98,0,0,26,48,0,24,0,0
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,2709,668,506,328,0,0,155,23,0,132,102,0,0,0,0,30,30,586,367,321,0,16,30,0,0,43,43,0,0,0,0,0,176,1169,584,449,107,0,28,0,0,213,116,21,12,15,9,0,40,372,286,87,10,0,77,0,0,199,0,41,84,26,0,0,48,0
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,2384,482,382,227,0,0,155,0,0,55,0,0,14,0,0,41,45,723,402,366,0,0,36,0,0,0,0,0,0,0,0,0,321,1004,606,536,0,0,54,0,16,83,29,0,0,0,39,0,15,315,175,16,0,0,16,0,0,159,26,33,65,0,0,15,20,0
