GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11
Id,Id2,Geography,Estimate; Total:,Estimate; Households with one or more people 65 years and over:,Estimate; Households with one or more people 65 years and over: - 1-person household,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household:,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Nonfamily households,Estimate; Households with no people 65 years and over:,Estimate; Households with no people 65 years and over: - 1-person households,Estimate; Households with no people 65 years and over: - 2-or-more-person household:,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Nonfamily households
1500000US131210023003,131210000000,Block Group 3 Census Tract 23 Fulton County Georgia,230,117,77,40,40,0,113,44,69,69,0
1500000US131210024001,131210000000,Block Group 1 Census Tract 24 Fulton County Georgia,413,82,60,22,22,0,331,138,193,193,0
1500000US131210024002,131210000000,Block Group 2 Census Tract 24 Fulton County Georgia,323,106,65,41,41,0,217,100,117,98,19
1500000US131210025001,131210000000,Block Group 1 Census Tract 25 Fulton County Georgia,583,82,42,40,40,0,501,234,267,218,49
1500000US131210025002,131210000000,Block Group 2 Census Tract 25 Fulton County Georgia,220,49,33,16,5,11,171,110,61,41,20
1500000US131210026001,131210000000,Block Group 1 Census Tract 26 Fulton County Georgia,457,42,26,16,10,6,415,240,175,148,27
1500000US131210028001,131210000000,Block Group 1 Census Tract 28 Fulton County Georgia,935,67,42,25,19,6,868,613,255,153,102
1500000US131210028002,131210000000,Block Group 2 Census Tract 28 Fulton County Georgia,289,142,142,0,0,0,147,147,0,0,0
1500000US131210029001,131210000000,Block Group 1 Census Tract 29 Fulton County Georgia,1340,63,46,17,17,0,1277,700,577,229,348
1500000US131210030001,131210000000,Block Group 1 Census Tract 30 Fulton County Georgia,950,62,62,0,0,0,888,635,253,193,60
1500000US131210030002,131210000000,Block Group 2 Census Tract 30 Fulton County Georgia,711,80,35,45,45,0,631,228,403,294,109
1500000US131210031001,131210000000,Block Group 1 Census Tract 31 Fulton County Georgia,332,36,16,20,20,0,296,91,205,169,36
1500000US131210031002,131210000000,Block Group 2 Census Tract 31 Fulton County Georgia,442,44,11,33,33,0,398,197,201,113,88
1500000US131210032001,131210000000,Block Group 1 Census Tract 32 Fulton County Georgia,1279,66,30,36,36,0,1213,643,570,266,304
1500000US131210035001,131210000000,Block Group 1 Census Tract 35 Fulton County Georgia,310,0,0,0,0,0,310,192,118,23,95
1500000US131210035002,131210000000,Block Group 2 Census Tract 35 Fulton County Georgia,283,0,0,0,0,0,283,172,111,70,41
1500000US131210036001,131210000000,Block Group 1 Census Tract 36 Fulton County Georgia,761,164,151,13,13,0,597,401,196,103,93
1500000US131210037001,131210000000,Block Group 1 Census Tract 37 Fulton County Georgia,30,30,30,0,0,0,0,0,0,0,0
1500000US131210038001,131210000000,Block Group 1 Census Tract 38 Fulton County Georgia,202,35,30,5,5,0,167,118,49,37,12
1500000US131210039001,131210000000,Block Group 1 Census Tract 39 Fulton County Georgia,316,104,42,62,57,5,212,55,157,120,37
1500000US131210039002,131210000000,Block Group 2 Census Tract 39 Fulton County Georgia,250,59,21,38,34,4,191,64,127,63,64
1500000US131210040001,131210000000,Block Group 1 Census Tract 40 Fulton County Georgia,437,129,53,76,73,3,308,133,175,146,29
1500000US131210040002,131210000000,Block Group 2 Census Tract 40 Fulton County Georgia,184,52,22,30,24,6,132,17,115,94,21
1500000US131210040003,131210000000,Block Group 3 Census Tract 40 Fulton County Georgia,225,74,17,57,37,20,151,86,65,51,14
1500000US131210041001,131210000000,Block Group 1 Census Tract 41 Fulton County Georgia,113,33,10,23,23,0,80,9,71,63,8
1500000US131210041002,131210000000,Block Group 2 Census Tract 41 Fulton County Georgia,274,36,6,30,30,0,238,78,160,154,6
1500000US131210041003,131210000000,Block Group 3 Census Tract 41 Fulton County Georgia,289,49,21,28,28,0,240,153,87,87,0
1500000US131210042001,131210000000,Block Group 1 Census Tract 42 Fulton County Georgia,319,79,72,7,7,0,240,192,48,48,0
1500000US131210042002,131210000000,Block Group 2 Census Tract 42 Fulton County Georgia,1000,267,221,46,46,0,733,396,337,281,56
1500000US131210043001,131210000000,Block Group 1 Census Tract 43 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0
1500000US131210043002,131210000000,Block Group 2 Census Tract 43 Fulton County Georgia,537,18,9,9,9,0,519,287,232,126,106
1500000US131210044001,131210000000,Block Group 1 Census Tract 44 Fulton County Georgia,911,147,106,41,28,13,764,268,496,412,84
1500000US131210048001,131210000000,Block Group 1 Census Tract 48 Fulton County Georgia,555,127,122,5,5,0,428,199,229,198,31
1500000US131210049001,131210000000,Block Group 1 Census Tract 49 Fulton County Georgia,536,80,24,56,56,0,456,207,249,208,41
1500000US131210049002,131210000000,Block Group 2 Census Tract 49 Fulton County Georgia,509,60,23,37,29,8,449,153,296,196,100
1500000US131210050001,131210000000,Block Group 1 Census Tract 50 Fulton County Georgia,836,25,15,10,10,0,811,305,506,279,227
1500000US131210052001,131210000000,Block Group 1 Census Tract 52 Fulton County Georgia,434,52,17,35,35,0,382,67,315,224,91
1500000US131210052002,131210000000,Block Group 2 Census Tract 52 Fulton County Georgia,465,46,17,29,29,0,419,117,302,280,22
1500000US131210052003,131210000000,Block Group 3 Census Tract 52 Fulton County Georgia,1220,50,32,18,18,0,1170,469,701,396,305
1500000US131210053001,131210000000,Block Group 1 Census Tract 53 Fulton County Georgia,808,48,9,39,22,17,760,314,446,271,175
1500000US131210053002,131210000000,Block Group 2 Census Tract 53 Fulton County Georgia,442,55,0,55,55,0,387,132,255,224,31
1500000US131210053003,131210000000,Block Group 3 Census Tract 53 Fulton County Georgia,304,6,6,0,0,0,298,51,247,216,31
1500000US131210055011,131210000000,Block Group 1 Census Tract 55.01 Fulton County Georgia,385,63,20,43,43,0,322,137,185,142,43
1500000US131210055012,131210000000,Block Group 2 Census Tract 55.01 Fulton County Georgia,575,74,42,32,32,0,501,150,351,295,56
1500000US131210055021,131210000000,Block Group 1 Census Tract 55.02 Fulton County Georgia,1229,261,236,25,25,0,968,395,573,524,49
1500000US131210057001,131210000000,Block Group 1 Census Tract 57 Fulton County Georgia,658,189,153,36,26,10,469,135,334,278,56
1500000US131210058001,131210000000,Block Group 1 Census Tract 58 Fulton County Georgia,539,106,4,102,73,29,433,126,307,271,36
1500000US131210060001,131210000000,Block Group 1 Census Tract 60 Fulton County Georgia,210,70,33,37,37,0,140,34,106,78,28
1500000US131210060002,131210000000,Block Group 2 Census Tract 60 Fulton County Georgia,309,107,41,66,66,0,202,80,122,102,20
1500000US131210060003,131210000000,Block Group 3 Census Tract 60 Fulton County Georgia,360,54,34,20,20,0,306,197,109,88,21
1500000US131210060004,131210000000,Block Group 4 Census Tract 60 Fulton County Georgia,358,95,59,36,23,13,263,130,133,111,22
1500000US131210061001,131210000000,Block Group 1 Census Tract 61 Fulton County Georgia,147,65,22,43,43,0,82,23,59,59,0
1500000US131210061002,131210000000,Block Group 2 Census Tract 61 Fulton County Georgia,549,171,99,72,72,0,378,87,291,279,12
1500000US131210061003,131210000000,Block Group 3 Census Tract 61 Fulton County Georgia,312,132,34,98,98,0,180,58,122,107,15
1500000US131210061004,131210000000,Block Group 4 Census Tract 61 Fulton County Georgia,251,81,27,54,47,7,170,52,118,118,0
1500000US131210062001,131210000000,Block Group 1 Census Tract 62 Fulton County Georgia,285,36,13,23,19,4,249,44,205,191,14
1500000US131210062002,131210000000,Block Group 2 Census Tract 62 Fulton County Georgia,154,38,11,27,27,0,116,17,99,81,18
1500000US131210063001,131210000000,Block Group 1 Census Tract 63 Fulton County Georgia,514,115,50,65,65,0,399,226,173,110,63
1500000US131210063002,131210000000,Block Group 2 Census Tract 63 Fulton County Georgia,155,51,48,3,3,0,104,26,78,69,9
1500000US131210064001,131210000000,Block Group 1 Census Tract 64 Fulton County Georgia,348,23,14,9,9,0,325,101,224,196,28
1500000US131210065001,131210000000,Block Group 1 Census Tract 65 Fulton County Georgia,250,64,55,9,9,0,186,26,160,138,22
1500000US131210065002,131210000000,Block Group 2 Census Tract 65 Fulton County Georgia,441,186,48,138,132,6,255,114,141,133,8
1500000US131210065003,131210000000,Block Group 3 Census Tract 65 Fulton County Georgia,210,13,8,5,5,0,197,70,127,101,26
1500000US131210065004,131210000000,Block Group 4 Census Tract 65 Fulton County Georgia,393,45,25,20,20,0,348,211,137,128,9
1500000US131210066011,131210000000,Block Group 1 Census Tract 66.01 Fulton County Georgia,315,36,19,17,17,0,279,131,148,137,11
1500000US131210066012,131210000000,Block Group 2 Census Tract 66.01 Fulton County Georgia,483,81,27,54,48,6,402,141,261,237,24
1500000US131210066021,131210000000,Block Group 1 Census Tract 66.02 Fulton County Georgia,401,47,21,26,24,2,354,129,225,216,9
1500000US131210067001,131210000000,Block Group 1 Census Tract 67 Fulton County Georgia,285,158,123,35,24,11,127,5,122,93,29
1500000US131210067002,131210000000,Block Group 2 Census Tract 67 Fulton County Georgia,625,205,109,96,96,0,420,145,275,234,41
1500000US131210067003,131210000000,Block Group 3 Census Tract 67 Fulton County Georgia,553,155,108,47,47,0,398,193,205,173,32
1500000US131210068011,131210000000,Block Group 1 Census Tract 68.01 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0
1500000US131210068021,131210000000,Block Group 1 Census Tract 68.02 Fulton County Georgia,457,52,31,21,16,5,405,50,355,337,18
1500000US131210069001,131210000000,Block Group 1 Census Tract 69 Fulton County Georgia,310,30,13,17,17,0,280,82,198,143,55
1500000US131210069002,131210000000,Block Group 2 Census Tract 69 Fulton County Georgia,404,38,0,38,38,0,366,60,306,226,80
1500000US131210069003,131210000000,Block Group 3 Census Tract 69 Fulton County Georgia,432,51,6,45,45,0,381,114,267,207,60
1500000US131210070011,131210000000,Block Group 1 Census Tract 70.01 Fulton County Georgia,787,145,24,121,114,7,642,132,510,446,64
1500000US131210070012,131210000000,Block Group 2 Census Tract 70.01 Fulton County Georgia,286,115,28,87,87,0,171,57,114,80,34
1500000US131210070013,131210000000,Block Group 3 Census Tract 70.01 Fulton County Georgia,331,53,7,46,46,0,278,23,255,255,0
1500000US131210070021,131210000000,Block Group 1 Census Tract 70.02 Fulton County Georgia,328,20,20,0,0,0,308,59,249,249,0
1500000US131210070022,131210000000,Block Group 2 Census Tract 70.02 Fulton County Georgia,180,56,23,33,33,0,124,35,89,89,0
1500000US131210070023,131210000000,Block Group 3 Census Tract 70.02 Fulton County Georgia,196,17,0,17,17,0,179,127,52,52,0
1500000US131210070024,131210000000,Block Group 4 Census Tract 70.02 Fulton County Georgia,137,0,0,0,0,0,137,49,88,88,0
1500000US131210071001,131210000000,Block Group 1 Census Tract 71 Fulton County Georgia,358,87,27,60,60,0,271,146,125,125,0
1500000US131210071002,131210000000,Block Group 2 Census Tract 71 Fulton County Georgia,349,128,49,79,79,0,221,75,146,146,0
1500000US131210072001,131210000000,Block Group 1 Census Tract 72 Fulton County Georgia,535,104,45,59,59,0,431,158,273,262,11
1500000US131210072002,131210000000,Block Group 2 Census Tract 72 Fulton County Georgia,124,31,9,22,22,0,93,31,62,51,11
1500000US131210073001,131210000000,Block Group 1 Census Tract 73 Fulton County Georgia,981,234,71,163,152,11,747,327,420,361,59
1500000US131210073002,131210000000,Block Group 2 Census Tract 73 Fulton County Georgia,985,52,0,52,37,15,933,185,748,679,69
1500000US131210073003,131210000000,Block Group 3 Census Tract 73 Fulton County Georgia,705,119,37,82,82,0,586,208,378,378,0
1500000US131210074001,131210000000,Block Group 1 Census Tract 74 Fulton County Georgia,500,37,14,23,23,0,463,163,300,255,45
1500000US131210074002,131210000000,Block Group 2 Census Tract 74 Fulton County Georgia,541,241,230,11,11,0,300,115,185,122,63
1500000US131210075001,131210000000,Block Group 1 Census Tract 75 Fulton County Georgia,478,94,60,34,34,0,384,217,167,154,13
1500000US131210075002,131210000000,Block Group 2 Census Tract 75 Fulton County Georgia,177,15,0,15,15,0,162,9,153,145,8
1500000US131210075003,131210000000,Block Group 3 Census Tract 75 Fulton County Georgia,418,217,168,49,49,0,201,134,67,58,9
1500000US131210075004,131210000000,Block Group 4 Census Tract 75 Fulton County Georgia,391,33,33,0,0,0,358,197,161,101,60
1500000US131210076021,131210000000,Block Group 1 Census Tract 76.02 Fulton County Georgia,302,107,62,45,41,4,195,76,119,119,0
1500000US131210076022,131210000000,Block Group 2 Census Tract 76.02 Fulton County Georgia,323,77,22,55,55,0,246,60,186,140,46
1500000US131210076023,131210000000,Block Group 3 Census Tract 76.02 Fulton County Georgia,368,132,39,93,93,0,236,58,178,178,0
1500000US131210076031,131210000000,Block Group 1 Census Tract 76.03 Fulton County Georgia,620,74,62,12,12,0,546,177,369,326,43
1500000US131210076032,131210000000,Block Group 2 Census Tract 76.03 Fulton County Georgia,893,279,267,12,12,0,614,293,321,247,74
1500000US131210076033,131210000000,Block Group 3 Census Tract 76.03 Fulton County Georgia,548,214,158,56,56,0,334,102,232,207,25
1500000US131210076041,131210000000,Block Group 1 Census Tract 76.04 Fulton County Georgia,980,198,73,125,116,9,782,413,369,344,25
1500000US131210077031,131210000000,Block Group 1 Census Tract 77.03 Fulton County Georgia,199,98,29,69,69,0,101,54,47,47,0
1500000US131210077032,131210000000,Block Group 2 Census Tract 77.03 Fulton County Georgia,625,223,61,162,145,17,402,156,246,199,47
1500000US131210077033,131210000000,Block Group 3 Census Tract 77.03 Fulton County Georgia,657,195,86,109,109,0,462,212,250,244,6
1500000US131210077041,131210000000,Block Group 1 Census Tract 77.04 Fulton County Georgia,343,44,21,23,23,0,299,133,166,166,0
1500000US131210077042,131210000000,Block Group 2 Census Tract 77.04 Fulton County Georgia,712,103,25,78,78,0,609,171,438,378,60
1500000US131210077043,131210000000,Block Group 3 Census Tract 77.04 Fulton County Georgia,851,195,28,167,167,0,656,238,418,318,100
1500000US131210077051,131210000000,Block Group 1 Census Tract 77.05 Fulton County Georgia,800,126,63,63,63,0,674,117,557,548,9
1500000US131210077052,131210000000,Block Group 2 Census Tract 77.05 Fulton County Georgia,1160,633,428,205,205,0,527,362,165,165,0
1500000US131210077061,131210000000,Block Group 1 Census Tract 77.06 Fulton County Georgia,1329,272,250,22,22,0,1057,495,562,562,0
1500000US131210077062,131210000000,Block Group 2 Census Tract 77.06 Fulton County Georgia,1054,370,234,136,92,44,684,360,324,324,0
1500000US131210077063,131210000000,Block Group 3 Census Tract 77.06 Fulton County Georgia,1618,165,57,108,86,22,1453,507,946,865,81
1500000US131210078021,131210000000,Block Group 1 Census Tract 78.02 Fulton County Georgia,1344,255,107,148,131,17,1089,329,760,702,58
1500000US131210078022,131210000000,Block Group 2 Census Tract 78.02 Fulton County Georgia,989,176,54,122,122,0,813,357,456,396,60
1500000US131210078023,131210000000,Block Group 3 Census Tract 78.02 Fulton County Georgia,248,67,0,67,67,0,181,36,145,145,0
1500000US131210078024,131210000000,Block Group 4 Census Tract 78.02 Fulton County Georgia,572,136,25,111,101,10,436,49,387,315,72
1500000US131210078051,131210000000,Block Group 1 Census Tract 78.05 Fulton County Georgia,523,210,124,86,80,6,313,90,223,223,0
1500000US131210078052,131210000000,Block Group 2 Census Tract 78.05 Fulton County Georgia,694,214,69,145,130,15,480,140,340,309,31
1500000US131210078061,131210000000,Block Group 1 Census Tract 78.06 Fulton County Georgia,465,149,62,87,87,0,316,78,238,238,0
1500000US131210078062,131210000000,Block Group 2 Census Tract 78.06 Fulton County Georgia,1348,369,208,161,161,0,979,333,646,581,65
1500000US131210078063,131210000000,Block Group 3 Census Tract 78.06 Fulton County Georgia,395,195,41,154,154,0,200,125,75,75,0
1500000US131210078071,131210000000,Block Group 1 Census Tract 78.07 Fulton County Georgia,736,214,148,66,66,0,522,144,378,366,12
1500000US131210078072,131210000000,Block Group 2 Census Tract 78.07 Fulton County Georgia,247,94,20,74,74,0,153,73,80,80,0
1500000US131210078081,131210000000,Block Group 1 Census Tract 78.08 Fulton County Georgia,668,138,104,34,34,0,530,123,407,399,8
1500000US131210078082,131210000000,Block Group 2 Census Tract 78.08 Fulton County Georgia,665,46,25,21,21,0,619,83,536,490,46
1500000US131210079001,131210000000,Block Group 1 Census Tract 79 Fulton County Georgia,620,319,79,240,240,0,301,32,269,269,0
1500000US131210079002,131210000000,Block Group 2 Census Tract 79 Fulton County Georgia,551,281,31,250,250,0,270,24,246,246,0
1500000US131210079003,131210000000,Block Group 3 Census Tract 79 Fulton County Georgia,883,412,122,290,288,2,471,224,247,247,0
1500000US131210080001,131210000000,Block Group 1 Census Tract 80 Fulton County Georgia,302,135,45,90,90,0,167,8,159,145,14
1500000US131210080002,131210000000,Block Group 2 Census Tract 80 Fulton County Georgia,333,129,52,77,77,0,204,97,107,107,0
1500000US131210080003,131210000000,Block Group 3 Census Tract 80 Fulton County Georgia,183,62,33,29,29,0,121,29,92,92,0
1500000US131210080004,131210000000,Block Group 4 Census Tract 80 Fulton County Georgia,448,183,41,142,142,0,265,127,138,116,22
1500000US131210080005,131210000000,Block Group 5 Census Tract 80 Fulton County Georgia,598,232,111,121,112,9,366,65,301,224,77
1500000US131210081011,131210000000,Block Group 1 Census Tract 81.01 Fulton County Georgia,392,218,69,149,149,0,174,65,109,104,5
1500000US131210081021,131210000000,Block Group 1 Census Tract 81.02 Fulton County Georgia,629,120,37,83,83,0,509,162,347,277,70
1500000US131210081022,131210000000,Block Group 2 Census Tract 81.02 Fulton County Georgia,151,70,20,50,50,0,81,31,50,39,11
1500000US131210081023,131210000000,Block Group 3 Census Tract 81.02 Fulton County Georgia,658,120,72,48,29,19,538,46,492,427,65
1500000US131210081024,131210000000,Block Group 4 Census Tract 81.02 Fulton County Georgia,963,309,130,179,179,0,654,292,362,328,34
1500000US131210082011,131210000000,Block Group 1 Census Tract 82.01 Fulton County Georgia,936,473,173,300,291,9,463,136,327,255,72
1500000US131210082012,131210000000,Block Group 2 Census Tract 82.01 Fulton County Georgia,1257,412,173,239,239,0,845,377,468,459,9
1500000US131210082013,131210000000,Block Group 3 Census Tract 82.01 Fulton County Georgia,388,152,77,75,75,0,236,34,202,137,65
1500000US131210082021,131210000000,Block Group 1 Census Tract 82.02 Fulton County Georgia,275,126,43,83,83,0,149,39,110,96,14
1500000US131210082022,131210000000,Block Group 2 Census Tract 82.02 Fulton County Georgia,311,111,60,51,51,0,200,62,138,138,0
