GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30
Id,Id2,Geography,Estimate; Total:,Estimate; With own children under 18 years:,Estimate; With own children under 18 years: - Under 6 years only:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years only: - Not in labor force,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian:,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - Under 6 years and 6 to 17 years: - Not in labor force,Estimate; With own children under 18 years: - 6 to 17 years only:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - In Armed Forces,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian:,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Employed,Estimate; With own children under 18 years: - 6 to 17 years only: - In labor force: - Civilian: - Unemployed,Estimate; With own children under 18 years: - 6 to 17 years only: - Not in labor force,Estimate; No own children under 18 years:,Estimate; No own children under 18 years: - In labor force:,Estimate; No own children under 18 years: - In labor force: - In Armed Forces,Estimate; No own children under 18 years: - In labor force: - Civilian:,Estimate; No own children under 18 years: - In labor force: - Civilian: - Employed,Estimate; No own children under 18 years: - In labor force: - Civilian: - Unemployed,Estimate; No own children under 18 years: - Not in labor force
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,860,328,68,68,0,68,54,14,0,94,26,0,26,14,12,68,166,110,0,110,83,27,56,532,308,0,308,301,7,224
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,468,173,39,39,0,39,0,39,0,45,45,0,45,45,0,0,89,59,0,59,59,0,30,295,136,0,136,103,33,159
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,267,157,34,34,0,34,34,0,0,26,26,0,26,26,0,0,97,40,0,40,23,17,57,110,76,0,76,56,20,34
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,403,35,12,12,0,12,12,0,0,0,0,0,0,0,0,0,23,23,0,23,23,0,0,368,247,0,247,247,0,121
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,871,425,13,0,0,0,0,0,13,204,123,0,123,99,24,81,208,188,0,188,188,0,20,446,312,0,312,312,0,134
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,611,158,46,46,0,46,46,0,0,20,0,0,0,0,0,20,92,59,0,59,59,0,33,453,327,0,327,327,0,126
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,561,233,23,22,0,22,22,0,1,33,21,0,21,21,0,12,177,144,0,144,144,0,33,328,289,0,289,265,24,39
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,773,292,98,55,0,55,55,0,43,0,0,0,0,0,0,0,194,130,0,130,114,16,64,481,377,0,377,360,17,104
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,1395,608,215,202,0,202,135,67,13,90,45,0,45,34,11,45,303,220,0,220,196,24,83,787,602,0,602,550,52,185
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,316,105,54,21,0,21,21,0,33,31,31,0,31,0,31,0,20,20,0,20,20,0,0,211,172,0,172,172,0,39
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,834,392,157,116,0,116,116,0,41,8,8,0,8,8,0,0,227,161,0,161,131,30,66,442,246,0,246,224,22,196
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,661,266,0,0,0,0,0,0,0,28,16,0,16,0,16,12,238,193,0,193,127,66,45,395,222,0,222,222,0,173
1500000US130670301062,130670000000,Block Group 2 Census Tract 301.06 Cobb County Georgia,818,401,36,36,0,36,23,13,0,14,14,0,14,14,0,0,351,325,0,325,275,50,26,417,368,0,368,368,0,49
1500000US130670301063,130670000000,Block Group 3 Census Tract 301.06 Cobb County Georgia,1074,493,60,48,0,48,48,0,12,132,75,0,75,75,0,57,301,212,0,212,181,31,89,581,495,0,495,477,18,86
1500000US130670301071,130670000000,Block Group 1 Census Tract 301.07 Cobb County Georgia,660,194,14,14,0,14,14,0,0,55,55,0,55,55,0,0,125,66,0,66,66,0,59,466,323,0,323,260,63,143
1500000US130670301072,130670000000,Block Group 2 Census Tract 301.07 Cobb County Georgia,806,345,54,45,0,45,25,20,9,74,8,0,8,8,0,66,217,161,0,161,161,0,56,461,386,0,386,341,45,75
1500000US130670302091,130670000000,Block Group 1 Census Tract 302.09 Cobb County Georgia,521,130,47,23,0,23,13,10,24,35,13,0,13,13,0,22,48,29,0,29,17,12,19,391,315,0,315,315,0,76
1500000US130670302092,130670000000,Block Group 2 Census Tract 302.09 Cobb County Georgia,658,261,0,0,0,0,0,0,0,9,9,0,9,9,0,0,252,236,0,236,236,0,16,397,324,0,324,324,0,73
1500000US130670302093,130670000000,Block Group 3 Census Tract 302.09 Cobb County Georgia,951,542,82,72,0,72,72,0,10,165,165,0,165,165,0,0,295,221,0,221,212,9,74,409,293,0,293,280,13,116
1500000US130670302141,130670000000,Block Group 1 Census Tract 302.14 Cobb County Georgia,1134,419,53,53,0,53,53,0,0,104,84,0,84,84,0,20,262,197,0,197,176,21,65,715,455,0,455,420,35,260
1500000US130670302142,130670000000,Block Group 2 Census Tract 302.14 Cobb County Georgia,793,239,40,40,0,40,0,40,0,68,35,0,35,35,0,33,131,102,0,102,102,0,29,554,422,0,422,392,30,132
1500000US130670302143,130670000000,Block Group 3 Census Tract 302.14 Cobb County Georgia,765,464,30,30,0,30,30,0,0,123,123,0,123,123,0,0,311,274,0,274,254,20,37,301,246,0,246,230,16,55
1500000US130670302151,130670000000,Block Group 1 Census Tract 302.15 Cobb County Georgia,768,418,112,112,0,112,112,0,0,49,31,0,31,14,17,18,257,245,0,245,224,21,12,350,331,0,331,331,0,19
1500000US130670302152,130670000000,Block Group 2 Census Tract 302.15 Cobb County Georgia,359,155,24,24,0,24,24,0,0,34,20,0,20,20,0,14,97,97,0,97,79,18,0,204,174,0,174,143,31,30
1500000US130670302153,130670000000,Block Group 3 Census Tract 302.15 Cobb County Georgia,480,193,41,41,0,41,41,0,0,44,44,0,44,44,0,0,108,80,0,80,30,50,28,287,274,0,274,259,15,13
1500000US130670302154,130670000000,Block Group 4 Census Tract 302.15 Cobb County Georgia,1187,515,178,138,0,138,138,0,40,77,10,0,10,10,0,67,260,242,0,242,212,30,18,672,474,0,474,416,58,198
1500000US130670302181,130670000000,Block Group 1 Census Tract 302.18 Cobb County Georgia,873,506,62,32,0,32,32,0,30,127,87,0,87,87,0,40,317,174,0,174,174,0,143,367,305,0,305,305,0,62
1500000US130670302182,130670000000,Block Group 2 Census Tract 302.18 Cobb County Georgia,776,356,110,96,0,96,88,8,14,43,0,0,0,0,0,43,203,97,0,97,93,4,106,420,381,0,381,342,39,39
1500000US130670302191,130670000000,Block Group 1 Census Tract 302.19 Cobb County Georgia,710,286,0,0,0,0,0,0,0,130,92,0,92,92,0,38,156,105,0,105,105,0,51,424,350,0,350,304,46,74
1500000US130670302192,130670000000,Block Group 2 Census Tract 302.19 Cobb County Georgia,728,331,21,21,0,21,0,21,0,22,0,0,0,0,0,22,288,190,0,190,190,0,98,397,308,0,308,291,17,89
1500000US130670302193,130670000000,Block Group 3 Census Tract 302.19 Cobb County Georgia,628,344,15,0,0,0,0,0,15,61,46,0,46,46,0,15,268,190,0,190,190,0,78,284,235,0,235,235,0,49
1500000US130670302194,130670000000,Block Group 4 Census Tract 302.19 Cobb County Georgia,806,174,15,15,0,15,15,0,0,31,13,0,13,13,0,18,128,79,0,79,79,0,49,632,480,0,480,442,38,152
1500000US130670302201,130670000000,Block Group 1 Census Tract 302.20 Cobb County Georgia,595,195,17,17,0,17,13,4,0,54,14,0,14,14,0,40,124,124,0,124,66,58,0,400,361,0,361,314,47,39
1500000US130670302221,130670000000,Block Group 1 Census Tract 302.22 Cobb County Georgia,829,458,19,19,0,19,19,0,0,40,34,0,34,34,0,6,399,254,0,254,213,41,145,371,294,0,294,272,22,77
1500000US130670302222,130670000000,Block Group 2 Census Tract 302.22 Cobb County Georgia,757,276,83,50,0,50,22,28,33,67,34,0,34,27,7,33,126,107,0,107,85,22,19,481,392,0,392,367,25,89
1500000US130670302223,130670000000,Block Group 3 Census Tract 302.22 Cobb County Georgia,369,90,20,20,0,20,20,0,0,17,17,0,17,17,0,0,53,53,0,53,53,0,0,279,261,0,261,261,0,18
1500000US130670302231,130670000000,Block Group 1 Census Tract 302.23 Cobb County Georgia,878,517,179,142,0,142,142,0,37,60,45,0,45,45,0,15,278,158,0,158,158,0,120,361,288,0,288,288,0,73
1500000US130670302232,130670000000,Block Group 2 Census Tract 302.23 Cobb County Georgia,741,190,34,34,0,34,34,0,0,71,71,0,71,71,0,0,85,80,0,80,80,0,5,551,496,0,496,472,24,55
1500000US130670302233,130670000000,Block Group 3 Census Tract 302.23 Cobb County Georgia,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,214,0,214,202,12,51
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,1672,945,288,137,0,137,137,0,151,89,22,0,22,22,0,67,568,461,0,461,409,52,107,727,536,0,536,536,0,191
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,364,145,13,0,0,0,0,0,13,0,0,0,0,0,0,0,132,100,0,100,100,0,32,219,140,0,140,140,0,79
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,1451,493,66,22,0,22,22,0,44,102,69,0,69,69,0,33,325,234,0,234,170,64,91,958,853,0,853,802,51,105
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,638,251,185,158,0,158,158,0,27,40,0,0,0,0,0,40,26,26,0,26,26,0,0,387,327,0,327,315,12,60
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,916,518,132,132,0,132,132,0,0,62,62,0,62,50,12,0,324,263,0,263,255,8,61,398,339,0,339,283,56,59
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,502,243,13,0,0,0,0,0,13,27,0,0,0,0,0,27,203,153,0,153,153,0,50,259,196,0,196,175,21,63
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,1198,375,113,100,0,100,100,0,13,96,44,0,44,44,0,52,166,166,0,166,166,0,0,823,696,0,696,620,76,127
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,961,265,18,18,0,18,18,0,0,88,88,0,88,88,0,0,159,124,0,124,124,0,35,696,623,0,623,535,88,73
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,764,245,0,0,0,0,0,0,0,141,141,0,141,141,0,0,104,104,0,104,58,46,0,519,404,0,404,404,0,115
1500000US130670302282,130670000000,Block Group 2 Census Tract 302.28 Cobb County Georgia,512,56,0,0,0,0,0,0,0,19,19,0,19,19,0,0,37,11,0,11,11,0,26,456,414,0,414,414,0,42
1500000US130670302283,130670000000,Block Group 3 Census Tract 302.28 Cobb County Georgia,810,242,148,61,0,61,61,0,87,0,0,0,0,0,0,0,94,94,0,94,94,0,0,568,371,0,371,350,21,197
1500000US130670302284,130670000000,Block Group 4 Census Tract 302.28 Cobb County Georgia,747,125,48,38,0,38,38,0,10,35,35,0,35,35,0,0,42,42,0,42,42,0,0,622,516,0,516,470,46,106
1500000US130670302291,130670000000,Block Group 1 Census Tract 302.29 Cobb County Georgia,141,30,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,111,111,0,0
1500000US130670302292,130670000000,Block Group 2 Census Tract 302.29 Cobb County Georgia,668,142,40,40,0,40,28,12,0,69,27,0,27,27,0,42,33,33,0,33,33,0,0,526,392,0,392,371,21,134
1500000US130670302301,130670000000,Block Group 1 Census Tract 302.30 Cobb County Georgia,2815,1204,304,207,0,207,207,0,97,276,145,0,145,145,0,131,624,503,0,503,463,40,121,1611,1424,0,1424,1207,217,187
1500000US130670302302,130670000000,Block Group 2 Census Tract 302.30 Cobb County Georgia,1697,461,103,46,0,46,46,0,57,45,26,0,26,0,26,19,313,238,0,238,238,0,75,1236,865,0,865,716,149,371
1500000US130670302311,130670000000,Block Group 1 Census Tract 302.31 Cobb County Georgia,234,154,67,67,0,67,55,12,0,22,0,0,0,0,0,22,65,55,0,55,55,0,10,80,64,0,64,64,0,16
1500000US130670302312,130670000000,Block Group 2 Census Tract 302.31 Cobb County Georgia,543,266,15,15,0,15,15,0,0,39,29,0,29,29,0,10,212,184,0,184,184,0,28,277,201,0,201,201,0,76
1500000US130670302313,130670000000,Block Group 3 Census Tract 302.31 Cobb County Georgia,405,240,24,0,0,0,0,0,24,23,23,0,23,23,0,0,193,159,0,159,128,31,34,165,133,0,133,119,14,32
1500000US130670302314,130670000000,Block Group 4 Census Tract 302.31 Cobb County Georgia,945,235,45,45,0,45,33,12,0,43,35,0,35,35,0,8,147,121,0,121,107,14,26,710,532,0,532,532,0,178
1500000US130670302321,130670000000,Block Group 1 Census Tract 302.32 Cobb County Georgia,836,350,44,29,0,29,29,0,15,50,50,0,50,50,0,0,256,200,0,200,187,13,56,486,293,0,293,292,1,193
1500000US130670302322,130670000000,Block Group 2 Census Tract 302.32 Cobb County Georgia,978,421,73,13,0,13,13,0,60,90,58,0,58,58,0,32,258,216,0,216,216,0,42,557,390,0,390,390,0,167
1500000US130670302331,130670000000,Block Group 1 Census Tract 302.33 Cobb County Georgia,513,206,18,18,0,18,18,0,0,78,57,0,57,57,0,21,110,100,0,100,100,0,10,307,199,0,199,199,0,108
1500000US130670302332,130670000000,Block Group 2 Census Tract 302.33 Cobb County Georgia,737,373,44,44,0,44,44,0,0,55,40,0,40,40,0,15,274,226,0,226,204,22,48,364,247,0,247,225,22,117
1500000US130670302341,130670000000,Block Group 1 Census Tract 302.34 Cobb County Georgia,918,554,148,104,0,104,95,9,44,44,31,0,31,31,0,13,362,328,0,328,328,0,34,364,244,0,244,237,7,120
1500000US130670302342,130670000000,Block Group 2 Census Tract 302.34 Cobb County Georgia,961,361,73,73,0,73,73,0,0,22,10,0,10,10,0,12,266,223,0,223,223,0,43,600,417,0,417,384,33,183
1500000US130670302351,130670000000,Block Group 1 Census Tract 302.35 Cobb County Georgia,487,175,54,29,0,29,29,0,25,0,0,0,0,0,0,0,121,97,0,97,72,25,24,312,255,0,255,244,11,57
1500000US130670302352,130670000000,Block Group 2 Census Tract 302.35 Cobb County Georgia,950,463,101,92,0,92,92,0,9,30,30,0,30,30,0,0,332,251,0,251,251,0,81,487,339,0,339,324,15,148
1500000US130670302361,130670000000,Block Group 1 Census Tract 302.36 Cobb County Georgia,835,423,15,0,0,0,0,0,15,75,33,0,33,33,0,42,333,235,0,235,235,0,98,412,277,0,277,241,36,135
1500000US130670302362,130670000000,Block Group 2 Census Tract 302.36 Cobb County Georgia,596,223,16,0,0,0,0,0,16,15,0,0,0,0,0,15,192,115,0,115,115,0,77,373,236,0,236,231,5,137
1500000US130670302381,130670000000,Block Group 1 Census Tract 302.38 Cobb County Georgia,1113,448,83,43,0,43,43,0,40,25,25,0,25,25,0,0,340,284,0,284,284,0,56,665,510,0,510,510,0,155
1500000US130670302382,130670000000,Block Group 2 Census Tract 302.38 Cobb County Georgia,980,341,67,67,0,67,67,0,0,123,0,0,0,0,0,123,151,29,0,29,29,0,122,639,402,0,402,364,38,237
1500000US130670302391,130670000000,Block Group 1 Census Tract 302.39 Cobb County Georgia,659,234,66,66,0,66,66,0,0,28,28,0,28,28,0,0,140,126,0,126,117,9,14,425,232,0,232,216,16,193
1500000US130670302392,130670000000,Block Group 2 Census Tract 302.39 Cobb County Georgia,949,312,15,15,0,15,15,0,0,48,35,0,35,26,9,13,249,174,0,174,174,0,75,637,391,0,391,391,0,246
1500000US130670302393,130670000000,Block Group 3 Census Tract 302.39 Cobb County Georgia,1017,595,51,51,0,51,51,0,0,29,0,0,0,0,0,29,515,386,0,386,340,46,129,422,322,0,322,322,0,100
1500000US130670303101,130670000000,Block Group 1 Census Tract 303.10 Cobb County Georgia,426,203,55,55,0,55,55,0,0,13,13,0,13,0,13,0,135,135,0,135,120,15,0,223,191,0,191,176,15,32
1500000US130670303102,130670000000,Block Group 2 Census Tract 303.10 Cobb County Georgia,607,239,37,32,0,32,32,0,5,161,7,0,7,7,0,154,41,41,0,41,41,0,0,368,351,0,351,309,42,17
1500000US130670303103,130670000000,Block Group 3 Census Tract 303.10 Cobb County Georgia,275,82,66,66,0,66,66,0,0,0,0,0,0,0,0,0,16,16,0,16,16,0,0,193,180,0,180,168,12,13
1500000US130670303104,130670000000,Block Group 4 Census Tract 303.10 Cobb County Georgia,505,255,14,14,0,14,0,14,0,33,33,0,33,33,0,0,208,101,0,101,85,16,107,250,195,0,195,195,0,55
1500000US130670303105,130670000000,Block Group 5 Census Tract 303.10 Cobb County Georgia,467,105,28,27,0,27,27,0,1,32,0,0,0,0,0,32,45,14,0,14,14,0,31,362,243,0,243,221,22,119
1500000US130670303111,130670000000,Block Group 1 Census Tract 303.11 Cobb County Georgia,577,229,26,13,0,13,13,0,13,37,37,0,37,37,0,0,166,103,0,103,87,16,63,348,279,0,279,279,0,69
1500000US130670303112,130670000000,Block Group 2 Census Tract 303.11 Cobb County Georgia,406,89,26,13,0,13,13,0,13,16,0,0,0,0,0,16,47,47,0,47,47,0,0,317,159,0,159,159,0,158
1500000US130670303113,130670000000,Block Group 3 Census Tract 303.11 Cobb County Georgia,304,145,0,0,0,0,0,0,0,57,46,0,46,46,0,11,88,53,0,53,53,0,35,159,143,0,143,143,0,16
1500000US130670303114,130670000000,Block Group 4 Census Tract 303.11 Cobb County Georgia,675,173,19,19,0,19,19,0,0,29,29,0,29,29,0,0,125,110,0,110,110,0,15,502,357,0,357,307,50,145
1500000US130670303121,130670000000,Block Group 1 Census Tract 303.12 Cobb County Georgia,802,328,59,59,0,59,59,0,0,23,23,0,23,23,0,0,246,222,0,222,213,9,24,474,266,0,266,253,13,208
1500000US130670303122,130670000000,Block Group 2 Census Tract 303.12 Cobb County Georgia,434,241,70,70,0,70,35,35,0,41,13,0,13,13,0,28,130,106,0,106,44,62,24,193,193,0,193,178,15,0
1500000US130670303123,130670000000,Block Group 3 Census Tract 303.12 Cobb County Georgia,372,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,53,0,53,53,0,43,276,227,0,227,213,14,49
1500000US130670303124,130670000000,Block Group 4 Census Tract 303.12 Cobb County Georgia,157,84,19,19,0,19,19,0,0,38,38,0,38,38,0,0,27,27,0,27,27,0,0,73,29,0,29,29,0,44
1500000US130670303131,130670000000,Block Group 1 Census Tract 303.13 Cobb County Georgia,407,144,37,15,0,15,15,0,22,41,41,0,41,41,0,0,66,50,0,50,50,0,16,263,189,0,189,189,0,74
1500000US130670303132,130670000000,Block Group 2 Census Tract 303.13 Cobb County Georgia,103,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,82,58,0,58,58,0,24
1500000US130670303133,130670000000,Block Group 3 Census Tract 303.13 Cobb County Georgia,279,162,16,0,0,0,0,0,16,26,26,0,26,26,0,0,120,98,0,98,82,16,22,117,87,0,87,87,0,30
1500000US130670303134,130670000000,Block Group 4 Census Tract 303.13 Cobb County Georgia,544,218,84,84,0,84,32,52,0,27,27,0,27,27,0,0,107,90,0,90,90,0,17,326,272,0,272,243,29,54
1500000US130670303135,130670000000,Block Group 5 Census Tract 303.13 Cobb County Georgia,857,357,26,0,0,0,0,0,26,139,88,0,88,88,0,51,192,192,0,192,192,0,0,500,375,0,375,333,42,125
1500000US130670303141,130670000000,Block Group 1 Census Tract 303.14 Cobb County Georgia,877,371,56,56,0,56,56,0,0,44,35,0,35,35,0,9,271,204,0,204,204,0,67,506,349,0,349,310,39,157
1500000US130670303142,130670000000,Block Group 2 Census Tract 303.14 Cobb County Georgia,709,314,70,70,0,70,63,7,0,51,28,0,28,28,0,23,193,139,0,139,139,0,54,395,270,0,270,251,19,125
1500000US130670303143,130670000000,Block Group 3 Census Tract 303.14 Cobb County Georgia,1006,449,144,133,0,133,133,0,11,94,46,0,46,29,17,48,211,183,0,183,183,0,28,557,402,0,402,388,14,155
1500000US130670303181,130670000000,Block Group 1 Census Tract 303.18 Cobb County Georgia,561,266,32,11,0,11,0,11,21,90,90,0,90,90,0,0,144,74,0,74,74,0,70,295,158,0,158,147,11,137
1500000US130670303182,130670000000,Block Group 2 Census Tract 303.18 Cobb County Georgia,994,522,70,59,0,59,59,0,11,95,30,0,30,30,0,65,357,248,0,248,248,0,109,472,227,0,227,227,0,245
1500000US130670303183,130670000000,Block Group 3 Census Tract 303.18 Cobb County Georgia,760,349,21,0,0,0,0,0,21,79,62,0,62,62,0,17,249,146,0,146,125,21,103,411,248,0,248,163,85,163
1500000US130670303191,130670000000,Block Group 1 Census Tract 303.19 Cobb County Georgia,562,304,34,34,0,34,34,0,0,11,0,0,0,0,0,11,259,108,0,108,98,10,151,258,227,0,227,213,14,31
1500000US130670303192,130670000000,Block Group 2 Census Tract 303.19 Cobb County Georgia,691,288,36,12,0,12,12,0,24,74,13,0,13,13,0,61,178,128,0,128,128,0,50,403,241,0,241,222,19,162
1500000US130670303201,130670000000,Block Group 1 Census Tract 303.20 Cobb County Georgia,1040,191,118,96,0,96,68,28,22,39,0,0,0,0,0,39,34,23,0,23,23,0,11,849,618,13,605,605,0,231
1500000US130670303202,130670000000,Block Group 2 Census Tract 303.20 Cobb County Georgia,834,383,13,0,0,0,0,0,13,21,0,0,0,0,0,21,349,121,0,121,121,0,228,451,232,0,232,232,0,219
1500000US130670303203,130670000000,Block Group 3 Census Tract 303.20 Cobb County Georgia,818,265,61,61,0,61,49,12,0,17,0,0,0,0,0,17,187,123,0,123,123,0,64,553,465,0,465,439,26,88
1500000US130670303221,130670000000,Block Group 1 Census Tract 303.22 Cobb County Georgia,404,144,7,7,0,7,7,0,0,14,0,0,0,0,0,14,123,98,0,98,85,13,25,260,201,0,201,181,20,59
1500000US130670303222,130670000000,Block Group 2 Census Tract 303.22 Cobb County Georgia,639,286,64,47,0,47,47,0,17,38,30,0,30,30,0,8,184,135,0,135,135,0,49,353,256,0,256,226,30,97
1500000US130670303241,130670000000,Block Group 1 Census Tract 303.24 Cobb County Georgia,647,193,70,51,0,51,51,0,19,11,5,0,5,5,0,6,112,66,0,66,66,0,46,454,365,0,365,331,34,89
1500000US130670303242,130670000000,Block Group 2 Census Tract 303.24 Cobb County Georgia,669,233,60,50,0,50,50,0,10,49,7,0,7,7,0,42,124,99,0,99,73,26,25,436,324,0,324,284,40,112
