GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36
Id,Id2,Geography,Estimate; Total:,Estimate; 16 to 19 years:,Estimate; 16 to 19 years: - Worked in the past 12 months:,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 16 to 19 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 16 to 19 years: - Did not work in the past 12 months,Estimate; 20 to 24 years:,Estimate; 20 to 24 years: - Worked in the past 12 months:,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 20 to 24 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 20 to 24 years: - Did not work in the past 12 months,Estimate; 25 to 44 years:,Estimate; 25 to 44 years: - Worked in the past 12 months:,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 25 to 44 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 25 to 44 years: - Did not work in the past 12 months,Estimate; 45 to 54 years:,Estimate; 45 to 54 years: - Worked in the past 12 months:,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 45 to 54 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 45 to 54 years: - Did not work in the past 12 months,Estimate; 55 to 64 years:,Estimate; 55 to 64 years: - Worked in the past 12 months:,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 55 to 64 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 55 to 64 years: - Did not work in the past 12 months,Estimate; 65 to 69 years:,Estimate; 65 to 69 years: - Worked in the past 12 months:,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 65 to 69 years: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 65 to 69 years: - Did not work in the past 12 months,Estimate; 70 years and over:,Estimate; 70 years and over: - Worked in the past 12 months:,Estimate; 70 years and over: - Worked in the past 12 months: - Worked full-time year-round,Estimate; 70 years and over: - Worked in the past 12 months: - Worked less than full-time year-round,Estimate; 70 years and over: - Did not work in the past 12 months
1500000US130630406132,130630000000,Block Group 2 Census Tract 406.13 Clayton County Georgia,1437,102,0,0,0,102,172,0,0,0,172,381,193,87,106,188,214,122,57,65,92,280,156,74,82,124,125,44,27,17,81,163,25,7,18,138
1500000US130630406133,130630000000,Block Group 3 Census Tract 406.13 Clayton County Georgia,2481,169,54,0,54,115,87,31,0,31,56,706,592,378,214,114,531,434,353,81,97,800,435,330,105,365,110,75,19,56,35,78,0,0,0,78
1500000US130630406141,130630000000,Block Group 1 Census Tract 406.14 Clayton County Georgia,1077,10,0,0,0,10,46,31,16,15,15,213,204,160,44,9,147,122,46,76,25,174,88,48,40,86,114,81,55,26,33,373,17,8,9,356
1500000US130630406142,130630000000,Block Group 2 Census Tract 406.14 Clayton County Georgia,1540,74,18,0,18,56,65,27,0,27,38,241,197,119,78,44,373,292,292,0,81,326,218,168,50,108,162,85,66,19,77,299,80,56,24,219
1500000US130630406143,130630000000,Block Group 3 Census Tract 406.14 Clayton County Georgia,1043,134,46,0,46,88,63,53,15,38,10,323,311,260,51,12,202,156,146,10,46,202,94,61,33,108,59,31,13,18,28,60,0,0,0,60
1500000US130630406151,130630000000,Block Group 1 Census Tract 406.15 Clayton County Georgia,1624,126,22,0,22,104,165,162,39,123,3,552,468,275,193,84,285,196,155,41,89,339,195,124,71,144,78,29,13,16,49,79,30,3,27,49
1500000US130630406161,130630000000,Block Group 1 Census Tract 406.16 Clayton County Georgia,3714,159,58,0,58,101,460,379,108,271,81,2283,1835,1423,412,448,473,373,259,114,100,175,110,92,18,65,93,15,15,0,78,71,11,11,0,60
1500000US130630406162,130630000000,Block Group 2 Census Tract 406.16 Clayton County Georgia,505,0,0,0,0,0,29,29,16,13,0,106,105,37,68,1,58,57,56,1,1,238,124,54,70,114,40,15,15,0,25,34,0,0,0,34
1500000US130630406163,130630000000,Block Group 3 Census Tract 406.16 Clayton County Georgia,1462,135,27,0,27,108,158,158,27,131,0,540,459,293,166,81,297,234,204,30,63,183,137,129,8,46,98,9,0,9,89,51,0,0,0,51
1500000US130630406171,130630000000,Block Group 1 Census Tract 406.17 Clayton County Georgia,1119,176,51,0,51,125,157,115,39,76,42,458,405,325,80,53,183,136,99,37,47,81,66,66,0,15,11,3,0,3,8,53,14,0,14,39
1500000US130630406191,130630000000,Block Group 1 Census Tract 406.19 Clayton County Georgia,2307,205,63,0,63,142,276,188,110,78,88,729,550,274,276,179,518,451,294,157,67,414,264,235,29,150,17,10,0,10,7,148,26,11,15,122
1500000US130630406201,130630000000,Block Group 1 Census Tract 406.20 Clayton County Georgia,2489,153,29,0,29,124,176,47,0,47,129,755,509,267,242,246,523,428,331,97,95,584,420,305,115,164,97,42,24,18,55,201,20,0,20,181
1500000US130630406211,130630000000,Block Group 1 Census Tract 406.21 Clayton County Georgia,4072,549,175,0,175,374,270,110,83,27,160,1333,1053,880,173,280,965,847,713,134,118,525,263,121,142,262,101,18,18,0,83,329,0,0,0,329
1500000US130630406212,130630000000,Block Group 2 Census Tract 406.21 Clayton County Georgia,3259,319,24,0,24,295,337,288,99,189,49,1182,1053,585,468,129,556,383,326,57,173,555,355,301,54,200,113,19,0,19,94,197,10,0,10,187
1500000US130630406221,130630000000,Block Group 1 Census Tract 406.22 Clayton County Georgia,2311,340,46,0,46,294,323,105,63,42,218,852,558,406,152,294,491,420,365,55,71,215,137,92,45,78,35,0,0,0,35,55,10,0,10,45
1500000US130630406222,130630000000,Block Group 2 Census Tract 406.22 Clayton County Georgia,2363,443,280,0,280,163,216,127,0,127,89,823,643,433,210,180,436,245,179,66,191,242,191,172,19,51,64,0,0,0,64,139,53,20,33,86
1500000US130630406223,130630000000,Block Group 3 Census Tract 406.22 Clayton County Georgia,1034,46,10,0,10,36,152,15,0,15,137,350,205,58,147,145,166,111,111,0,55,219,187,138,49,32,68,9,0,9,59,33,10,0,10,23
1500000US130639800001,130640000000,Block Group 1 Census Tract 9800 Clayton County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130670301011,130670000000,Block Group 1 Census Tract 301.01 Cobb County Georgia,833,69,27,0,27,42,58,38,13,25,20,300,277,208,69,23,172,151,128,23,21,105,57,57,0,48,25,10,0,10,15,104,0,0,0,104
1500000US130670301012,130670000000,Block Group 2 Census Tract 301.01 Cobb County Georgia,1208,39,13,0,13,26,13,0,0,0,13,444,401,248,153,43,241,226,214,12,15,262,158,90,68,104,65,0,0,0,65,144,64,64,0,80
1500000US130670301013,130670000000,Block Group 3 Census Tract 301.01 Cobb County Georgia,2232,183,14,0,14,169,150,150,16,134,0,730,594,409,185,136,638,594,423,171,44,255,97,72,25,158,89,76,76,0,13,187,0,0,0,187
1500000US130670301014,130670000000,Block Group 4 Census Tract 301.01 Cobb County Georgia,1465,90,9,0,9,81,115,85,58,27,30,374,295,226,69,79,286,256,256,0,30,288,220,161,59,68,72,10,0,10,62,240,55,31,24,185
1500000US130670301031,130670000000,Block Group 1 Census Tract 301.03 Cobb County Georgia,1424,55,0,0,0,55,20,20,10,10,0,541,532,441,91,9,436,394,324,70,42,184,97,78,19,87,58,0,0,0,58,130,13,0,13,117
1500000US130670301032,130670000000,Block Group 2 Census Tract 301.03 Cobb County Georgia,2150,132,3,0,3,129,100,38,35,3,62,961,755,530,225,206,251,189,91,98,62,290,227,187,40,63,149,85,30,55,64,267,51,0,51,216
1500000US130670301033,130670000000,Block Group 3 Census Tract 301.03 Cobb County Georgia,3557,306,150,0,150,156,295,261,155,106,34,1547,1389,988,401,158,616,499,358,141,117,503,342,202,140,161,108,64,18,46,44,182,22,0,22,160
1500000US130670301041,130670000000,Block Group 1 Census Tract 301.04 Cobb County Georgia,728,0,0,0,0,0,25,25,12,13,0,403,331,244,87,72,122,110,84,26,12,57,12,12,0,45,39,0,0,0,39,82,0,0,0,82
1500000US130670301042,130670000000,Block Group 2 Census Tract 301.04 Cobb County Georgia,2130,136,33,0,33,103,104,91,53,38,13,986,826,490,336,160,301,175,105,70,126,317,260,190,70,57,63,16,6,10,47,223,81,9,72,142
1500000US130670301061,130670000000,Block Group 1 Census Tract 301.06 Cobb County Georgia,1918,102,35,0,35,67,216,121,84,37,95,871,571,316,255,300,355,269,198,71,86,199,145,78,67,54,63,16,0,16,47,112,9,0,9,103
1500000US130670301062,130670000000,Block Group 2 Census Tract 301.06 Cobb County Georgia,1653,277,22,0,22,255,0,0,0,0,0,699,579,336,243,120,313,313,214,99,0,185,170,133,37,15,38,22,0,22,16,141,0,0,0,141
1500000US130670301063,130670000000,Block Group 3 Census Tract 301.06 Cobb County Georgia,2298,156,61,15,46,95,401,322,170,152,79,1055,883,648,235,172,402,357,273,84,45,135,91,19,72,44,31,18,0,18,13,118,0,0,0,118
1500000US130670301071,130670000000,Block Group 1 Census Tract 301.07 Cobb County Georgia,1590,82,49,0,49,33,123,123,111,12,0,425,333,228,105,92,290,233,101,132,57,388,244,208,36,144,37,37,0,37,0,245,108,108,0,137
1500000US130670301072,130670000000,Block Group 2 Census Tract 301.07 Cobb County Georgia,1871,121,13,0,13,108,20,20,0,20,0,948,721,539,182,227,306,266,153,113,40,321,273,215,58,48,68,42,0,42,26,87,0,0,0,87
1500000US130670302091,130670000000,Block Group 1 Census Tract 302.09 Cobb County Georgia,1317,33,15,0,15,18,22,22,0,22,0,432,341,277,64,91,211,169,105,64,42,325,200,131,69,125,109,18,18,0,91,185,34,15,19,151
1500000US130670302092,130670000000,Block Group 2 Census Tract 302.09 Cobb County Georgia,1672,186,63,0,63,123,11,11,0,11,0,425,415,358,57,10,352,352,298,54,0,414,250,215,35,164,142,80,0,80,62,142,0,0,0,142
1500000US130670302093,130670000000,Block Group 3 Census Tract 302.09 Cobb County Georgia,1990,128,59,0,59,69,70,54,0,54,16,982,920,694,226,62,393,332,248,84,61,216,105,31,74,111,108,39,18,21,69,93,17,17,0,76
1500000US130670302141,130670000000,Block Group 1 Census Tract 302.14 Cobb County Georgia,2613,168,54,16,38,114,361,331,51,280,30,506,404,199,205,102,634,472,365,107,162,653,514,318,196,139,102,46,31,15,56,189,36,0,36,153
1500000US130670302142,130670000000,Block Group 2 Census Tract 302.14 Cobb County Georgia,1844,110,46,0,46,64,131,131,25,106,0,559,491,288,203,68,455,420,405,15,35,437,308,261,47,129,75,58,13,45,17,77,16,0,16,61
1500000US130670302143,130670000000,Block Group 3 Census Tract 302.14 Cobb County Georgia,2164,211,99,0,99,112,137,102,19,83,35,1074,971,772,199,103,255,211,167,44,44,240,185,148,37,55,120,40,29,11,80,127,12,0,12,115
1500000US130670302151,130670000000,Block Group 1 Census Tract 302.15 Cobb County Georgia,1817,119,44,0,44,75,172,172,36,136,0,723,630,413,217,93,465,377,286,91,88,237,237,217,20,0,22,0,0,0,22,79,12,0,12,67
1500000US130670302152,130670000000,Block Group 2 Census Tract 302.15 Cobb County Georgia,1222,209,55,0,55,154,118,118,49,69,0,306,263,97,166,43,306,261,132,129,45,94,94,29,65,0,31,0,0,0,31,158,24,0,24,134
1500000US130670302153,130670000000,Block Group 3 Census Tract 302.15 Cobb County Georgia,1055,67,0,0,0,67,62,62,46,16,0,400,338,231,107,62,185,172,90,82,13,152,132,116,16,20,75,47,18,29,28,114,12,0,12,102
1500000US130670302154,130670000000,Block Group 4 Census Tract 302.15 Cobb County Georgia,2852,220,104,0,104,116,275,275,71,204,0,1097,795,501,294,302,519,426,336,90,93,450,329,230,99,121,204,105,28,77,99,87,12,0,12,75
1500000US130670302181,130670000000,Block Group 1 Census Tract 302.18 Cobb County Georgia,2165,210,56,0,56,154,17,17,0,17,0,703,569,439,130,134,564,477,386,91,87,375,290,240,50,85,133,25,9,16,108,163,31,9,22,132
1500000US130670302182,130670000000,Block Group 2 Census Tract 302.18 Cobb County Georgia,1945,124,25,0,25,99,271,271,120,151,0,486,348,239,109,138,588,505,452,53,83,279,233,125,108,46,115,39,8,31,76,82,0,0,0,82
1500000US130670302191,130670000000,Block Group 1 Census Tract 302.19 Cobb County Georgia,1744,162,28,0,28,134,19,19,0,19,0,502,438,348,90,64,291,273,241,32,18,425,291,182,109,134,139,54,27,27,85,206,32,15,17,174
1500000US130670302192,130670000000,Block Group 2 Census Tract 302.19 Cobb County Georgia,1690,172,0,0,0,172,196,162,69,93,34,327,247,168,79,80,708,642,512,130,66,145,145,125,20,0,56,33,33,0,23,86,19,0,19,67
1500000US130670302193,130670000000,Block Group 3 Census Tract 302.19 Cobb County Georgia,2015,239,62,0,62,177,84,84,0,84,0,779,705,399,306,74,291,223,206,17,68,445,227,179,48,218,33,13,13,0,20,144,13,0,13,131
1500000US130670302194,130670000000,Block Group 4 Census Tract 302.19 Cobb County Georgia,1808,62,42,0,42,20,142,142,47,95,0,344,270,105,165,74,480,431,343,88,49,515,329,255,74,186,126,61,31,30,65,139,0,0,0,139
1500000US130670302201,130670000000,Block Group 1 Census Tract 302.20 Cobb County Georgia,1389,92,37,0,37,55,45,41,24,17,4,449,385,272,113,64,354,333,266,67,21,328,286,204,82,42,58,19,19,0,39,63,5,0,5,58
1500000US130670302221,130670000000,Block Group 1 Census Tract 302.22 Cobb County Georgia,2029,236,156,0,156,80,151,123,14,109,28,538,451,345,106,87,567,435,309,126,132,370,272,201,71,98,76,59,41,18,17,91,5,0,5,86
1500000US130670302222,130670000000,Block Group 2 Census Tract 302.22 Cobb County Georgia,1717,72,54,0,54,18,120,105,0,105,15,650,529,251,278,121,313,288,219,69,25,282,202,146,56,80,213,63,34,29,150,67,0,0,0,67
1500000US130670302223,130670000000,Block Group 3 Census Tract 302.22 Cobb County Georgia,707,13,13,0,13,0,196,196,145,51,0,300,300,274,26,0,104,92,57,35,12,43,25,15,10,18,7,2,0,2,5,44,14,0,14,30
1500000US130670302231,130670000000,Block Group 1 Census Tract 302.23 Cobb County Georgia,2006,103,20,0,20,83,147,147,94,53,0,668,495,385,110,173,457,372,325,47,85,272,199,109,90,73,148,48,48,0,100,211,39,0,39,172
1500000US130670302232,130670000000,Block Group 2 Census Tract 302.23 Cobb County Georgia,1901,108,21,0,21,87,334,319,105,214,15,812,764,625,139,48,269,269,231,38,0,155,92,60,32,63,50,10,0,10,40,173,0,0,0,173
1500000US130670302233,130670000000,Block Group 3 Census Tract 302.23 Cobb County Georgia,561,0,0,0,0,0,65,65,50,15,0,137,137,98,39,0,146,146,68,78,0,149,79,29,50,70,46,14,14,0,32,18,0,0,0,18
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,3545,355,120,0,120,235,135,65,26,39,70,1513,1287,962,325,226,878,722,589,133,156,281,222,141,81,59,138,84,31,53,54,245,13,2,11,232
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,986,153,0,0,0,153,14,14,14,0,0,273,211,147,64,62,221,174,142,32,47,101,101,70,31,0,77,15,0,15,62,147,13,0,13,134
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,3041,186,59,0,59,127,468,434,100,334,34,1399,1288,858,430,111,472,428,311,117,44,221,125,86,39,96,86,86,86,0,0,209,0,0,0,209
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,1228,36,0,0,0,36,91,78,41,37,13,724,626,529,97,98,121,88,88,0,33,159,142,127,15,17,41,0,0,0,41,56,0,0,0,56
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,2078,224,41,0,41,183,59,39,10,29,20,1070,1004,876,128,66,468,366,257,109,102,175,138,79,59,37,69,69,24,45,0,13,13,0,13,0
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,1556,54,15,0,15,39,260,182,0,182,78,658,589,419,170,69,180,99,90,9,81,189,109,48,61,80,111,93,20,73,18,104,43,0,43,61
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,2539,68,68,0,68,0,345,297,40,257,48,1090,1029,835,194,61,432,416,293,123,16,325,249,124,125,76,160,42,42,0,118,119,0,0,0,119
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,2265,241,99,0,99,142,245,200,98,102,45,907,865,744,121,42,478,465,236,229,13,280,210,172,38,70,39,39,16,23,0,75,15,15,0,60
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,1948,252,164,11,153,88,466,367,252,115,99,916,837,514,323,79,176,134,76,58,42,60,60,42,18,0,54,40,40,0,14,24,0,0,0,24
1500000US130670302282,130670000000,Block Group 2 Census Tract 302.28 Cobb County Georgia,846,11,0,0,0,11,335,274,140,134,61,353,327,188,139,26,100,100,52,48,0,27,27,27,0,0,0,0,0,0,0,20,0,0,0,20
1500000US130670302283,130670000000,Block Group 3 Census Tract 302.28 Cobb County Georgia,1941,162,99,0,99,63,254,203,115,88,51,346,276,157,119,70,267,244,142,102,23,541,439,271,168,102,125,33,0,33,92,246,61,0,61,185
1500000US130670302284,130670000000,Block Group 4 Census Tract 302.28 Cobb County Georgia,1222,142,76,0,76,66,576,496,24,472,80,259,259,107,152,0,109,109,41,68,0,80,66,50,16,14,0,0,0,0,0,56,0,0,0,56
1500000US130670302291,130670000000,Block Group 1 Census Tract 302.29 Cobb County Georgia,228,26,0,0,0,26,93,62,0,62,31,57,57,57,0,0,36,36,36,0,0,8,8,8,0,0,8,8,8,0,0,0,0,0,0,0
1500000US130670302292,130670000000,Block Group 2 Census Tract 302.29 Cobb County Georgia,4675,1791,1206,13,1193,585,1212,945,51,894,267,704,643,468,175,61,369,330,281,49,39,275,191,148,43,84,69,9,9,0,60,255,54,27,27,201
1500000US130670302301,130670000000,Block Group 1 Census Tract 302.30 Cobb County Georgia,6228,559,317,0,317,242,515,480,95,385,35,2873,2625,1964,661,248,1193,967,781,186,226,433,344,146,198,89,87,12,12,0,75,568,11,11,0,557
1500000US130670302302,130670000000,Block Group 2 Census Tract 302.30 Cobb County Georgia,4242,255,98,23,75,157,263,211,28,183,52,1032,817,625,192,215,990,806,667,139,184,865,659,277,382,206,222,64,45,19,158,615,148,85,63,467
1500000US130670302311,130670000000,Block Group 1 Census Tract 302.31 Cobb County Georgia,595,38,10,0,10,28,0,0,0,0,0,232,200,174,26,32,150,150,150,0,0,113,66,31,35,47,43,0,0,0,43,19,0,0,0,19
1500000US130670302312,130670000000,Block Group 2 Census Tract 302.31 Cobb County Georgia,1484,102,13,0,13,89,20,20,20,0,0,271,261,141,120,10,314,225,195,30,89,482,417,261,156,65,225,86,86,0,139,70,18,18,0,52
1500000US130670302313,130670000000,Block Group 3 Census Tract 302.31 Cobb County Georgia,1423,159,98,15,83,61,55,38,0,38,17,407,348,242,106,59,226,194,149,45,32,220,122,44,78,98,64,19,19,0,45,292,15,0,15,277
1500000US130670302314,130670000000,Block Group 4 Census Tract 302.31 Cobb County Georgia,2346,152,16,0,16,136,117,99,20,79,18,656,573,439,134,83,362,335,255,80,27,691,600,417,183,91,202,20,20,0,182,166,15,0,15,151
1500000US130670302321,130670000000,Block Group 1 Census Tract 302.32 Cobb County Georgia,2050,133,65,0,65,68,156,121,75,46,35,661,580,512,68,81,327,291,180,111,36,452,324,244,80,128,130,48,38,10,82,191,39,0,39,152
1500000US130670302322,130670000000,Block Group 2 Census Tract 302.32 Cobb County Georgia,2263,87,16,0,16,71,159,99,12,87,60,838,753,591,162,85,523,505,390,115,18,490,341,209,132,149,78,20,16,4,58,88,0,0,0,88
1500000US130670302331,130670000000,Block Group 1 Census Tract 302.33 Cobb County Georgia,1162,93,32,0,32,61,33,12,0,12,21,376,311,234,77,65,257,236,203,33,21,270,233,180,53,37,38,16,0,16,22,95,0,0,0,95
1500000US130670302332,130670000000,Block Group 2 Census Tract 302.33 Cobb County Georgia,1978,212,109,0,109,103,91,52,5,47,39,750,700,549,151,50,352,279,207,72,73,336,262,182,80,74,69,0,0,0,69,168,0,0,0,168
1500000US130670302341,130670000000,Block Group 1 Census Tract 302.34 Cobb County Georgia,2200,269,34,11,23,235,90,71,11,60,19,599,515,386,129,84,778,721,594,127,57,279,209,173,36,70,82,9,0,9,73,103,7,0,7,96
1500000US130670302342,130670000000,Block Group 2 Census Tract 302.34 Cobb County Georgia,2228,151,50,0,50,101,130,110,10,100,20,664,613,517,96,51,687,540,411,129,147,472,336,257,79,136,69,38,11,27,31,55,0,0,0,55
1500000US130670302351,130670000000,Block Group 1 Census Tract 302.35 Cobb County Georgia,1373,134,124,0,124,10,49,49,0,49,0,306,264,154,110,42,323,302,179,123,21,306,259,180,79,47,153,21,7,14,132,102,6,0,6,96
1500000US130670302352,130670000000,Block Group 2 Census Tract 302.35 Cobb County Georgia,2377,270,116,0,116,154,99,70,0,70,29,623,595,468,127,28,628,560,454,106,68,466,246,193,53,220,25,0,0,0,25,266,10,0,10,256
1500000US130670302361,130670000000,Block Group 1 Census Tract 302.36 Cobb County Georgia,1923,178,136,0,136,42,162,122,22,100,40,530,465,364,101,65,427,359,302,57,68,449,332,263,69,117,120,60,42,18,60,57,0,0,0,57
1500000US130670302362,130670000000,Block Group 2 Census Tract 302.36 Cobb County Georgia,1474,146,79,0,79,67,97,51,10,41,46,406,323,287,36,83,363,300,276,24,63,279,230,202,28,49,61,35,23,12,26,122,0,0,0,122
1500000US130670302381,130670000000,Block Group 1 Census Tract 302.38 Cobb County Georgia,2885,395,85,70,15,310,340,306,172,134,34,702,582,455,127,120,841,825,649,176,16,430,413,318,95,17,86,18,7,11,68,91,0,0,0,91
1500000US130670302382,130670000000,Block Group 2 Census Tract 302.38 Cobb County Georgia,2354,180,36,0,36,144,194,153,21,132,41,641,483,348,135,158,721,555,393,162,166,417,327,223,104,90,51,13,0,13,38,150,29,0,29,121
1500000US130670302391,130670000000,Block Group 1 Census Tract 302.39 Cobb County Georgia,1449,172,69,0,69,103,149,54,0,54,95,504,490,194,296,14,341,264,245,19,77,190,142,114,28,48,67,0,0,0,67,26,0,0,0,26
1500000US130670302392,130670000000,Block Group 2 Census Tract 302.39 Cobb County Georgia,2573,279,62,0,62,217,62,47,0,47,15,633,537,352,185,96,431,347,277,70,84,518,312,148,164,206,235,148,83,65,87,415,102,21,81,313
1500000US130670302393,130670000000,Block Group 3 Census Tract 302.39 Cobb County Georgia,2549,506,104,19,85,402,153,98,0,98,55,643,574,265,309,69,890,784,733,51,106,137,97,97,0,40,109,56,43,13,53,111,0,0,0,111
1500000US130670303101,130670000000,Block Group 1 Census Tract 303.10 Cobb County Georgia,1068,116,59,0,59,57,91,91,67,24,0,542,463,306,157,79,62,62,36,26,0,141,141,67,74,0,115,44,44,0,71,1,0,0,0,1
1500000US130670303102,130670000000,Block Group 2 Census Tract 303.10 Cobb County Georgia,1762,127,61,0,61,66,359,210,182,28,149,421,278,222,56,143,492,409,306,103,83,234,207,116,91,27,12,12,0,12,0,117,0,0,0,117
1500000US130670303103,130670000000,Block Group 3 Census Tract 303.10 Cobb County Georgia,625,19,13,0,13,6,14,14,0,14,0,173,173,150,23,0,82,82,57,25,0,240,215,114,101,25,0,0,0,0,0,97,0,0,0,97
1500000US130670303104,130670000000,Block Group 4 Census Tract 303.10 Cobb County Georgia,1649,86,60,0,60,26,156,145,48,97,11,718,613,284,329,105,250,198,119,79,52,152,122,81,41,30,180,51,42,9,129,107,19,0,19,88
