GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Under 6 years:,Estimate; Total: - Under 6 years: - Living with two parents:,Estimate; Total: - Under 6 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Father only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - Under 6 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - Under 6 years: - Living with one parent:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother:,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - Under 6 years: - Living with one parent: - Living with mother: - Not in labor force,Estimate; Total: - 6 to 17 years:,Estimate; Total: - 6 to 17 years: - Living with two parents:,Estimate; Total: - 6 to 17 years: - Living with two parents: - Both parents in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Father only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Mother only in labor force,Estimate; Total: - 6 to 17 years: - Living with two parents: - Neither parent in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother:,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Total: - 6 to 17 years: - Living with one parent: - Living with mother: - Not in labor force
1500000US130670313113,130670000000,Block Group 3 Census Tract 313.11 Cobb County Georgia,752,221,103,103,0,0,0,118,0,0,0,118,118,0,531,121,62,59,0,0,410,114,114,0,296,296,0
1500000US130670313121,130670000000,Block Group 1 Census Tract 313.12 Cobb County Georgia,355,99,15,15,0,0,0,84,24,24,0,60,60,0,256,0,0,0,0,0,256,0,0,0,256,256,0
1500000US130670313122,130670000000,Block Group 2 Census Tract 313.12 Cobb County Georgia,348,157,105,77,28,0,0,52,0,0,0,52,52,0,191,0,0,0,0,0,191,0,0,0,191,191,0
1500000US130670313123,130670000000,Block Group 3 Census Tract 313.12 Cobb County Georgia,1229,485,355,251,104,0,0,130,23,23,0,107,0,107,744,418,274,130,14,0,326,92,71,21,234,204,30
1500000US130670313124,130670000000,Block Group 4 Census Tract 313.12 Cobb County Georgia,693,359,199,199,0,0,0,160,38,38,0,122,122,0,334,101,101,0,0,0,233,108,108,0,125,125,0
1500000US130670313131,130670000000,Block Group 1 Census Tract 313.13 Cobb County Georgia,2361,1141,951,659,292,0,0,190,0,0,0,190,190,0,1220,916,584,332,0,0,304,0,0,0,304,304,0
1500000US130670313132,130670000000,Block Group 2 Census Tract 313.13 Cobb County Georgia,672,165,165,141,24,0,0,0,0,0,0,0,0,0,507,276,250,26,0,0,231,0,0,0,231,197,34
1500000US130670314041,130670000000,Block Group 1 Census Tract 314.04 Cobb County Georgia,91,43,0,0,0,0,0,43,0,0,0,43,43,0,48,27,27,0,0,0,21,21,0,21,0,0,0
1500000US130670314042,130670000000,Block Group 2 Census Tract 314.04 Cobb County Georgia,860,348,277,110,167,0,0,71,32,32,0,39,23,16,512,343,219,124,0,0,169,32,32,0,137,118,19
1500000US130670314043,130670000000,Block Group 3 Census Tract 314.04 Cobb County Georgia,335,91,82,36,46,0,0,9,0,0,0,9,9,0,244,159,47,112,0,0,85,0,0,0,85,85,0
1500000US130670314044,130670000000,Block Group 4 Census Tract 314.04 Cobb County Georgia,53,17,17,17,0,0,0,0,0,0,0,0,0,0,36,14,14,0,0,0,22,0,0,0,22,22,0
1500000US130670314051,130670000000,Block Group 1 Census Tract 314.05 Cobb County Georgia,593,81,81,21,60,0,0,0,0,0,0,0,0,0,512,287,136,151,0,0,225,0,0,0,225,219,6
1500000US130670314052,130670000000,Block Group 2 Census Tract 314.05 Cobb County Georgia,616,307,194,194,0,0,0,113,0,0,0,113,88,25,309,241,241,0,0,0,68,0,0,0,68,68,0
1500000US130670314053,130670000000,Block Group 3 Census Tract 314.05 Cobb County Georgia,133,55,19,19,0,0,0,36,0,0,0,36,36,0,78,0,0,0,0,0,78,0,0,0,78,78,0
1500000US130670314054,130670000000,Block Group 4 Census Tract 314.05 Cobb County Georgia,134,14,14,0,14,0,0,0,0,0,0,0,0,0,120,120,59,61,0,0,0,0,0,0,0,0,0
1500000US130670314055,130670000000,Block Group 5 Census Tract 314.05 Cobb County Georgia,217,131,131,105,0,26,0,0,0,0,0,0,0,0,86,64,64,0,0,0,22,0,0,0,22,22,0
1500000US130670314061,130670000000,Block Group 1 Census Tract 314.06 Cobb County Georgia,193,62,10,10,0,0,0,52,0,0,0,52,52,0,131,112,112,0,0,0,19,0,0,0,19,19,0
1500000US130670314062,130670000000,Block Group 2 Census Tract 314.06 Cobb County Georgia,754,386,313,243,70,0,0,73,0,0,0,73,73,0,368,231,231,0,0,0,137,0,0,0,137,137,0
1500000US130670314063,130670000000,Block Group 3 Census Tract 314.06 Cobb County Georgia,838,229,98,74,0,24,0,131,0,0,0,131,131,0,609,120,120,0,0,0,489,26,26,0,463,432,31
1500000US130670314081,130670000000,Block Group 1 Census Tract 314.08 Cobb County Georgia,164,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,6,158,0,0,0,0,0,0,0,0
1500000US130670314082,130670000000,Block Group 2 Census Tract 314.08 Cobb County Georgia,1107,271,176,161,15,0,0,95,0,0,0,95,73,22,836,515,473,42,0,0,321,17,17,0,304,206,98
1500000US130670314083,130670000000,Block Group 3 Census Tract 314.08 Cobb County Georgia,222,47,0,0,0,0,0,47,0,0,0,47,47,0,175,155,131,18,6,0,20,0,0,0,20,20,0
1500000US130670314091,130670000000,Block Group 1 Census Tract 314.09 Cobb County Georgia,635,200,100,62,38,0,0,100,89,89,0,11,11,0,435,217,125,92,0,0,218,42,42,0,176,176,0
1500000US130670314092,130670000000,Block Group 2 Census Tract 314.09 Cobb County Georgia,676,176,161,107,54,0,0,15,6,0,6,9,9,0,500,293,74,219,0,0,207,32,32,0,175,145,30
1500000US130670315031,130670000000,Block Group 1 Census Tract 315.03 Cobb County Georgia,217,136,136,60,76,0,0,0,0,0,0,0,0,0,81,54,20,34,0,0,27,0,0,0,27,27,0
1500000US130670315032,130670000000,Block Group 2 Census Tract 315.03 Cobb County Georgia,1327,429,166,137,29,0,0,263,0,0,0,263,263,0,898,546,254,136,156,0,352,0,0,0,352,334,18
1500000US130670315033,130670000000,Block Group 3 Census Tract 315.03 Cobb County Georgia,827,208,0,0,0,0,0,208,0,0,0,208,208,0,619,139,93,46,0,0,480,106,106,0,374,327,47
1500000US130670315034,130670000000,Block Group 4 Census Tract 315.03 Cobb County Georgia,310,187,98,75,23,0,0,89,0,0,0,89,89,0,123,22,0,0,22,0,101,22,22,0,79,49,30
1500000US130670315051,130670000000,Block Group 1 Census Tract 315.05 Cobb County Georgia,483,113,63,48,15,0,0,50,50,50,0,0,0,0,370,258,236,22,0,0,112,43,0,43,69,53,16
1500000US130670315052,130670000000,Block Group 2 Census Tract 315.05 Cobb County Georgia,453,80,51,51,0,0,0,29,0,0,0,29,19,10,373,316,135,123,58,0,57,0,0,0,57,57,0
1500000US130670315053,130670000000,Block Group 3 Census Tract 315.05 Cobb County Georgia,507,75,46,46,0,0,0,29,0,0,0,29,29,0,432,364,282,0,82,0,68,68,68,0,0,0,0
1500000US130670315061,130670000000,Block Group 1 Census Tract 315.06 Cobb County Georgia,592,197,191,173,0,18,0,6,6,0,6,0,0,0,395,327,255,72,0,0,68,15,9,6,53,53,0
1500000US130670315062,130670000000,Block Group 2 Census Tract 315.06 Cobb County Georgia,604,126,117,59,58,0,0,9,0,0,0,9,0,9,478,414,239,152,0,23,64,0,0,0,64,64,0
1500000US130670315063,130670000000,Block Group 3 Census Tract 315.06 Cobb County Georgia,109,35,14,14,0,0,0,21,0,0,0,21,0,21,74,0,0,0,0,0,74,0,0,0,74,44,30
1500000US130670315071,130670000000,Block Group 1 Census Tract 315.07 Cobb County Georgia,586,348,165,97,68,0,0,183,6,6,0,177,177,0,238,104,50,22,32,0,134,0,0,0,134,116,18
1500000US130670315072,130670000000,Block Group 2 Census Tract 315.07 Cobb County Georgia,486,297,102,53,0,0,49,195,0,0,0,195,0,195,189,107,68,0,0,39,82,0,0,0,82,82,0
1500000US130670315081,130670000000,Block Group 1 Census Tract 315.08 Cobb County Georgia,306,90,90,76,14,0,0,0,0,0,0,0,0,0,216,127,121,0,6,0,89,63,63,0,26,26,0
1500000US130670315082,130670000000,Block Group 2 Census Tract 315.08 Cobb County Georgia,657,253,211,150,61,0,0,42,0,0,0,42,42,0,404,294,211,33,50,0,110,0,0,0,110,110,0
1500000US130670315091,130670000000,Block Group 1 Census Tract 315.09 Cobb County Georgia,470,46,32,21,11,0,0,14,14,14,0,0,0,0,424,199,199,0,0,0,225,26,26,0,199,19,180
1500000US130670315092,130670000000,Block Group 2 Census Tract 315.09 Cobb County Georgia,565,122,85,31,54,0,0,37,0,0,0,37,16,21,443,253,209,44,0,0,190,0,0,0,190,190,0
1500000US130670315093,130670000000,Block Group 3 Census Tract 315.09 Cobb County Georgia,448,203,20,20,0,0,0,183,100,100,0,83,83,0,245,145,145,0,0,0,100,0,0,0,100,100,0
1500000US130670315094,130670000000,Block Group 4 Census Tract 315.09 Cobb County Georgia,418,113,98,98,0,0,0,15,0,0,0,15,15,0,305,238,201,16,21,0,67,0,0,0,67,67,0
1500000US130670315095,130670000000,Block Group 5 Census Tract 315.09 Cobb County Georgia,518,238,108,108,0,0,0,130,108,108,0,22,22,0,280,168,168,0,0,0,112,36,36,0,76,45,31
1500000US130890201001,130890000000,Block Group 1 Census Tract 201 DeKalb County Georgia,455,200,192,133,50,9,0,8,8,0,8,0,0,0,255,203,174,25,4,0,52,0,0,0,52,27,25
1500000US130890202001,130890000000,Block Group 1 Census Tract 202 DeKalb County Georgia,198,83,74,0,74,0,0,9,0,0,0,9,9,0,115,115,0,115,0,0,0,0,0,0,0,0,0
1500000US130890202002,130890000000,Block Group 2 Census Tract 202 DeKalb County Georgia,55,40,32,32,0,0,0,8,0,0,0,8,0,8,15,8,8,0,0,0,7,7,7,0,0,0,0
1500000US130890203001,130890000000,Block Group 1 Census Tract 203 DeKalb County Georgia,186,140,110,64,30,16,0,30,20,20,0,10,10,0,46,46,46,0,0,0,0,0,0,0,0,0,0
1500000US130890203002,130890000000,Block Group 2 Census Tract 203 DeKalb County Georgia,357,150,150,133,17,0,0,0,0,0,0,0,0,0,207,148,148,0,0,0,59,32,32,0,27,27,0
1500000US130890203003,130890000000,Block Group 3 Census Tract 203 DeKalb County Georgia,416,155,146,90,36,20,0,9,0,0,0,9,9,0,261,235,112,123,0,0,26,0,0,0,26,26,0
1500000US130890204001,130890000000,Block Group 1 Census Tract 204 DeKalb County Georgia,345,167,142,98,44,0,0,25,0,0,0,25,25,0,178,125,81,44,0,0,53,42,42,0,11,11,0
1500000US130890204002,130890000000,Block Group 2 Census Tract 204 DeKalb County Georgia,182,69,69,69,0,0,0,0,0,0,0,0,0,0,113,91,72,19,0,0,22,0,0,0,22,22,0
1500000US130890205001,130890000000,Block Group 1 Census Tract 205 DeKalb County Georgia,144,60,44,44,0,0,0,16,0,0,0,16,16,0,84,60,60,0,0,0,24,0,0,0,24,24,0
1500000US130890205002,130890000000,Block Group 2 Census Tract 205 DeKalb County Georgia,196,96,46,46,0,0,0,50,28,28,0,22,22,0,100,31,31,0,0,0,69,47,47,0,22,22,0
1500000US130890206001,130890000000,Block Group 1 Census Tract 206 DeKalb County Georgia,36,12,12,12,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
1500000US130890206002,130890000000,Block Group 2 Census Tract 206 DeKalb County Georgia,234,80,18,18,0,0,0,62,0,0,0,62,36,26,154,30,30,0,0,0,124,12,12,0,112,100,12
1500000US130890207001,130890000000,Block Group 1 Census Tract 207 DeKalb County Georgia,308,205,111,76,35,0,0,94,0,0,0,94,90,4,103,31,31,0,0,0,72,4,0,4,68,37,31
1500000US130890207002,130890000000,Block Group 2 Census Tract 207 DeKalb County Georgia,50,34,34,34,0,0,0,0,0,0,0,0,0,0,16,11,11,0,0,0,5,0,0,0,5,5,0
1500000US130890208011,130890000000,Block Group 1 Census Tract 208.01 DeKalb County Georgia,155,100,63,52,11,0,0,37,2,0,2,35,0,35,55,33,33,0,0,0,22,5,5,0,17,0,17
1500000US130890208012,130890000000,Block Group 2 Census Tract 208.01 DeKalb County Georgia,135,52,45,38,7,0,0,7,7,7,0,0,0,0,83,61,61,0,0,0,22,0,0,0,22,11,11
1500000US130890208021,130890000000,Block Group 1 Census Tract 208.02 DeKalb County Georgia,144,104,78,40,38,0,0,26,0,0,0,26,26,0,40,31,0,31,0,0,9,0,0,0,9,9,0
1500000US130890208022,130890000000,Block Group 2 Census Tract 208.02 DeKalb County Georgia,320,119,119,68,51,0,0,0,0,0,0,0,0,0,201,66,66,0,0,0,135,0,0,0,135,135,0
1500000US130890208023,130890000000,Block Group 3 Census Tract 208.02 DeKalb County Georgia,257,116,77,55,22,0,0,39,0,0,0,39,39,0,141,68,68,0,0,0,73,0,0,0,73,73,0
1500000US130890208024,130890000000,Block Group 4 Census Tract 208.02 DeKalb County Georgia,150,87,18,9,9,0,0,69,61,61,0,8,8,0,63,44,28,16,0,0,19,0,0,0,19,19,0
1500000US130890209001,130890000000,Block Group 1 Census Tract 209 DeKalb County Georgia,196,120,80,63,17,0,0,40,0,0,0,40,40,0,76,36,36,0,0,0,40,0,0,0,40,0,40
1500000US130890209002,130890000000,Block Group 2 Census Tract 209 DeKalb County Georgia,246,142,142,142,0,0,0,0,0,0,0,0,0,0,104,73,73,0,0,0,31,18,18,0,13,13,0
1500000US130890209003,130890000000,Block Group 3 Census Tract 209 DeKalb County Georgia,363,132,132,132,0,0,0,0,0,0,0,0,0,0,231,231,231,0,0,0,0,0,0,0,0,0,0
1500000US130890209004,130890000000,Block Group 4 Census Tract 209 DeKalb County Georgia,55,25,25,16,9,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,30,30,0
1500000US130890211011,130890000000,Block Group 1 Census Tract 211.01 DeKalb County Georgia,920,424,409,283,126,0,0,15,0,0,0,15,0,15,496,481,326,155,0,0,15,0,0,0,15,15,0
1500000US130890211021,130890000000,Block Group 1 Census Tract 211.02 DeKalb County Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890211022,130890000000,Block Group 2 Census Tract 211.02 DeKalb County Georgia,329,261,231,192,39,0,0,30,0,0,0,30,30,0,68,52,27,25,0,0,16,0,0,0,16,16,0
1500000US130890211023,130890000000,Block Group 3 Census Tract 211.02 DeKalb County Georgia,39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,39,39,0,0,0,0
1500000US130890211024,130890000000,Block Group 4 Census Tract 211.02 DeKalb County Georgia,165,54,54,54,0,0,0,0,0,0,0,0,0,0,111,111,74,37,0,0,0,0,0,0,0,0,0
1500000US130890212021,130890000000,Block Group 1 Census Tract 212.02 DeKalb County Georgia,446,284,284,284,0,0,0,0,0,0,0,0,0,0,162,162,71,91,0,0,0,0,0,0,0,0,0
1500000US130890212022,130890000000,Block Group 2 Census Tract 212.02 DeKalb County Georgia,618,286,286,196,90,0,0,0,0,0,0,0,0,0,332,286,165,121,0,0,46,0,0,0,46,46,0
1500000US130890212023,130890000000,Block Group 3 Census Tract 212.02 DeKalb County Georgia,403,102,102,59,43,0,0,0,0,0,0,0,0,0,301,274,189,40,45,0,27,0,0,0,27,27,0
1500000US130890212041,130890000000,Block Group 1 Census Tract 212.04 DeKalb County Georgia,381,185,74,22,30,22,0,111,111,111,0,0,0,0,196,157,19,68,70,0,39,22,22,0,17,17,0
1500000US130890212042,130890000000,Block Group 2 Census Tract 212.04 DeKalb County Georgia,293,141,106,23,83,0,0,35,0,0,0,35,0,35,152,130,0,130,0,0,22,22,22,0,0,0,0
1500000US130890212043,130890000000,Block Group 3 Census Tract 212.04 DeKalb County Georgia,292,94,51,0,51,0,0,43,25,25,0,18,18,0,198,112,31,81,0,0,86,0,0,0,86,53,33
1500000US130890212081,130890000000,Block Group 1 Census Tract 212.08 DeKalb County Georgia,487,260,176,58,118,0,0,84,30,30,0,54,54,0,227,92,23,57,12,0,135,20,20,0,115,115,0
1500000US130890212082,130890000000,Block Group 2 Census Tract 212.08 DeKalb County Georgia,302,109,109,87,22,0,0,0,0,0,0,0,0,0,193,150,116,10,0,24,43,0,0,0,43,43,0
1500000US130890212091,130890000000,Block Group 1 Census Tract 212.09 DeKalb County Georgia,128,100,100,100,0,0,0,0,0,0,0,0,0,0,28,9,9,0,0,0,19,0,0,0,19,19,0
1500000US130890212092,130890000000,Block Group 2 Census Tract 212.09 DeKalb County Georgia,168,96,65,65,0,0,0,31,0,0,0,31,31,0,72,43,43,0,0,0,29,0,0,0,29,29,0
1500000US130890212093,130890000000,Block Group 3 Census Tract 212.09 DeKalb County Georgia,215,152,152,45,107,0,0,0,0,0,0,0,0,0,63,63,63,0,0,0,0,0,0,0,0,0,0
1500000US130890212094,130890000000,Block Group 4 Census Tract 212.09 DeKalb County Georgia,288,160,160,145,15,0,0,0,0,0,0,0,0,0,128,128,81,47,0,0,0,0,0,0,0,0,0
1500000US130890212101,130890000000,Block Group 1 Census Tract 212.10 DeKalb County Georgia,551,141,129,110,19,0,0,12,0,0,0,12,12,0,410,374,168,206,0,0,36,36,36,0,0,0,0
1500000US130890212102,130890000000,Block Group 2 Census Tract 212.10 DeKalb County Georgia,161,24,24,0,24,0,0,0,0,0,0,0,0,0,137,117,83,34,0,0,20,0,0,0,20,20,0
1500000US130890212103,130890000000,Block Group 3 Census Tract 212.10 DeKalb County Georgia,694,98,87,50,37,0,0,11,0,0,0,11,11,0,596,542,261,281,0,0,54,0,0,0,54,23,31
1500000US130890212111,130890000000,Block Group 1 Census Tract 212.11 DeKalb County Georgia,263,27,27,0,27,0,0,0,0,0,0,0,0,0,236,217,126,91,0,0,19,0,0,0,19,19,0
1500000US130890212112,130890000000,Block Group 2 Census Tract 212.11 DeKalb County Georgia,432,274,252,163,89,0,0,22,0,0,0,22,22,0,158,116,77,39,0,0,42,18,18,0,24,24,0
1500000US130890212113,130890000000,Block Group 3 Census Tract 212.11 DeKalb County Georgia,367,80,71,32,31,8,0,9,9,9,0,0,0,0,287,207,109,77,21,0,80,43,43,0,37,37,0
1500000US130890212131,130890000000,Block Group 1 Census Tract 212.13 DeKalb County Georgia,300,49,49,49,0,0,0,0,0,0,0,0,0,0,251,215,132,83,0,0,36,12,12,0,24,24,0
1500000US130890212132,130890000000,Block Group 2 Census Tract 212.13 DeKalb County Georgia,752,221,221,129,87,0,5,0,0,0,0,0,0,0,531,449,227,216,0,6,82,33,33,0,49,49,0
1500000US130890212141,130890000000,Block Group 1 Census Tract 212.14 DeKalb County Georgia,424,78,36,36,0,0,0,42,42,42,0,0,0,0,346,273,203,70,0,0,73,0,0,0,73,73,0
1500000US130890212142,130890000000,Block Group 2 Census Tract 212.14 DeKalb County Georgia,813,243,243,154,89,0,0,0,0,0,0,0,0,0,570,518,308,176,0,34,52,13,13,0,39,39,0
1500000US130890212143,130890000000,Block Group 3 Census Tract 212.14 DeKalb County Georgia,567,228,228,26,202,0,0,0,0,0,0,0,0,0,339,339,128,211,0,0,0,0,0,0,0,0,0
1500000US130890212151,130890000000,Block Group 1 Census Tract 212.15 DeKalb County Georgia,503,315,258,16,242,0,0,57,0,0,0,57,57,0,188,188,0,188,0,0,0,0,0,0,0,0,0
1500000US130890212152,130890000000,Block Group 2 Census Tract 212.15 DeKalb County Georgia,727,402,402,229,173,0,0,0,0,0,0,0,0,0,325,242,136,106,0,0,83,34,34,0,49,49,0
1500000US130890212161,130890000000,Block Group 1 Census Tract 212.16 DeKalb County Georgia,759,225,225,91,134,0,0,0,0,0,0,0,0,0,534,534,230,304,0,0,0,0,0,0,0,0,0
1500000US130890212162,130890000000,Block Group 2 Census Tract 212.16 DeKalb County Georgia,937,436,308,128,180,0,0,128,37,37,0,91,25,66,501,312,103,152,57,0,189,39,39,0,150,150,0
1500000US130890212163,130890000000,Block Group 3 Census Tract 212.16 DeKalb County Georgia,179,42,42,0,34,0,8,0,0,0,0,0,0,0,137,115,28,87,0,0,22,0,0,0,22,22,0
1500000US130890212171,130890000000,Block Group 1 Census Tract 212.17 DeKalb County Georgia,693,304,121,79,26,0,16,183,10,10,0,173,59,114,389,197,168,29,0,0,192,0,0,0,192,192,0
1500000US130890212181,130890000000,Block Group 1 Census Tract 212.18 DeKalb County Georgia,194,91,78,42,36,0,0,13,0,0,0,13,13,0,103,45,13,32,0,0,58,0,0,0,58,58,0
1500000US130890212182,130890000000,Block Group 2 Census Tract 212.18 DeKalb County Georgia,169,17,17,10,7,0,0,0,0,0,0,0,0,0,152,152,152,0,0,0,0,0,0,0,0,0,0
1500000US130890212183,130890000000,Block Group 3 Census Tract 212.18 DeKalb County Georgia,99,20,20,10,10,0,0,0,0,0,0,0,0,0,79,11,0,11,0,0,68,37,37,0,31,31,0
1500000US130890213011,130890000000,Block Group 1 Census Tract 213.01 DeKalb County Georgia,148,114,38,38,0,0,0,76,0,0,0,76,76,0,34,20,20,0,0,0,14,0,0,0,14,14,0
1500000US130890213012,130890000000,Block Group 2 Census Tract 213.01 DeKalb County Georgia,365,145,48,43,5,0,0,97,0,0,0,97,97,0,220,112,112,0,0,0,108,13,0,13,95,83,12
1500000US130890213031,130890000000,Block Group 1 Census Tract 213.03 DeKalb County Georgia,810,393,214,54,160,0,0,179,8,8,0,171,155,16,417,240,42,198,0,0,177,13,13,0,164,141,23
1500000US130890213032,130890000000,Block Group 2 Census Tract 213.03 DeKalb County Georgia,323,73,38,21,17,0,0,35,0,0,0,35,35,0,250,116,29,87,0,0,134,11,11,0,123,123,0
1500000US130890213033,130890000000,Block Group 3 Census Tract 213.03 DeKalb County Georgia,886,416,284,124,143,17,0,132,28,28,0,104,62,42,470,166,67,99,0,0,304,32,32,0,272,209,63
1500000US130890213051,130890000000,Block Group 1 Census Tract 213.05 DeKalb County Georgia,205,45,14,7,7,0,0,31,0,0,0,31,0,31,160,134,73,35,26,0,26,0,0,0,26,0,26
1500000US130890213052,130890000000,Block Group 2 Census Tract 213.05 DeKalb County Georgia,1523,520,272,135,137,0,0,248,147,147,0,101,101,0,1003,506,310,196,0,0,497,95,95,0,402,390,12
1500000US130890213061,130890000000,Block Group 1 Census Tract 213.06 DeKalb County Georgia,656,391,323,146,177,0,0,68,41,41,0,27,27,0,265,145,120,25,0,0,120,25,25,0,95,95,0
1500000US130890213062,130890000000,Block Group 2 Census Tract 213.06 DeKalb County Georgia,120,15,8,8,0,0,0,7,0,0,0,7,7,0,105,105,105,0,0,0,0,0,0,0,0,0,0
1500000US130890213063,130890000000,Block Group 3 Census Tract 213.06 DeKalb County Georgia,578,334,173,128,45,0,0,161,72,72,0,89,57,32,244,207,207,0,0,0,37,0,0,0,37,37,0
1500000US130890213071,130890000000,Block Group 1 Census Tract 213.07 DeKalb County Georgia,302,162,36,24,12,0,0,126,96,96,0,30,19,11,140,45,45,0,0,0,95,33,33,0,62,51,11
1500000US130890213072,130890000000,Block Group 2 Census Tract 213.07 DeKalb County Georgia,772,347,156,11,145,0,0,191,64,30,34,127,87,40,425,241,131,110,0,0,184,31,0,31,153,153,0
1500000US130890213081,130890000000,Block Group 1 Census Tract 213.08 DeKalb County Georgia,206,102,93,12,81,0,0,9,0,0,0,9,0,9,104,104,62,42,0,0,0,0,0,0,0,0,0
1500000US130890213082,130890000000,Block Group 2 Census Tract 213.08 DeKalb County Georgia,39,18,18,8,10,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0
1500000US130890213083,130890000000,Block Group 3 Census Tract 213.08 DeKalb County Georgia,424,102,76,0,76,0,0,26,0,0,0,26,26,0,322,149,62,87,0,0,173,26,0,26,147,147,0
1500000US130890214051,130890000000,Block Group 1 Census Tract 214.05 DeKalb County Georgia,177,99,99,99,0,0,0,0,0,0,0,0,0,0,78,69,69,0,0,0,9,0,0,0,9,9,0
1500000US130890214052,130890000000,Block Group 2 Census Tract 214.05 DeKalb County Georgia,396,211,125,80,45,0,0,86,19,19,0,67,37,30,185,76,44,0,0,32,109,15,15,0,94,94,0
1500000US130890214053,130890000000,Block Group 3 Census Tract 214.05 DeKalb County Georgia,230,148,142,109,33,0,0,6,0,0,0,6,6,0,82,82,58,24,0,0,0,0,0,0,0,0,0
1500000US130890214091,130890000000,Block Group 1 Census Tract 214.09 DeKalb County Georgia,545,414,279,51,120,0,108,135,7,7,0,128,107,21,131,131,54,19,0,58,0,0,0,0,0,0,0
1500000US130890214092,130890000000,Block Group 2 Census Tract 214.09 DeKalb County Georgia,274,213,70,70,0,0,0,143,0,0,0,143,87,56,61,9,9,0,0,0,52,0,0,0,52,25,27
1500000US130890214101,130890000000,Block Group 1 Census Tract 214.10 DeKalb County Georgia,571,392,296,42,254,0,0,96,96,96,0,0,0,0,179,81,41,40,0,0,98,31,31,0,67,67,0
1500000US130890214102,130890000000,Block Group 2 Census Tract 214.10 DeKalb County Georgia,315,136,118,77,41,0,0,18,0,0,0,18,0,18,179,121,39,82,0,0,58,0,0,0,58,20,38
1500000US130890214103,130890000000,Block Group 3 Census Tract 214.10 DeKalb County Georgia,130,47,29,15,14,0,0,18,0,0,0,18,18,0,83,13,13,0,0,0,70,59,59,0,11,11,0
1500000US130890214111,130890000000,Block Group 1 Census Tract 214.11 DeKalb County Georgia,206,122,111,18,93,0,0,11,0,0,0,11,0,11,84,84,20,64,0,0,0,0,0,0,0,0,0
1500000US130890214112,130890000000,Block Group 2 Census Tract 214.11 DeKalb County Georgia,171,96,96,96,0,0,0,0,0,0,0,0,0,0,75,38,38,0,0,0,37,0,0,0,37,37,0
1500000US130890214121,130890000000,Block Group 1 Census Tract 214.12 DeKalb County Georgia,284,204,204,53,151,0,0,0,0,0,0,0,0,0,80,62,23,39,0,0,18,0,0,0,18,18,0
1500000US130890214122,130890000000,Block Group 2 Census Tract 214.12 DeKalb County Georgia,323,71,51,51,0,0,0,20,20,20,0,0,0,0,252,221,221,0,0,0,31,21,21,0,10,10,0
1500000US130890214123,130890000000,Block Group 3 Census Tract 214.12 DeKalb County Georgia,130,130,130,71,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890214131,130890000000,Block Group 1 Census Tract 214.13 DeKalb County Georgia,1076,672,500,40,460,0,0,172,93,93,0,79,20,59,404,254,25,229,0,0,150,29,29,0,121,74,47
1500000US130890214132,130890000000,Block Group 2 Census Tract 214.13 DeKalb County Georgia,611,212,212,173,39,0,0,0,0,0,0,0,0,0,399,272,215,57,0,0,127,0,0,0,127,127,0
