GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18
Id,Id2,Geography,Estimate; Total:,Estimate; Science and Engineering - Computers Mathematics and Statistics,Estimate; Science and Engineering - Biological Agricultural and Environmental Sciences,Estimate; Science and Engineering - Physical and Related Sciences,Estimate; Science and Engineering - Psychology,Estimate; Science and Engineering - Social Sciences,Estimate; Science and Engineering - Engineering,Estimate; Science and Engineering - Multidisciplinary Studies,Estimate; Science and Engineering Related Fields,Estimate; Business,Estimate; Education,Estimate; Arts Humanities and Other - Literature and Languages,Estimate; Arts Humanities and Other - Liberal Arts and History,Estimate; Arts Humanities and Other - Visual and Performing Arts,Estimate; Arts Humanities and Other - Communications,Estimate; Arts Humanities and Other - Other
1500000US130670302241,130670000000,Block Group 1 Census Tract 302.24 Cobb County Georgia,1570,117,94,29,157,57,195,13,136,352,166,35,26,47,29,117
1500000US130670302242,130670000000,Block Group 2 Census Tract 302.24 Cobb County Georgia,296,16,18,0,0,14,52,0,20,84,47,28,0,17,0,0
1500000US130670302261,130670000000,Block Group 1 Census Tract 302.26 Cobb County Georgia,953,28,0,45,36,9,52,0,81,291,112,69,136,0,32,62
1500000US130670302262,130670000000,Block Group 2 Census Tract 302.26 Cobb County Georgia,374,0,0,0,44,14,0,0,31,148,64,0,12,31,15,15
1500000US130670302263,130670000000,Block Group 3 Census Tract 302.26 Cobb County Georgia,1003,40,123,18,33,72,19,0,120,310,109,0,22,63,21,53
1500000US130670302271,130670000000,Block Group 1 Census Tract 302.27 Cobb County Georgia,203,12,20,0,0,0,0,0,45,11,16,79,0,0,0,20
1500000US130670302272,130670000000,Block Group 2 Census Tract 302.27 Cobb County Georgia,878,102,14,24,29,82,50,0,98,184,123,10,0,10,36,116
1500000US130670302273,130670000000,Block Group 3 Census Tract 302.27 Cobb County Georgia,621,15,29,46,10,91,0,0,0,123,122,89,44,24,0,28
1500000US130670302281,130670000000,Block Group 1 Census Tract 302.28 Cobb County Georgia,637,38,24,0,14,128,0,61,15,97,67,55,0,98,0,40
1500000US130670302282,130670000000,Block Group 2 Census Tract 302.28 Cobb County Georgia,233,19,0,0,0,12,50,0,69,24,28,20,0,11,0,0
1500000US130670302283,130670000000,Block Group 3 Census Tract 302.28 Cobb County Georgia,778,49,8,47,29,49,64,18,79,175,112,29,41,0,78,0
1500000US130670302284,130670000000,Block Group 4 Census Tract 302.28 Cobb County Georgia,199,10,0,0,10,14,0,0,20,59,0,42,10,22,12,0
1500000US130670302291,130670000000,Block Group 1 Census Tract 302.29 Cobb County Georgia,47,22,0,0,0,0,0,0,0,25,0,0,0,0,0,0
1500000US130670302292,130670000000,Block Group 2 Census Tract 302.29 Cobb County Georgia,505,16,12,22,4,8,78,0,53,85,54,13,6,55,20,79
1500000US130670302301,130670000000,Block Group 1 Census Tract 302.30 Cobb County Georgia,1997,115,0,25,85,28,238,0,225,684,113,23,110,73,61,217
1500000US130670302302,130670000000,Block Group 2 Census Tract 302.30 Cobb County Georgia,2138,90,142,103,106,46,317,0,214,368,315,95,11,97,89,145
1500000US130670302311,130670000000,Block Group 1 Census Tract 302.31 Cobb County Georgia,216,0,0,0,18,11,21,0,0,123,0,0,0,0,30,13
1500000US130670302312,130670000000,Block Group 2 Census Tract 302.31 Cobb County Georgia,536,0,23,0,27,26,17,0,0,245,75,17,0,38,25,43
1500000US130670302313,130670000000,Block Group 3 Census Tract 302.31 Cobb County Georgia,766,14,77,32,17,87,90,0,32,119,183,11,43,26,35,0
1500000US130670302314,130670000000,Block Group 4 Census Tract 302.31 Cobb County Georgia,1421,34,99,33,70,97,44,0,64,313,294,42,91,144,24,72
1500000US130670302321,130670000000,Block Group 1 Census Tract 302.32 Cobb County Georgia,893,93,15,27,14,29,116,0,143,299,51,5,13,25,24,39
1500000US130670302322,130670000000,Block Group 2 Census Tract 302.32 Cobb County Georgia,982,35,47,25,0,59,128,4,62,289,135,41,10,11,101,35
1500000US130670302331,130670000000,Block Group 1 Census Tract 302.33 Cobb County Georgia,588,0,0,29,4,24,45,0,37,140,79,23,51,61,48,47
1500000US130670302332,130670000000,Block Group 2 Census Tract 302.33 Cobb County Georgia,835,29,25,20,19,86,75,0,39,229,158,11,22,45,35,42
1500000US130670302341,130670000000,Block Group 1 Census Tract 302.34 Cobb County Georgia,1138,70,31,48,26,84,81,0,103,238,179,0,92,20,42,124
1500000US130670302342,130670000000,Block Group 2 Census Tract 302.34 Cobb County Georgia,826,59,40,0,0,53,69,0,60,219,130,42,48,10,32,64
1500000US130670302351,130670000000,Block Group 1 Census Tract 302.35 Cobb County Georgia,541,0,0,10,0,56,38,0,55,135,68,16,29,0,73,61
1500000US130670302352,130670000000,Block Group 2 Census Tract 302.35 Cobb County Georgia,1201,91,177,66,35,98,60,7,170,294,127,9,13,8,0,46
1500000US130670302361,130670000000,Block Group 1 Census Tract 302.36 Cobb County Georgia,1038,22,32,20,31,83,191,0,56,299,120,28,27,0,67,62
1500000US130670302362,130670000000,Block Group 2 Census Tract 302.36 Cobb County Georgia,705,17,52,16,19,71,57,0,126,191,73,18,21,9,20,15
1500000US130670302381,130670000000,Block Group 1 Census Tract 302.38 Cobb County Georgia,1284,138,25,0,149,49,158,0,64,376,133,65,25,19,14,69
1500000US130670302382,130670000000,Block Group 2 Census Tract 302.38 Cobb County Georgia,899,18,22,46,74,181,49,0,86,200,108,18,48,6,0,43
1500000US130670302391,130670000000,Block Group 1 Census Tract 302.39 Cobb County Georgia,542,0,0,13,90,64,30,0,57,86,12,41,30,67,0,52
1500000US130670302392,130670000000,Block Group 2 Census Tract 302.39 Cobb County Georgia,973,69,67,38,50,41,72,22,54,159,242,55,25,27,21,31
1500000US130670302393,130670000000,Block Group 3 Census Tract 302.39 Cobb County Georgia,1405,74,17,57,34,15,59,16,82,491,324,0,36,39,104,57
1500000US130670303101,130670000000,Block Group 1 Census Tract 303.10 Cobb County Georgia,218,26,6,0,21,0,18,0,0,81,0,18,0,0,34,14
1500000US130670303102,130670000000,Block Group 2 Census Tract 303.10 Cobb County Georgia,568,14,32,41,11,0,12,48,28,152,36,64,0,0,27,103
1500000US130670303103,130670000000,Block Group 3 Census Tract 303.10 Cobb County Georgia,274,0,14,0,26,0,0,0,27,78,57,5,0,23,19,25
1500000US130670303104,130670000000,Block Group 4 Census Tract 303.10 Cobb County Georgia,482,13,30,0,28,21,53,0,80,50,15,24,19,89,22,38
1500000US130670303105,130670000000,Block Group 5 Census Tract 303.10 Cobb County Georgia,330,0,66,0,59,11,18,0,24,16,45,10,55,0,26,0
1500000US130670303111,130670000000,Block Group 1 Census Tract 303.11 Cobb County Georgia,624,10,47,0,15,81,113,0,50,130,29,0,14,44,11,80
1500000US130670303112,130670000000,Block Group 2 Census Tract 303.11 Cobb County Georgia,468,19,14,0,29,39,27,0,43,177,32,29,30,0,29,0
1500000US130670303113,130670000000,Block Group 3 Census Tract 303.11 Cobb County Georgia,390,0,0,12,0,16,88,0,29,167,26,28,0,0,24,0
1500000US130670303114,130670000000,Block Group 4 Census Tract 303.11 Cobb County Georgia,602,56,29,0,28,77,74,0,0,133,70,51,30,35,0,19
1500000US130670303121,130670000000,Block Group 1 Census Tract 303.12 Cobb County Georgia,1248,96,0,53,72,150,70,10,161,379,61,47,53,26,45,25
1500000US130670303122,130670000000,Block Group 2 Census Tract 303.12 Cobb County Georgia,394,16,0,20,42,14,30,0,48,134,38,0,0,17,35,0
1500000US130670303123,130670000000,Block Group 3 Census Tract 303.12 Cobb County Georgia,523,15,0,20,20,76,0,0,57,140,95,20,0,57,23,0
1500000US130670303124,130670000000,Block Group 4 Census Tract 303.12 Cobb County Georgia,193,23,0,0,10,19,0,0,0,26,96,0,0,0,19,0
1500000US130670303131,130670000000,Block Group 1 Census Tract 303.13 Cobb County Georgia,577,47,29,0,45,159,16,14,56,78,55,21,0,16,27,14
1500000US130670303132,130670000000,Block Group 2 Census Tract 303.13 Cobb County Georgia,214,0,0,14,14,27,27,0,0,50,55,14,0,13,0,0
1500000US130670303133,130670000000,Block Group 3 Census Tract 303.13 Cobb County Georgia,150,0,0,0,0,0,26,0,13,30,29,0,30,22,0,0
1500000US130670303134,130670000000,Block Group 4 Census Tract 303.13 Cobb County Georgia,732,35,11,27,0,29,108,0,95,189,25,55,0,90,54,14
1500000US130670303135,130670000000,Block Group 5 Census Tract 303.13 Cobb County Georgia,800,121,29,48,31,0,114,0,75,122,75,20,20,30,51,64
1500000US130670303141,130670000000,Block Group 1 Census Tract 303.14 Cobb County Georgia,1194,106,59,51,8,90,112,0,107,341,99,45,35,76,65,0
1500000US130670303142,130670000000,Block Group 2 Census Tract 303.14 Cobb County Georgia,998,57,139,0,75,120,59,0,101,199,154,0,30,14,40,10
1500000US130670303143,130670000000,Block Group 3 Census Tract 303.14 Cobb County Georgia,1115,62,10,15,19,70,209,0,183,135,135,125,9,41,86,16
1500000US130670303181,130670000000,Block Group 1 Census Tract 303.18 Cobb County Georgia,1304,62,108,42,61,82,165,0,136,293,141,60,26,15,102,11
1500000US130670303182,130670000000,Block Group 2 Census Tract 303.18 Cobb County Georgia,1555,14,46,124,33,278,134,0,179,310,116,157,17,0,67,80
1500000US130670303183,130670000000,Block Group 3 Census Tract 303.18 Cobb County Georgia,1226,26,42,114,27,71,100,0,116,378,127,69,49,12,46,49
1500000US130670303191,130670000000,Block Group 1 Census Tract 303.19 Cobb County Georgia,978,5,18,25,96,65,108,0,62,260,84,49,35,41,100,30
1500000US130670303192,130670000000,Block Group 2 Census Tract 303.19 Cobb County Georgia,1018,15,96,30,65,139,88,0,80,205,135,54,27,10,52,22
1500000US130670303201,130670000000,Block Group 1 Census Tract 303.20 Cobb County Georgia,1949,60,129,135,128,146,81,0,154,467,130,35,136,78,122,148
1500000US130670303202,130670000000,Block Group 2 Census Tract 303.20 Cobb County Georgia,1623,54,32,52,25,144,145,14,68,599,164,32,71,15,81,127
1500000US130670303203,130670000000,Block Group 3 Census Tract 303.20 Cobb County Georgia,1235,82,86,67,28,132,58,0,77,287,91,77,47,30,83,90
1500000US130670303221,130670000000,Block Group 1 Census Tract 303.22 Cobb County Georgia,397,15,19,0,26,31,60,0,27,117,32,16,32,0,22,0
1500000US130670303222,130670000000,Block Group 2 Census Tract 303.22 Cobb County Georgia,674,11,16,16,9,48,58,9,60,314,78,22,16,17,0,0
1500000US130670303241,130670000000,Block Group 1 Census Tract 303.24 Cobb County Georgia,421,0,26,0,0,63,14,0,21,147,72,26,6,12,0,34
1500000US130670303242,130670000000,Block Group 2 Census Tract 303.24 Cobb County Georgia,575,37,6,8,64,7,13,0,40,162,110,44,9,6,49,20
1500000US130670303261,130670000000,Block Group 1 Census Tract 303.26 Cobb County Georgia,736,37,5,15,10,18,164,8,60,160,72,45,37,26,49,30
1500000US130670303262,130670000000,Block Group 2 Census Tract 303.26 Cobb County Georgia,772,49,31,22,78,24,20,0,46,335,72,25,6,36,16,12
1500000US130670303263,130670000000,Block Group 3 Census Tract 303.26 Cobb County Georgia,316,26,7,21,0,57,0,0,14,52,59,22,0,13,13,32
1500000US130670303271,130670000000,Block Group 1 Census Tract 303.27 Cobb County Georgia,1274,69,90,59,24,36,142,7,103,385,134,26,66,32,52,49
1500000US130670303272,130670000000,Block Group 2 Census Tract 303.27 Cobb County Georgia,553,41,0,17,42,29,18,11,24,206,56,20,29,13,5,42
1500000US130670303281,130670000000,Block Group 1 Census Tract 303.28 Cobb County Georgia,725,53,20,0,0,19,58,0,95,146,33,78,97,35,78,13
1500000US130670303282,130670000000,Block Group 2 Census Tract 303.28 Cobb County Georgia,1069,87,21,78,27,10,115,15,38,336,150,60,11,53,35,33
1500000US130670303283,130670000000,Block Group 3 Census Tract 303.28 Cobb County Georgia,880,15,72,24,21,16,152,0,59,332,131,32,0,9,17,0
1500000US130670303291,130670000000,Block Group 1 Census Tract 303.29 Cobb County Georgia,1069,66,5,70,123,62,15,0,81,371,85,80,7,45,21,38
1500000US130670303292,130670000000,Block Group 2 Census Tract 303.29 Cobb County Georgia,821,18,0,10,66,90,81,0,70,199,77,19,61,38,47,45
1500000US130670303301,130670000000,Block Group 1 Census Tract 303.30 Cobb County Georgia,624,52,16,0,36,54,65,0,71,188,35,9,37,25,36,0
1500000US130670303302,130670000000,Block Group 2 Census Tract 303.30 Cobb County Georgia,1117,88,19,26,93,32,108,9,57,285,80,37,17,61,128,77
1500000US130670303303,130670000000,Block Group 3 Census Tract 303.30 Cobb County Georgia,628,46,44,39,16,42,76,0,32,133,63,31,0,12,47,47
1500000US130670303311,130670000000,Block Group 1 Census Tract 303.31 Cobb County Georgia,1092,58,0,62,67,42,176,6,124,185,155,41,34,37,54,51
1500000US130670303312,130670000000,Block Group 2 Census Tract 303.31 Cobb County Georgia,1118,125,99,41,47,52,79,0,106,349,55,0,29,79,42,15
1500000US130670303313,130670000000,Block Group 3 Census Tract 303.31 Cobb County Georgia,344,16,22,0,34,29,30,19,17,111,32,0,14,0,11,9
1500000US130670303321,130670000000,Block Group 1 Census Tract 303.32 Cobb County Georgia,735,20,28,95,50,45,89,12,62,160,22,55,34,9,9,45
1500000US130670303322,130670000000,Block Group 2 Census Tract 303.32 Cobb County Georgia,970,60,0,27,73,70,109,0,35,283,71,65,13,8,47,109
1500000US130670303331,130670000000,Block Group 1 Census Tract 303.33 Cobb County Georgia,1810,106,130,58,15,146,213,32,134,456,114,191,34,91,28,62
1500000US130670303332,130670000000,Block Group 2 Census Tract 303.33 Cobb County Georgia,880,16,33,0,65,114,18,0,135,268,147,32,0,0,39,13
1500000US130670303333,130670000000,Block Group 3 Census Tract 303.33 Cobb County Georgia,558,26,54,0,15,81,25,0,57,125,134,12,0,0,16,13
1500000US130670303341,130670000000,Block Group 1 Census Tract 303.34 Cobb County Georgia,720,23,32,0,26,29,100,0,47,150,51,61,51,31,25,94
1500000US130670303342,130670000000,Block Group 2 Census Tract 303.34 Cobb County Georgia,979,24,57,17,40,56,78,0,62,325,87,32,89,34,48,30
1500000US130670303351,130670000000,Block Group 1 Census Tract 303.35 Cobb County Georgia,1288,63,52,16,94,139,132,18,78,329,125,43,70,43,61,25
1500000US130670303352,130670000000,Block Group 2 Census Tract 303.35 Cobb County Georgia,1195,39,44,16,55,82,136,9,136,370,151,44,57,36,10,10
1500000US130670303361,130670000000,Block Group 1 Census Tract 303.36 Cobb County Georgia,1025,32,45,34,29,73,271,14,117,157,95,0,44,32,82,0
1500000US130670303362,130670000000,Block Group 2 Census Tract 303.36 Cobb County Georgia,875,14,15,95,42,58,16,0,15,273,57,72,80,0,62,76
1500000US130670303363,130670000000,Block Group 3 Census Tract 303.36 Cobb County Georgia,1157,79,14,55,0,130,88,14,78,451,88,64,28,14,20,34
1500000US130670303364,130670000000,Block Group 4 Census Tract 303.36 Cobb County Georgia,720,175,60,13,26,82,13,0,53,128,15,51,16,15,46,27
1500000US130670303371,130670000000,Block Group 1 Census Tract 303.37 Cobb County Georgia,913,18,78,43,19,201,80,0,40,164,53,74,32,34,0,77
1500000US130670303372,130670000000,Block Group 2 Census Tract 303.37 Cobb County Georgia,1113,97,36,37,28,50,63,4,62,339,114,85,79,23,63,33
1500000US130670303373,130670000000,Block Group 3 Census Tract 303.37 Cobb County Georgia,481,15,5,6,0,54,49,0,19,212,31,27,29,0,8,26
1500000US130670303391,130670000000,Block Group 1 Census Tract 303.39 Cobb County Georgia,809,66,0,120,74,32,45,0,43,113,53,27,143,0,72,21
1500000US130670303392,130670000000,Block Group 2 Census Tract 303.39 Cobb County Georgia,2057,129,120,75,116,161,125,0,61,560,175,21,28,149,140,197
1500000US130670303401,130670000000,Block Group 1 Census Tract 303.40 Cobb County Georgia,909,84,0,23,76,48,106,0,19,287,115,62,14,27,10,38
1500000US130670303402,130670000000,Block Group 2 Census Tract 303.40 Cobb County Georgia,735,72,19,40,0,50,109,0,67,222,93,10,13,0,33,7
1500000US130670303411,130670000000,Block Group 1 Census Tract 303.41 Cobb County Georgia,815,36,36,15,40,51,112,0,46,240,120,0,48,36,12,23
1500000US130670303412,130670000000,Block Group 2 Census Tract 303.41 Cobb County Georgia,742,130,31,32,46,27,35,0,45,213,114,17,0,0,42,10
1500000US130670303421,130670000000,Block Group 1 Census Tract 303.42 Cobb County Georgia,724,7,74,42,20,52,78,0,38,200,39,13,0,69,92,0
1500000US130670303422,130670000000,Block Group 2 Census Tract 303.42 Cobb County Georgia,1492,123,50,0,28,70,144,0,68,447,199,80,102,54,91,36
1500000US130670303431,130670000000,Block Group 1 Census Tract 303.43 Cobb County Georgia,1067,41,61,19,37,74,98,27,84,287,155,33,60,45,10,36
1500000US130670303432,130670000000,Block Group 2 Census Tract 303.43 Cobb County Georgia,614,19,10,25,35,75,27,6,42,120,69,45,77,22,36,6
1500000US130670303433,130670000000,Block Group 3 Census Tract 303.43 Cobb County Georgia,452,11,18,0,18,34,8,0,48,179,30,32,26,7,7,34
1500000US130670303441,130670000000,Block Group 1 Census Tract 303.44 Cobb County Georgia,774,69,32,0,55,38,39,20,141,113,38,58,24,0,59,88
1500000US130670303442,130670000000,Block Group 2 Census Tract 303.44 Cobb County Georgia,141,0,0,18,17,0,9,0,0,76,0,0,0,21,0,0
1500000US130670303443,130670000000,Block Group 3 Census Tract 303.44 Cobb County Georgia,143,0,50,0,17,0,54,0,0,16,0,0,0,0,0,6
1500000US130670303451,130670000000,Block Group 1 Census Tract 303.45 Cobb County Georgia,521,14,30,0,0,66,83,0,55,131,34,25,0,0,41,42
1500000US130670303452,130670000000,Block Group 2 Census Tract 303.45 Cobb County Georgia,202,58,0,0,0,0,76,0,0,56,0,0,12,0,0,0
1500000US130670303453,130670000000,Block Group 3 Census Tract 303.45 Cobb County Georgia,1370,287,28,0,12,65,397,0,141,210,42,38,68,33,0,49
1500000US130670304051,130670000000,Block Group 1 Census Tract 304.05 Cobb County Georgia,381,11,54,0,30,11,31,0,23,82,22,15,0,43,25,34
1500000US130670304052,130670000000,Block Group 2 Census Tract 304.05 Cobb County Georgia,540,34,0,47,14,18,18,0,0,262,32,0,40,0,57,18
1500000US130670304053,130670000000,Block Group 3 Census Tract 304.05 Cobb County Georgia,204,13,0,0,0,25,7,0,0,25,49,28,0,26,17,14
1500000US130670304054,130670000000,Block Group 4 Census Tract 304.05 Cobb County Georgia,62,0,0,0,0,0,30,0,0,23,9,0,0,0,0,0
1500000US130670304071,130670000000,Block Group 1 Census Tract 304.07 Cobb County Georgia,1036,163,31,25,14,96,143,0,127,158,81,20,27,42,7,102
1500000US130670304072,130670000000,Block Group 2 Census Tract 304.07 Cobb County Georgia,447,38,0,11,27,0,95,0,9,130,35,19,18,49,16,0
1500000US130670304073,130670000000,Block Group 3 Census Tract 304.07 Cobb County Georgia,684,41,46,25,26,27,39,0,17,182,47,30,54,81,69,0
1500000US130670304081,130670000000,Block Group 1 Census Tract 304.08 Cobb County Georgia,431,30,0,14,22,8,78,0,57,97,53,18,8,0,5,41
1500000US130670304082,130670000000,Block Group 2 Census Tract 304.08 Cobb County Georgia,878,141,54,22,22,13,48,0,21,358,81,34,8,15,31,30
1500000US130670304091,130670000000,Block Group 1 Census Tract 304.09 Cobb County Georgia,791,25,47,0,20,77,76,0,25,153,32,67,59,52,62,96
1500000US130670304092,130670000000,Block Group 2 Census Tract 304.09 Cobb County Georgia,685,11,48,20,10,47,126,0,54,320,9,12,9,0,8,11
1500000US130670304101,130670000000,Block Group 1 Census Tract 304.10 Cobb County Georgia,906,71,18,0,43,99,110,0,72,164,69,76,32,49,73,30
1500000US130670304102,130670000000,Block Group 2 Census Tract 304.10 Cobb County Georgia,680,12,33,0,126,13,67,0,89,95,76,45,15,83,0,26
1500000US130670304111,130670000000,Block Group 1 Census Tract 304.11 Cobb County Georgia,35,0,0,0,0,0,0,0,0,19,0,0,0,0,0,16
1500000US130670304112,130670000000,Block Group 2 Census Tract 304.11 Cobb County Georgia,106,5,8,0,0,0,0,0,30,41,0,0,0,0,15,7
1500000US130670304113,130670000000,Block Group 3 Census Tract 304.11 Cobb County Georgia,167,4,0,0,0,16,0,0,75,55,0,10,0,7,0,0
1500000US130670304121,130670000000,Block Group 1 Census Tract 304.12 Cobb County Georgia,201,56,0,0,0,12,24,0,10,63,22,0,0,13,1,0
1500000US130670304122,130670000000,Block Group 2 Census Tract 304.12 Cobb County Georgia,380,0,10,10,75,33,13,0,61,95,25,30,0,0,0,28
1500000US130670304123,130670000000,Block Group 3 Census Tract 304.12 Cobb County Georgia,77,0,7,0,34,11,0,0,16,9,0,0,0,0,0,0
1500000US130670304124,130670000000,Block Group 4 Census Tract 304.12 Cobb County Georgia,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1500000US130670304131,130670000000,Block Group 1 Census Tract 304.13 Cobb County Georgia,660,16,42,42,13,18,62,10,0,260,47,0,65,0,36,49
1500000US130670304132,130670000000,Block Group 2 Census Tract 304.13 Cobb County Georgia,202,40,0,0,17,15,0,0,32,69,17,12,0,0,0,0
1500000US130670304133,130670000000,Block Group 3 Census Tract 304.13 Cobb County Georgia,385,23,0,0,31,17,16,0,66,93,47,28,16,28,0,20
1500000US130670304141,130670000000,Block Group 1 Census Tract 304.14 Cobb County Georgia,280,0,0,0,17,56,0,0,0,140,0,0,29,10,0,28
1500000US130670304142,130670000000,Block Group 2 Census Tract 304.14 Cobb County Georgia,115,0,0,0,6,0,0,0,25,51,21,0,0,0,12,0
1500000US130670305021,130670000000,Block Group 1 Census Tract 305.02 Cobb County Georgia,1156,102,59,16,61,49,177,0,165,326,105,25,14,22,15,20
1500000US130670305022,130670000000,Block Group 2 Census Tract 305.02 Cobb County Georgia,749,86,0,20,0,22,90,0,47,218,33,32,18,50,73,60
1500000US130670305023,130670000000,Block Group 3 Census Tract 305.02 Cobb County Georgia,470,20,12,19,15,62,72,0,39,74,60,15,8,37,12,25
1500000US130670305041,130670000000,Block Group 1 Census Tract 305.04 Cobb County Georgia,1246,159,34,0,0,50,85,0,182,280,188,43,39,51,70,65
1500000US130670305042,130670000000,Block Group 2 Census Tract 305.04 Cobb County Georgia,525,14,0,9,80,91,47,0,15,87,40,0,1,118,23,0
1500000US130670305043,130670000000,Block Group 3 Census Tract 305.04 Cobb County Georgia,173,0,0,0,0,0,55,0,0,0,0,13,0,0,0,105
1500000US130670305044,130670000000,Block Group 4 Census Tract 305.04 Cobb County Georgia,96,0,0,0,0,18,0,0,0,15,18,0,0,0,24,21
1500000US130670305051,130670000000,Block Group 1 Census Tract 305.05 Cobb County Georgia,509,38,23,13,0,25,43,0,21,156,78,49,0,49,14,0
1500000US130670305052,130670000000,Block Group 2 Census Tract 305.05 Cobb County Georgia,260,26,0,21,19,32,12,0,17,85,0,17,14,17,0,0
1500000US130670305053,130670000000,Block Group 3 Census Tract 305.05 Cobb County Georgia,156,37,0,0,0,0,20,0,0,48,0,42,0,0,0,9
1500000US130670305054,130670000000,Block Group 4 Census Tract 305.05 Cobb County Georgia,301,13,36,0,36,0,0,0,0,33,34,0,97,38,14,0
1500000US130670305061,130670000000,Block Group 1 Census Tract 305.06 Cobb County Georgia,365,31,0,31,17,23,9,0,73,96,2,0,15,7,38,23
1500000US130670305062,130670000000,Block Group 2 Census Tract 305.06 Cobb County Georgia,526,0,7,20,99,8,163,0,9,111,24,28,26,0,13,18
1500000US130670305071,130670000000,Block Group 1 Census Tract 305.07 Cobb County Georgia,933,94,48,0,61,65,40,0,26,279,87,8,36,116,49,24
1500000US130670305072,130670000000,Block Group 2 Census Tract 305.07 Cobb County Georgia,605,64,19,67,19,36,73,13,101,142,23,0,14,8,9,17
1500000US130670306011,130670000000,Block Group 1 Census Tract 306.01 Cobb County Georgia,1076,110,41,18,93,75,221,0,14,109,63,11,97,0,124,100
1500000US130670306012,130670000000,Block Group 2 Census Tract 306.01 Cobb County Georgia,565,0,0,0,0,0,411,0,12,135,0,0,0,0,7,0
1500000US130670306013,130670000000,Block Group 3 Census Tract 306.01 Cobb County Georgia,1437,20,124,55,58,33,151,46,128,492,107,35,30,104,0,54
1500000US130670306021,130670000000,Block Group 1 Census Tract 306.02 Cobb County Georgia,1540,41,48,57,28,38,181,0,90,378,111,102,123,85,121,137
1500000US130670306022,130670000000,Block Group 2 Census Tract 306.02 Cobb County Georgia,20,0,0,0,0,3,0,0,10,0,7,0,0,0,0,0
