GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Never married,Estimate; Male: - Now married:,Estimate; Male: - Now married: - Married spouse present,Estimate; Male: - Now married: - Married spouse absent:,Estimate; Male: - Now married: - Married spouse absent: - Separated,Estimate; Male: - Now married: - Married spouse absent: - Other,Estimate; Male: - Widowed,Estimate; Male: - Divorced,Estimate; Female:,Estimate; Female: - Never married,Estimate; Female: - Now married:,Estimate; Female: - Now married: - Married spouse present,Estimate; Female: - Now married: - Married spouse absent:,Estimate; Female: - Now married: - Married spouse absent: - Separated,Estimate; Female: - Now married: - Married spouse absent: - Other,Estimate; Female: - Widowed,Estimate; Female: - Divorced
1500000US130670315053,1.31E+11,Block Group 3 Census Tract 315.05 Cobb County Georgia,1788,876,338,446,446,0,0,0,0,92,912,270,461,433,28,28,0,89,92
1500000US130670315061,1.31E+11,Block Group 1 Census Tract 315.06 Cobb County Georgia,1542,809,272,485,449,36,8,28,0,52,733,115,439,428,11,11,0,46,133
1500000US130670315062,1.31E+11,Block Group 2 Census Tract 315.06 Cobb County Georgia,1957,966,323,539,420,119,75,44,28,76,991,289,510,411,99,42,57,83,109
1500000US130670315063,1.31E+11,Block Group 3 Census Tract 315.06 Cobb County Georgia,471,240,100,131,111,20,0,20,0,9,231,33,142,109,33,0,33,16,40
1500000US130670315071,1.31E+11,Block Group 1 Census Tract 315.07 Cobb County Georgia,1349,555,180,324,298,26,26,0,15,36,794,161,391,281,110,88,22,53,189
1500000US130670315072,1.31E+11,Block Group 2 Census Tract 315.07 Cobb County Georgia,1217,484,210,214,189,25,0,25,21,39,733,261,239,180,59,50,9,149,84
1500000US130670315081,1.31E+11,Block Group 1 Census Tract 315.08 Cobb County Georgia,1423,728,244,409,377,32,25,7,0,75,695,197,388,388,0,0,0,30,80
1500000US130670315082,1.31E+11,Block Group 2 Census Tract 315.08 Cobb County Georgia,2364,1129,236,826,808,18,0,18,11,56,1235,176,845,816,29,29,0,98,116
1500000US130670315091,1.31E+11,Block Group 1 Census Tract 315.09 Cobb County Georgia,2029,946,184,599,425,174,74,100,100,63,1083,412,534,434,100,0,100,21,116
1500000US130670315092,1.31E+11,Block Group 2 Census Tract 315.09 Cobb County Georgia,1292,692,322,358,341,17,17,0,0,12,600,162,364,336,28,13,15,24,50
1500000US130670315093,1.31E+11,Block Group 3 Census Tract 315.09 Cobb County Georgia,1251,604,244,256,256,0,0,0,9,95,647,329,254,254,0,0,0,2,62
1500000US130670315094,1.31E+11,Block Group 4 Census Tract 315.09 Cobb County Georgia,1981,969,357,587,523,64,64,0,10,15,1012,299,567,523,44,24,20,59,87
1500000US130670315095,1.31E+11,Block Group 5 Census Tract 315.09 Cobb County Georgia,1294,617,167,302,269,33,0,33,28,120,677,269,284,270,14,0,14,43,81
1500000US130890201001,1.31E+11,Block Group 1 Census Tract 201 DeKalb County Georgia,1434,748,264,419,388,31,24,7,0,65,686,144,422,370,52,0,52,20,100
1500000US130890202001,1.31E+11,Block Group 1 Census Tract 202 DeKalb County Georgia,642,281,34,232,232,0,0,0,0,15,361,59,223,223,0,0,0,48,31
1500000US130890202002,1.31E+11,Block Group 2 Census Tract 202 DeKalb County Georgia,1120,597,369,159,150,9,9,0,35,34,523,314,190,146,44,0,44,0,19
1500000US130890203001,1.31E+11,Block Group 1 Census Tract 203 DeKalb County Georgia,676,334,82,224,195,29,0,29,8,20,342,103,213,204,9,9,0,10,16
1500000US130890203002,1.31E+11,Block Group 2 Census Tract 203 DeKalb County Georgia,754,408,94,268,268,0,0,0,14,32,346,36,259,259,0,0,0,8,43
1500000US130890203003,1.31E+11,Block Group 3 Census Tract 203 DeKalb County Georgia,1416,740,219,426,362,64,58,6,0,95,676,261,366,358,8,0,8,0,49
1500000US130890204001,1.31E+11,Block Group 1 Census Tract 204 DeKalb County Georgia,1291,585,209,347,316,31,16,15,0,29,706,323,300,300,0,0,0,9,74
1500000US130890204002,1.31E+11,Block Group 2 Census Tract 204 DeKalb County Georgia,650,253,65,168,164,4,4,0,0,20,397,172,164,164,0,0,0,19,42
1500000US130890205001,1.31E+11,Block Group 1 Census Tract 205 DeKalb County Georgia,912,450,242,133,133,0,0,0,30,45,462,111,165,128,37,18,19,20,166
1500000US130890205002,1.31E+11,Block Group 2 Census Tract 205 DeKalb County Georgia,1636,801,366,274,237,37,37,0,22,139,835,312,341,224,117,19,98,67,115
1500000US130890206001,1.31E+11,Block Group 1 Census Tract 206 DeKalb County Georgia,387,158,97,54,54,0,0,0,7,0,229,132,62,51,11,11,0,18,17
1500000US130890206002,1.31E+11,Block Group 2 Census Tract 206 DeKalb County Georgia,1145,558,350,159,154,5,0,5,5,44,587,280,171,147,24,10,14,56,80
1500000US130890207001,1.31E+11,Block Group 1 Census Tract 207 DeKalb County Georgia,1352,615,384,157,141,16,7,9,11,63,737,459,169,141,28,22,6,65,44
1500000US130890207002,1.31E+11,Block Group 2 Census Tract 207 DeKalb County Georgia,381,158,62,62,62,0,0,0,4,30,223,96,57,57,0,0,0,7,63
1500000US130890208011,1.31E+11,Block Group 1 Census Tract 208.01 DeKalb County Georgia,882,453,158,233,202,31,31,0,15,47,429,167,203,192,11,11,0,47,12
1500000US130890208012,1.31E+11,Block Group 2 Census Tract 208.01 DeKalb County Georgia,1294,633,249,288,230,58,3,55,22,74,661,253,252,221,31,16,15,68,88
1500000US130890208021,1.31E+11,Block Group 1 Census Tract 208.02 DeKalb County Georgia,560,274,133,116,98,18,18,0,6,19,286,111,97,97,0,0,0,25,53
1500000US130890208022,1.31E+11,Block Group 2 Census Tract 208.02 DeKalb County Georgia,1323,566,341,196,178,18,18,0,18,11,757,357,205,174,31,9,22,114,81
1500000US130890208023,1.31E+11,Block Group 3 Census Tract 208.02 DeKalb County Georgia,707,305,135,154,142,12,12,0,16,0,402,105,207,136,71,13,58,32,58
1500000US130890208024,1.31E+11,Block Group 4 Census Tract 208.02 DeKalb County Georgia,862,349,188,135,109,26,8,18,4,22,513,194,232,101,131,22,109,30,57
1500000US130890209001,1.31E+11,Block Group 1 Census Tract 209 DeKalb County Georgia,1215,485,189,283,212,71,71,0,0,13,730,250,212,212,0,0,0,143,125
1500000US130890209002,1.31E+11,Block Group 2 Census Tract 209 DeKalb County Georgia,993,621,335,227,209,18,0,18,42,17,372,26,204,204,0,0,0,19,123
1500000US130890209003,1.31E+11,Block Group 3 Census Tract 209 DeKalb County Georgia,1765,820,439,381,307,74,0,74,0,0,945,429,384,302,82,82,0,53,79
1500000US130890209004,1.31E+11,Block Group 4 Census Tract 209 DeKalb County Georgia,819,484,236,203,203,0,0,0,10,35,335,113,206,206,0,0,0,0,16
1500000US130890211011,1.31E+11,Block Group 1 Census Tract 211.01 DeKalb County Georgia,2931,1424,346,987,966,21,20,1,17,74,1507,228,987,975,12,0,12,117,175
1500000US130890211021,1.31E+11,Block Group 1 Census Tract 211.02 DeKalb County Georgia,181,62,50,12,12,0,0,0,0,0,119,22,38,11,27,0,27,0,59
1500000US130890211022,1.31E+11,Block Group 2 Census Tract 211.02 DeKalb County Georgia,1416,632,186,428,428,0,0,0,18,0,784,187,476,464,12,0,12,31,90
1500000US130890211023,1.31E+11,Block Group 3 Census Tract 211.02 DeKalb County Georgia,1141,479,364,76,73,3,3,0,0,39,662,535,67,67,0,0,0,19,41
1500000US130890211024,1.31E+11,Block Group 4 Census Tract 211.02 DeKalb County Georgia,1930,705,254,382,382,0,0,0,0,69,1225,606,403,370,33,33,0,106,110
1500000US130890212021,1.31E+11,Block Group 1 Census Tract 212.02 DeKalb County Georgia,2546,1215,340,580,554,26,26,0,82,213,1331,343,674,548,126,109,17,106,208
1500000US130890212022,1.31E+11,Block Group 2 Census Tract 212.02 DeKalb County Georgia,1558,830,227,539,539,0,0,0,13,51,728,151,508,508,0,0,0,12,57
1500000US130890212023,1.31E+11,Block Group 3 Census Tract 212.02 DeKalb County Georgia,1756,871,273,495,480,15,0,15,13,90,885,111,496,473,23,8,15,122,156
1500000US130890212041,1.31E+11,Block Group 1 Census Tract 212.04 DeKalb County Georgia,1331,896,535,338,248,90,28,62,0,23,435,158,277,235,42,16,26,0,0
1500000US130890212042,1.31E+11,Block Group 2 Census Tract 212.04 DeKalb County Georgia,1468,1213,750,381,93,288,129,159,0,82,255,104,151,89,62,31,31,0,0
1500000US130890212043,1.31E+11,Block Group 3 Census Tract 212.04 DeKalb County Georgia,678,348,178,170,133,37,23,14,0,0,330,189,124,124,0,0,0,17,0
1500000US130890212081,1.31E+11,Block Group 1 Census Tract 212.08 DeKalb County Georgia,2077,1317,574,518,417,101,31,70,28,197,760,224,449,365,84,9,75,25,62
1500000US130890212082,1.31E+11,Block Group 2 Census Tract 212.08 DeKalb County Georgia,1441,715,286,352,328,24,10,14,25,52,726,169,352,304,48,21,27,63,142
1500000US130890212091,1.31E+11,Block Group 1 Census Tract 212.09 DeKalb County Georgia,972,581,313,255,203,52,0,52,0,13,391,88,248,200,48,0,48,0,55
1500000US130890212092,1.31E+11,Block Group 2 Census Tract 212.09 DeKalb County Georgia,1489,584,172,186,156,30,0,30,80,146,905,463,148,148,0,0,0,99,195
1500000US130890212093,1.31E+11,Block Group 3 Census Tract 212.09 DeKalb County Georgia,1670,683,173,460,412,48,44,4,15,35,987,116,419,388,31,13,18,326,126
1500000US130890212094,1.31E+11,Block Group 4 Census Tract 212.09 DeKalb County Georgia,886,467,138,268,268,0,0,0,46,15,419,90,257,257,0,0,0,43,29
1500000US130890212101,1.31E+11,Block Group 1 Census Tract 212.10 DeKalb County Georgia,1409,725,167,513,480,33,0,33,14,31,684,92,474,474,0,0,0,72,46
1500000US130890212102,1.31E+11,Block Group 2 Census Tract 212.10 DeKalb County Georgia,1002,420,82,284,284,0,0,0,31,23,582,193,280,280,0,0,0,51,58
1500000US130890212103,1.31E+11,Block Group 3 Census Tract 212.10 DeKalb County Georgia,1794,878,190,608,608,0,0,0,34,46,916,239,600,600,0,0,0,44,33
1500000US130890212111,1.31E+11,Block Group 1 Census Tract 212.11 DeKalb County Georgia,1241,538,71,404,391,13,13,0,57,6,703,96,386,380,6,0,6,124,97
1500000US130890212112,1.31E+11,Block Group 2 Census Tract 212.11 DeKalb County Georgia,1415,647,95,472,449,23,0,23,40,40,768,136,469,447,22,10,12,59,104
1500000US130890212113,1.31E+11,Block Group 3 Census Tract 212.11 DeKalb County Georgia,1085,494,133,296,296,0,0,0,33,32,591,121,295,295,0,0,0,85,90
1500000US130890212131,1.31E+11,Block Group 1 Census Tract 212.13 DeKalb County Georgia,895,462,96,318,318,0,0,0,14,34,433,49,335,312,23,17,6,16,33
1500000US130890212132,1.31E+11,Block Group 2 Census Tract 212.13 DeKalb County Georgia,1780,874,136,713,693,20,20,0,7,18,906,171,692,692,0,0,0,10,33
1500000US130890212141,1.31E+11,Block Group 1 Census Tract 212.14 DeKalb County Georgia,1416,737,233,483,400,83,0,83,0,21,679,66,503,403,100,0,100,71,39
1500000US130890212142,1.31E+11,Block Group 2 Census Tract 212.14 DeKalb County Georgia,2185,1003,88,877,845,32,0,32,13,25,1182,179,819,819,0,0,0,87,97
1500000US130890212143,1.31E+11,Block Group 3 Census Tract 212.14 DeKalb County Georgia,1127,540,124,416,416,0,0,0,0,0,587,126,421,421,0,0,0,20,20
1500000US130890212151,1.31E+11,Block Group 1 Census Tract 212.15 DeKalb County Georgia,2838,1405,543,712,607,105,0,105,15,135,1433,522,689,592,97,65,32,54,168
1500000US130890212152,1.31E+11,Block Group 2 Census Tract 212.15 DeKalb County Georgia,1558,714,126,557,542,15,15,0,17,14,844,200,598,580,18,0,18,0,46
1500000US130890212161,1.31E+11,Block Group 1 Census Tract 212.16 DeKalb County Georgia,1164,608,126,482,482,0,0,0,0,0,556,86,470,470,0,0,0,0,0
1500000US130890212162,1.31E+11,Block Group 2 Census Tract 212.16 DeKalb County Georgia,3191,1567,529,727,692,35,35,0,29,282,1624,469,729,651,78,78,0,128,298
1500000US130890212163,1.31E+11,Block Group 3 Census Tract 212.16 DeKalb County Georgia,2492,1163,496,439,401,38,0,38,32,196,1329,639,397,397,0,0,0,85,208
1500000US130890212171,1.31E+11,Block Group 1 Census Tract 212.17 DeKalb County Georgia,1713,645,126,413,391,22,0,22,16,90,1068,289,414,384,30,14,16,163,202
1500000US130890212181,1.31E+11,Block Group 1 Census Tract 212.18 DeKalb County Georgia,1420,689,491,133,132,1,0,1,0,65,731,472,178,128,50,12,38,0,81
1500000US130890212182,1.31E+11,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1772,653,271,271,271,0,0,0,0,111,1119,551,269,269,0,0,0,85,214
1500000US130890212183,1.31E+11,Block Group 3 Census Tract 212.18 DeKalb County Georgia,1209,467,316,121,121,0,0,0,0,30,742,264,250,114,136,119,17,34,194
1500000US130890213011,1.31E+11,Block Group 1 Census Tract 213.01 DeKalb County Georgia,899,682,331,323,77,246,3,243,0,28,217,38,121,77,44,0,44,9,49
1500000US130890213012,1.31E+11,Block Group 2 Census Tract 213.01 DeKalb County Georgia,2286,1338,825,356,240,116,62,54,50,107,948,344,302,226,76,43,33,59,243
1500000US130890213031,1.31E+11,Block Group 1 Census Tract 213.03 DeKalb County Georgia,2121,1016,361,599,476,123,34,89,23,33,1105,388,545,459,86,86,0,41,131
1500000US130890213032,1.31E+11,Block Group 2 Census Tract 213.03 DeKalb County Georgia,1055,573,226,253,198,55,50,5,7,87,482,156,243,214,29,10,19,54,29
1500000US130890213033,1.31E+11,Block Group 3 Census Tract 213.03 DeKalb County Georgia,1526,906,502,372,327,45,0,45,0,32,620,184,423,302,121,74,47,0,13
1500000US130890213051,1.31E+11,Block Group 1 Census Tract 213.05 DeKalb County Georgia,845,517,212,257,217,40,0,40,0,48,328,107,204,195,9,9,0,17,0
1500000US130890213052,1.31E+11,Block Group 2 Census Tract 213.05 DeKalb County Georgia,2813,1461,686,651,586,65,31,34,27,97,1352,541,611,546,65,65,0,73,127
1500000US130890213061,1.31E+11,Block Group 1 Census Tract 213.06 DeKalb County Georgia,1869,1023,453,481,360,121,36,85,0,89,846,258,402,345,57,34,23,72,114
1500000US130890213062,1.31E+11,Block Group 2 Census Tract 213.06 DeKalb County Georgia,510,267,89,144,130,14,0,14,23,11,243,49,137,126,11,0,11,22,35
1500000US130890213063,1.31E+11,Block Group 3 Census Tract 213.06 DeKalb County Georgia,1402,772,305,395,275,120,14,106,0,72,630,301,281,262,19,0,19,19,29
1500000US130890213071,1.31E+11,Block Group 1 Census Tract 213.07 DeKalb County Georgia,996,520,210,168,137,31,0,31,0,142,476,152,160,136,24,15,9,74,90
1500000US130890213072,1.31E+11,Block Group 2 Census Tract 213.07 DeKalb County Georgia,2428,1249,572,587,436,151,32,119,22,68,1179,440,537,404,133,78,55,103,99
1500000US130890213081,1.31E+11,Block Group 1 Census Tract 213.08 DeKalb County Georgia,1410,845,431,355,309,46,21,25,0,59,565,169,378,317,61,26,35,12,6
1500000US130890213082,1.31E+11,Block Group 2 Census Tract 213.08 DeKalb County Georgia,296,165,79,41,41,0,0,0,0,45,131,37,40,40,0,0,0,35,19
1500000US130890213083,1.31E+11,Block Group 3 Census Tract 213.08 DeKalb County Georgia,1462,761,304,424,282,142,11,131,25,8,701,205,406,266,140,25,115,53,37
1500000US130890214051,1.31E+11,Block Group 1 Census Tract 214.05 DeKalb County Georgia,987,748,450,197,195,2,2,0,27,74,239,37,184,184,0,0,0,8,10
1500000US130890214052,1.31E+11,Block Group 2 Census Tract 214.05 DeKalb County Georgia,1395,857,479,268,268,0,0,0,29,81,538,208,281,253,28,28,0,0,49
1500000US130890214053,1.31E+11,Block Group 3 Census Tract 214.05 DeKalb County Georgia,1059,387,63,312,312,0,0,0,0,12,672,311,312,298,14,14,0,15,34
1500000US130890214091,1.31E+11,Block Group 1 Census Tract 214.09 DeKalb County Georgia,1650,862,479,332,291,41,0,41,8,43,788,403,346,275,71,24,47,18,21
1500000US130890214092,1.31E+11,Block Group 2 Census Tract 214.09 DeKalb County Georgia,541,265,159,106,70,36,0,36,0,0,276,180,69,69,0,0,0,0,27
1500000US130890214101,1.31E+11,Block Group 1 Census Tract 214.10 DeKalb County Georgia,1394,725,351,278,271,7,0,7,0,96,669,223,281,262,19,0,19,47,118
1500000US130890214102,1.31E+11,Block Group 2 Census Tract 214.10 DeKalb County Georgia,950,671,436,217,122,95,0,95,0,18,279,122,149,96,53,0,53,0,8
1500000US130890214103,1.31E+11,Block Group 3 Census Tract 214.10 DeKalb County Georgia,1213,683,389,166,156,10,0,10,0,128,530,285,163,143,20,0,20,0,82
1500000US130890214111,1.31E+11,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1551,785,378,285,228,57,57,0,29,93,766,360,209,209,0,0,0,60,137
1500000US130890214112,1.31E+11,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1598,786,366,367,297,70,26,44,9,44,812,374,315,287,28,0,28,35,88
1500000US130890214121,1.31E+11,Block Group 1 Census Tract 214.12 DeKalb County Georgia,836,489,190,254,254,0,0,0,0,45,347,56,245,245,0,0,0,0,46
1500000US130890214122,1.31E+11,Block Group 2 Census Tract 214.12 DeKalb County Georgia,1077,523,235,253,253,0,0,0,0,35,554,132,302,263,39,0,39,13,107
1500000US130890214123,1.31E+11,Block Group 3 Census Tract 214.12 DeKalb County Georgia,971,517,264,246,246,0,0,0,0,7,454,138,241,241,0,0,0,41,34
1500000US130890214131,1.31E+11,Block Group 1 Census Tract 214.13 DeKalb County Georgia,2080,1281,781,444,381,63,38,25,0,56,799,251,474,367,107,82,25,17,57
1500000US130890214132,1.31E+11,Block Group 2 Census Tract 214.13 DeKalb County Georgia,944,649,369,256,176,80,39,41,0,24,295,80,192,159,33,33,0,0,23
1500000US130890214141,1.31E+11,Block Group 1 Census Tract 214.14 DeKalb County Georgia,2344,1501,1026,363,215,148,14,134,27,85,843,343,297,211,86,0,86,137,66
1500000US130890214142,1.31E+11,Block Group 2 Census Tract 214.14 DeKalb County Georgia,700,349,135,121,97,24,0,24,0,93,351,192,92,85,7,7,0,7,60
1500000US130890214151,1.31E+11,Block Group 1 Census Tract 214.15 DeKalb County Georgia,937,486,168,276,252,24,0,24,0,42,451,125,235,235,0,0,0,0,91
1500000US130890214152,1.31E+11,Block Group 2 Census Tract 214.15 DeKalb County Georgia,1034,403,207,145,145,0,0,0,0,51,631,356,168,147,21,0,21,0,107
1500000US130890214153,1.31E+11,Block Group 3 Census Tract 214.15 DeKalb County Georgia,1271,737,292,363,334,29,29,0,13,69,534,130,342,342,0,0,0,49,13
1500000US130890214161,1.31E+11,Block Group 1 Census Tract 214.16 DeKalb County Georgia,1505,835,475,301,220,81,8,73,15,44,670,352,277,225,52,0,52,0,41
1500000US130890214162,1.31E+11,Block Group 2 Census Tract 214.16 DeKalb County Georgia,441,160,44,89,89,0,0,0,0,27,281,153,83,83,0,0,0,35,10
1500000US130890214171,1.31E+11,Block Group 1 Census Tract 214.17 DeKalb County Georgia,1023,334,209,71,71,0,0,0,23,31,689,520,73,73,0,0,0,62,34
1500000US130890214172,1.31E+11,Block Group 2 Census Tract 214.17 DeKalb County Georgia,1057,541,414,127,85,42,0,42,0,0,516,312,159,82,77,33,44,0,45
1500000US130890214173,1.31E+11,Block Group 3 Census Tract 214.17 DeKalb County Georgia,2257,1339,718,478,276,202,31,171,0,143,918,409,509,274,235,196,39,0,0
1500000US130890215021,1.31E+11,Block Group 1 Census Tract 215.02 DeKalb County Georgia,1401,591,374,154,140,14,14,0,0,63,810,507,185,159,26,26,0,38,80
1500000US130890215022,1.31E+11,Block Group 2 Census Tract 215.02 DeKalb County Georgia,1078,598,249,302,280,22,0,22,14,33,480,137,263,263,0,0,0,13,67
1500000US130890215023,1.31E+11,Block Group 3 Census Tract 215.02 DeKalb County Georgia,1594,1032,731,212,185,27,0,27,0,89,562,318,196,182,14,0,14,19,29
1500000US130890215031,1.31E+11,Block Group 1 Census Tract 215.03 DeKalb County Georgia,1344,726,171,462,332,130,99,31,46,47,618,208,339,339,0,0,0,23,48
1500000US130890215032,1.31E+11,Block Group 2 Census Tract 215.03 DeKalb County Georgia,833,371,109,155,139,16,0,16,22,85,462,187,142,135,7,0,7,47,86
1500000US130890215033,1.31E+11,Block Group 3 Census Tract 215.03 DeKalb County Georgia,1162,646,273,304,291,13,13,0,11,58,516,209,274,274,0,0,0,18,15
1500000US130890215041,1.31E+11,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1352,624,329,242,221,21,21,0,0,53,728,480,220,220,0,0,0,15,13
1500000US130890215042,1.31E+11,Block Group 2 Census Tract 215.04 DeKalb County Georgia,1972,886,381,319,284,35,0,35,43,143,1086,546,330,273,57,0,57,149,61
1500000US130890215043,1.31E+11,Block Group 3 Census Tract 215.04 DeKalb County Georgia,1270,529,213,218,180,38,0,38,39,59,741,266,261,170,91,12,79,176,38
1500000US130890216021,1.31E+11,Block Group 1 Census Tract 216.02 DeKalb County Georgia,1463,689,350,234,164,70,11,59,0,105,774,277,201,148,53,9,44,100,196
1500000US130890216022,1.31E+11,Block Group 2 Census Tract 216.02 DeKalb County Georgia,2081,868,253,559,487,72,17,55,14,42,1213,448,488,488,0,0,0,109,168
1500000US130890216031,1.31E+11,Block Group 1 Census Tract 216.03 DeKalb County Georgia,1460,725,402,281,277,4,0,4,29,13,735,186,269,269,0,0,0,215,65
1500000US130890216032,1.31E+11,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1560,568,309,249,199,50,14,36,0,10,992,594,194,194,0,0,0,57,147
1500000US130890216033,1.31E+11,Block Group 3 Census Tract 216.03 DeKalb County Georgia,1022,538,304,185,172,13,0,13,0,49,484,187,186,166,20,20,0,24,87
1500000US130890216041,1.31E+11,Block Group 1 Census Tract 216.04 DeKalb County Georgia,1552,701,89,542,529,13,0,13,9,61,851,169,493,493,0,0,0,102,87
1500000US130890216042,1.31E+11,Block Group 2 Census Tract 216.04 DeKalb County Georgia,898,416,117,239,228,11,11,0,0,60,482,159,223,223,0,0,0,75,25
1500000US130890216051,1.31E+11,Block Group 1 Census Tract 216.05 DeKalb County Georgia,1331,734,336,351,351,0,0,0,33,14,597,144,343,343,0,0,0,38,72
1500000US130890216052,1.31E+11,Block Group 2 Census Tract 216.05 DeKalb County Georgia,832,352,31,261,261,0,0,0,31,29,480,82,283,268,15,15,0,81,34
1500000US130890216053,1.31E+11,Block Group 3 Census Tract 216.05 DeKalb County Georgia,1902,1082,551,349,240,109,103,6,16,166,820,554,224,220,4,0,4,12,30
1500000US130890217031,1.31E+11,Block Group 1 Census Tract 217.03 DeKalb County Georgia,1944,800,136,615,510,105,52,53,16,33,1144,258,554,497,57,5,52,216,116
1500000US130890217032,1.31E+11,Block Group 2 Census Tract 217.03 DeKalb County Georgia,1998,1016,279,673,655,18,0,18,7,57,982,216,643,631,12,0,12,86,37
1500000US130890217041,1.31E+11,Block Group 1 Census Tract 217.04 DeKalb County Georgia,960,439,109,275,275,0,0,0,55,0,521,93,272,272,0,0,0,45,111
