GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31
Id,Id2,Geography,Estimate; Total:,Estimate; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - With a disability:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months below poverty level: - No disability:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months below poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months below poverty level: - No disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - With a disability:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - With a disability: - Not in labor force,Estimate; Income in the past 12 months at or above poverty level: - No disability:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - In Armed Forces,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian:,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Employed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - In labor force: - Civilian: - Unemployed,Estimate; Income in the past 12 months at or above poverty level: - No disability: - Not in labor force
1500000US130890202002,130890000000,Block Group 2 Census Tract 202 DeKalb County Georgia,1087,149,12,0,0,0,0,0,12,137,88,0,88,25,63,49,938,36,36,0,36,14,22,0,902,775,0,775,748,27,127
1500000US130890203001,130890000000,Block Group 1 Census Tract 203 DeKalb County Georgia,626,42,0,0,0,0,0,0,0,42,32,0,32,32,0,10,584,15,8,0,8,8,0,7,569,517,0,517,517,0,52
1500000US130890203002,130890000000,Block Group 2 Census Tract 203 DeKalb County Georgia,643,43,0,0,0,0,0,0,0,43,20,0,20,20,0,23,600,0,0,0,0,0,0,0,600,546,16,530,530,0,54
1500000US130890203003,130890000000,Block Group 3 Census Tract 203 DeKalb County Georgia,1343,117,12,0,0,0,0,0,12,105,50,0,50,34,16,55,1226,22,8,0,8,8,0,14,1204,1125,0,1125,1086,39,79
1500000US130890204001,130890000000,Block Group 1 Census Tract 204 DeKalb County Georgia,1189,58,0,0,0,0,0,0,0,58,41,0,41,33,8,17,1131,34,24,0,24,9,15,10,1097,1031,0,1031,995,36,66
1500000US130890204002,130890000000,Block Group 2 Census Tract 204 DeKalb County Georgia,592,61,30,0,0,0,0,0,30,31,31,0,31,31,0,0,531,0,0,0,0,0,0,0,531,495,0,495,495,0,36
1500000US130890205001,130890000000,Block Group 1 Census Tract 205 DeKalb County Georgia,661,81,10,0,0,0,0,0,10,71,32,0,32,7,25,39,580,37,7,0,7,7,0,30,543,498,0,498,479,19,45
1500000US130890205002,130890000000,Block Group 2 Census Tract 205 DeKalb County Georgia,1417,163,90,39,0,39,0,39,51,73,43,0,43,32,11,30,1254,117,59,0,59,35,24,58,1137,1030,0,1030,960,70,107
1500000US130890206001,130890000000,Block Group 1 Census Tract 206 DeKalb County Georgia,240,25,8,0,0,0,0,0,8,17,17,0,17,6,11,0,215,10,10,0,10,10,0,0,205,205,0,205,190,15,0
1500000US130890206002,130890000000,Block Group 2 Census Tract 206 DeKalb County Georgia,978,212,25,0,0,0,0,0,25,187,137,0,137,99,38,50,766,71,32,0,32,32,0,39,695,641,0,641,619,22,54
1500000US130890207001,130890000000,Block Group 1 Census Tract 207 DeKalb County Georgia,1105,276,63,5,0,5,5,0,58,213,156,0,156,101,55,57,829,75,39,0,39,39,0,36,754,674,0,674,643,31,80
1500000US130890207002,130890000000,Block Group 2 Census Tract 207 DeKalb County Georgia,327,17,17,11,0,11,11,0,6,0,0,0,0,0,0,0,310,5,0,0,0,0,0,5,305,280,0,280,273,7,25
1500000US130890208011,130890000000,Block Group 1 Census Tract 208.01 DeKalb County Georgia,740,76,30,19,0,19,19,0,11,46,3,0,3,0,3,43,664,42,8,0,8,0,8,34,622,578,0,578,560,18,44
1500000US130890208012,130890000000,Block Group 2 Census Tract 208.01 DeKalb County Georgia,1073,88,5,0,0,0,0,0,5,83,46,0,46,46,0,37,985,109,54,0,54,25,29,55,876,810,0,810,707,103,66
1500000US130890208021,130890000000,Block Group 1 Census Tract 208.02 DeKalb County Georgia,443,98,0,0,0,0,0,0,0,98,48,0,48,40,8,50,345,20,0,0,0,0,0,20,325,281,0,281,264,17,44
1500000US130890208022,130890000000,Block Group 2 Census Tract 208.02 DeKalb County Georgia,971,104,36,0,0,0,0,0,36,68,60,0,60,41,19,8,867,102,0,0,0,0,0,102,765,635,0,635,573,62,130
1500000US130890208023,130890000000,Block Group 3 Census Tract 208.02 DeKalb County Georgia,587,102,25,25,0,25,25,0,0,77,44,0,44,32,12,33,485,12,0,0,0,0,0,12,473,426,14,412,403,9,47
1500000US130890208024,130890000000,Block Group 4 Census Tract 208.02 DeKalb County Georgia,752,29,18,0,0,0,0,0,18,11,0,0,0,0,0,11,723,31,8,0,8,8,0,23,692,652,0,652,613,39,40
1500000US130890209001,130890000000,Block Group 1 Census Tract 209 DeKalb County Georgia,925,84,13,0,0,0,0,0,13,71,53,0,53,37,16,18,841,119,15,0,15,15,0,104,722,648,0,648,629,19,74
1500000US130890209002,130890000000,Block Group 2 Census Tract 209 DeKalb County Georgia,758,47,0,0,0,0,0,0,0,47,47,0,47,36,11,0,711,120,0,0,0,0,0,120,591,584,0,584,547,37,7
1500000US130890209003,130890000000,Block Group 3 Census Tract 209 DeKalb County Georgia,1450,139,63,22,0,22,0,22,41,76,64,0,64,0,64,12,1311,12,12,0,12,12,0,0,1299,962,0,962,933,29,337
1500000US130890209004,130890000000,Block Group 4 Census Tract 209 DeKalb County Georgia,643,129,22,0,0,0,0,0,22,107,0,0,0,0,0,107,514,19,0,0,0,0,0,19,495,428,0,428,340,88,67
1500000US130890211011,130890000000,Block Group 1 Census Tract 211.01 DeKalb County Georgia,2237,49,10,1,0,1,1,0,9,39,18,0,18,17,1,21,2188,67,4,0,4,0,4,63,2121,1744,6,1738,1701,37,377
1500000US130890211021,130890000000,Block Group 1 Census Tract 211.02 DeKalb County Georgia,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,181,181,0,181,181,0,0
1500000US130890211022,130890000000,Block Group 2 Census Tract 211.02 DeKalb County Georgia,1261,53,0,0,0,0,0,0,0,53,12,0,12,12,0,41,1208,66,66,0,66,66,0,0,1142,930,0,930,930,0,212
1500000US130890211023,130890000000,Block Group 3 Census Tract 211.02 DeKalb County Georgia,444,49,0,0,0,0,0,0,0,49,49,0,49,49,0,0,395,9,9,0,9,9,0,0,386,324,0,324,324,0,62
1500000US130890211024,130890000000,Block Group 4 Census Tract 211.02 DeKalb County Georgia,1645,106,0,0,0,0,0,0,0,106,40,0,40,23,17,66,1539,95,16,0,16,16,0,79,1444,1262,0,1262,1262,0,182
1500000US130890212021,130890000000,Block Group 1 Census Tract 212.02 DeKalb County Georgia,1925,211,0,0,0,0,0,0,0,211,40,0,40,40,0,171,1714,12,12,0,12,0,12,0,1702,1449,0,1449,1379,70,253
1500000US130890212022,130890000000,Block Group 2 Census Tract 212.02 DeKalb County Georgia,1183,20,0,0,0,0,0,0,0,20,20,0,20,0,20,0,1163,29,29,0,29,29,0,0,1134,981,0,981,847,134,153
1500000US130890212023,130890000000,Block Group 3 Census Tract 212.02 DeKalb County Georgia,1231,45,25,17,0,17,0,17,8,20,5,0,5,5,0,15,1186,43,30,0,30,30,0,13,1143,1028,0,1028,987,41,115
1500000US130890212041,130890000000,Block Group 1 Census Tract 212.04 DeKalb County Georgia,1235,624,18,0,0,0,0,0,18,606,365,0,365,279,86,241,611,0,0,0,0,0,0,0,611,560,0,560,546,14,51
1500000US130890212042,130890000000,Block Group 2 Census Tract 212.04 DeKalb County Georgia,1318,339,0,0,0,0,0,0,0,339,242,0,242,207,35,97,979,0,0,0,0,0,0,0,979,941,0,941,941,0,38
1500000US130890212043,130890000000,Block Group 3 Census Tract 212.04 DeKalb County Georgia,548,211,14,14,0,14,0,14,0,197,87,0,87,72,15,110,337,0,0,0,0,0,0,0,337,301,0,301,282,19,36
1500000US130890212081,130890000000,Block Group 1 Census Tract 212.08 DeKalb County Georgia,1767,334,0,0,0,0,0,0,0,334,266,0,266,108,158,68,1433,98,91,9,82,71,11,7,1335,1198,0,1198,1156,42,137
1500000US130890212082,130890000000,Block Group 2 Census Tract 212.08 DeKalb County Georgia,1119,49,0,0,0,0,0,0,0,49,39,0,39,18,21,10,1070,18,9,0,9,9,0,9,1052,888,0,888,838,50,164
1500000US130890212091,130890000000,Block Group 1 Census Tract 212.09 DeKalb County Georgia,844,43,0,0,0,0,0,0,0,43,14,0,14,0,14,29,801,34,34,0,34,34,0,0,767,749,0,749,730,19,18
1500000US130890212092,130890000000,Block Group 2 Census Tract 212.09 DeKalb County Georgia,1256,235,0,0,0,0,0,0,0,235,49,0,49,34,15,186,1021,0,0,0,0,0,0,0,1021,987,0,987,968,19,34
1500000US130890212093,130890000000,Block Group 3 Census Tract 212.09 DeKalb County Georgia,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,30,17,0,17,17,0,13,746,591,0,591,557,34,155
1500000US130890212094,130890000000,Block Group 4 Census Tract 212.09 DeKalb County Georgia,609,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,589,26,0,0,0,0,0,26,563,497,0,497,497,0,66
1500000US130890212101,130890000000,Block Group 1 Census Tract 212.10 DeKalb County Georgia,1003,12,0,0,0,0,0,0,0,12,12,0,12,0,12,0,991,76,44,0,44,44,0,32,915,784,0,784,716,68,131
1500000US130890212102,130890000000,Block Group 2 Census Tract 212.10 DeKalb County Georgia,647,14,0,0,0,0,0,0,0,14,0,0,0,0,0,14,633,8,8,0,8,8,0,0,625,525,0,525,506,19,100
1500000US130890212103,130890000000,Block Group 3 Census Tract 212.10 DeKalb County Georgia,1246,34,2,0,0,0,0,0,2,32,16,0,16,16,0,16,1212,25,0,0,0,0,0,25,1187,973,0,973,885,88,214
1500000US130890212111,130890000000,Block Group 1 Census Tract 212.11 DeKalb County Georgia,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,17,7,0,7,7,0,10,518,411,0,411,364,47,107
1500000US130890212112,130890000000,Block Group 2 Census Tract 212.11 DeKalb County Georgia,1148,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,1138,60,34,0,34,34,0,26,1078,865,0,865,814,51,213
1500000US130890212113,130890000000,Block Group 3 Census Tract 212.11 DeKalb County Georgia,748,15,0,0,0,0,0,0,0,15,10,0,10,0,10,5,733,6,0,0,0,0,0,6,727,613,0,613,606,7,114
1500000US130890212131,130890000000,Block Group 1 Census Tract 212.13 DeKalb County Georgia,542,23,0,0,0,0,0,0,0,23,23,0,23,23,0,0,519,18,10,0,10,0,10,8,501,420,0,420,395,25,81
1500000US130890212132,130890000000,Block Group 2 Census Tract 212.13 DeKalb County Georgia,1254,45,0,0,0,0,0,0,0,45,19,0,19,19,0,26,1209,36,26,0,26,26,0,10,1173,933,0,933,895,38,240
1500000US130890212141,130890000000,Block Group 1 Census Tract 212.14 DeKalb County Georgia,891,41,0,0,0,0,0,0,0,41,20,0,20,20,0,21,850,45,33,0,33,33,0,12,805,510,0,510,467,43,295
1500000US130890212142,130890000000,Block Group 2 Census Tract 212.14 DeKalb County Georgia,1461,237,0,0,0,0,0,0,0,237,49,0,49,49,0,188,1224,35,0,0,0,0,0,35,1189,952,0,952,940,12,237
1500000US130890212143,130890000000,Block Group 3 Census Tract 212.14 DeKalb County Georgia,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,38,10,0,10,0,10,28,752,560,0,560,560,0,192
1500000US130890212151,130890000000,Block Group 1 Census Tract 212.15 DeKalb County Georgia,2544,165,0,0,0,0,0,0,0,165,99,0,99,64,35,66,2379,84,84,0,84,84,0,0,2295,1732,0,1732,1688,44,563
1500000US130890212152,130890000000,Block Group 2 Census Tract 212.15 DeKalb County Georgia,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,1453,1226,0,1226,1150,76,227
1500000US130890212161,130890000000,Block Group 1 Census Tract 212.16 DeKalb County Georgia,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,923,708,0,708,708,0,215
1500000US130890212162,130890000000,Block Group 2 Census Tract 212.16 DeKalb County Georgia,2775,577,0,0,0,0,0,0,0,577,380,0,380,267,113,197,2198,46,32,0,32,32,0,14,2152,1926,0,1926,1795,131,226
1500000US130890212163,130890000000,Block Group 3 Census Tract 212.16 DeKalb County Georgia,2256,208,7,0,0,0,0,0,7,201,116,0,116,116,0,85,2048,16,0,0,0,0,0,16,2032,1799,0,1799,1597,202,233
1500000US130890212171,130890000000,Block Group 1 Census Tract 212.17 DeKalb County Georgia,1365,118,4,4,0,4,4,0,0,114,29,0,29,29,0,85,1247,40,21,0,21,21,0,19,1207,1094,0,1094,930,164,113
1500000US130890212181,130890000000,Block Group 1 Census Tract 212.18 DeKalb County Georgia,1276,60,0,0,0,0,0,0,0,60,60,0,60,24,36,0,1216,30,30,0,30,30,0,0,1186,1125,0,1125,1017,108,61
1500000US130890212182,130890000000,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1522,98,0,0,0,0,0,0,0,98,59,0,59,59,0,39,1424,10,10,0,10,10,0,0,1414,1392,0,1392,1348,44,22
1500000US130890212183,130890000000,Block Group 3 Census Tract 212.18 DeKalb County Georgia,925,53,0,0,0,0,0,0,0,53,53,0,53,7,46,0,872,55,24,0,24,24,0,31,817,780,0,780,780,0,37
1500000US130890213011,130890000000,Block Group 1 Census Tract 213.01 DeKalb County Georgia,842,92,43,0,0,0,0,0,43,49,47,0,47,27,20,2,750,20,0,0,0,0,0,20,730,696,0,696,679,17,34
1500000US130890213012,130890000000,Block Group 2 Census Tract 213.01 DeKalb County Georgia,2082,370,9,0,0,0,0,0,9,361,182,0,182,152,30,179,1712,113,26,0,26,26,0,87,1599,1455,0,1455,1414,41,144
1500000US130890213031,130890000000,Block Group 1 Census Tract 213.03 DeKalb County Georgia,1610,362,24,18,0,18,0,18,6,338,238,0,238,187,51,100,1248,64,25,0,25,12,13,39,1184,982,0,982,924,58,202
1500000US130890213032,130890000000,Block Group 2 Census Tract 213.03 DeKalb County Georgia,827,125,14,14,0,14,0,14,0,111,60,0,60,30,30,51,702,69,37,0,37,37,0,32,633,551,0,551,495,56,82
1500000US130890213033,130890000000,Block Group 3 Census Tract 213.03 DeKalb County Georgia,1357,380,5,5,0,5,0,5,0,375,257,0,257,224,33,118,977,16,16,0,16,16,0,0,961,910,0,910,820,90,51
1500000US130890213051,130890000000,Block Group 1 Census Tract 213.05 DeKalb County Georgia,654,25,7,7,0,7,0,7,0,18,6,0,6,6,0,12,629,0,0,0,0,0,0,0,629,574,0,574,574,0,55
1500000US130890213052,130890000000,Block Group 2 Census Tract 213.05 DeKalb County Georgia,2437,812,53,47,0,47,47,0,6,759,507,0,507,432,75,252,1625,63,36,0,36,36,0,27,1562,1468,40,1428,1271,157,94
1500000US130890213061,130890000000,Block Group 1 Census Tract 213.06 DeKalb County Georgia,1634,221,31,16,0,16,16,0,15,190,150,0,150,94,56,40,1413,68,39,0,39,39,0,29,1345,1213,0,1213,1094,119,132
1500000US130890213062,130890000000,Block Group 2 Census Tract 213.06 DeKalb County Georgia,379,74,10,0,0,0,0,0,10,64,41,0,41,16,25,23,305,20,0,0,0,0,0,20,285,262,0,262,262,0,23
1500000US130890213063,130890000000,Block Group 3 Census Tract 213.06 DeKalb County Georgia,1352,296,0,0,0,0,0,0,0,296,120,0,120,102,18,176,1056,13,13,0,13,13,0,0,1043,963,0,963,917,46,80
1500000US130890213071,130890000000,Block Group 1 Census Tract 213.07 DeKalb County Georgia,765,217,0,0,0,0,0,0,0,217,79,0,79,66,13,138,548,18,10,0,10,10,0,8,530,522,0,522,476,46,8
1500000US130890213072,130890000000,Block Group 2 Census Tract 213.07 DeKalb County Georgia,2003,361,66,25,0,25,0,25,41,295,173,0,173,164,9,122,1642,119,65,0,65,65,0,54,1523,1289,0,1289,1251,38,234
1500000US130890213081,130890000000,Block Group 1 Census Tract 213.08 DeKalb County Georgia,1161,256,0,0,0,0,0,0,0,256,146,0,146,146,0,110,905,27,27,0,27,20,7,0,878,768,0,768,736,32,110
1500000US130890213082,130890000000,Block Group 2 Census Tract 213.08 DeKalb County Georgia,238,10,10,10,0,10,0,10,0,0,0,0,0,0,0,0,228,7,7,0,7,7,0,0,221,204,0,204,191,13,17
1500000US130890213083,130890000000,Block Group 3 Census Tract 213.08 DeKalb County Georgia,1255,221,21,0,0,0,0,0,21,200,133,0,133,133,0,67,1034,66,58,0,58,58,0,8,968,908,0,908,908,0,60
1500000US130890214051,130890000000,Block Group 1 Census Tract 214.05 DeKalb County Georgia,835,55,4,0,0,0,0,0,4,51,47,0,47,36,11,4,780,22,11,0,11,11,0,11,758,714,6,708,636,72,44
1500000US130890214052,130890000000,Block Group 2 Census Tract 214.05 DeKalb County Georgia,1275,264,0,0,0,0,0,0,0,264,141,0,141,141,0,123,1011,34,27,0,27,10,17,7,977,880,0,880,873,7,97
1500000US130890214053,130890000000,Block Group 3 Census Tract 214.05 DeKalb County Georgia,1029,21,0,0,0,0,0,0,0,21,21,0,21,21,0,0,1008,48,37,0,37,37,0,11,960,881,0,881,881,0,79
1500000US130890214091,130890000000,Block Group 1 Census Tract 214.09 DeKalb County Georgia,1555,523,16,0,0,0,0,0,16,507,213,0,213,205,8,294,1032,27,27,0,27,27,0,0,1005,922,0,922,892,30,83
1500000US130890214092,130890000000,Block Group 2 Census Tract 214.09 DeKalb County Georgia,498,276,0,0,0,0,0,0,0,276,217,0,217,98,119,59,222,15,15,0,15,15,0,0,207,188,0,188,188,0,19
1500000US130890214101,130890000000,Block Group 1 Census Tract 214.10 DeKalb County Georgia,1121,313,8,0,0,0,0,0,8,305,189,0,189,178,11,116,808,30,25,0,25,13,12,5,778,733,0,733,695,38,45
1500000US130890214102,130890000000,Block Group 2 Census Tract 214.10 DeKalb County Georgia,892,303,37,8,0,8,8,0,29,266,176,0,176,164,12,90,589,46,32,0,32,32,0,14,543,543,0,543,521,22,0
1500000US130890214103,130890000000,Block Group 3 Census Tract 214.10 DeKalb County Georgia,1099,99,18,5,0,5,0,5,13,81,64,0,64,43,21,17,1000,36,23,0,23,23,0,13,964,907,5,902,885,17,57
1500000US130890214111,130890000000,Block Group 1 Census Tract 214.11 DeKalb County Georgia,1456,128,13,0,0,0,0,0,13,115,31,0,31,31,0,84,1328,85,47,0,47,47,0,38,1243,1065,0,1065,1065,0,178
1500000US130890214112,130890000000,Block Group 2 Census Tract 214.11 DeKalb County Georgia,1516,122,0,0,0,0,0,0,0,122,81,0,81,53,28,41,1394,109,87,0,87,87,0,22,1285,1195,0,1195,1175,20,90
1500000US130890214121,130890000000,Block Group 1 Census Tract 214.12 DeKalb County Georgia,717,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,702,63,14,0,14,14,0,49,639,525,0,525,513,12,114
1500000US130890214122,130890000000,Block Group 2 Census Tract 214.12 DeKalb County Georgia,958,68,12,0,0,0,0,0,12,56,45,0,45,31,14,11,890,49,48,0,48,48,0,1,841,828,0,828,828,0,13
1500000US130890214123,130890000000,Block Group 3 Census Tract 214.12 DeKalb County Georgia,798,30,0,0,0,0,0,0,0,30,23,0,23,0,23,7,768,0,0,0,0,0,0,0,768,720,0,720,720,0,48
1500000US130890214131,130890000000,Block Group 1 Census Tract 214.13 DeKalb County Georgia,1843,503,7,0,0,0,0,0,7,496,261,0,261,218,43,235,1340,48,42,0,42,42,0,6,1292,1131,0,1131,1095,36,161
1500000US130890214132,130890000000,Block Group 2 Census Tract 214.13 DeKalb County Georgia,906,123,67,0,0,0,0,0,67,56,45,0,45,45,0,11,783,0,0,0,0,0,0,0,783,665,0,665,654,11,118
1500000US130890214141,130890000000,Block Group 1 Census Tract 214.14 DeKalb County Georgia,2198,437,29,28,0,28,7,21,1,408,296,0,296,263,33,112,1761,63,56,0,56,56,0,7,1698,1642,0,1642,1596,46,56
1500000US130890214142,130890000000,Block Group 2 Census Tract 214.14 DeKalb County Georgia,631,191,7,0,0,0,0,0,7,184,117,0,117,90,27,67,440,17,17,0,17,17,0,0,423,384,0,384,370,14,39
1500000US130890214151,130890000000,Block Group 1 Census Tract 214.15 DeKalb County Georgia,847,58,19,0,0,0,0,0,19,39,10,0,10,10,0,29,789,15,7,0,7,7,0,8,774,707,0,707,697,10,67
1500000US130890214152,130890000000,Block Group 2 Census Tract 214.15 DeKalb County Georgia,936,121,38,9,0,9,9,0,29,83,59,0,59,59,0,24,815,10,10,0,10,10,0,0,805,726,0,726,688,38,79
1500000US130890214153,130890000000,Block Group 3 Census Tract 214.15 DeKalb County Georgia,1066,151,0,0,0,0,0,0,0,151,120,0,120,107,13,31,915,0,0,0,0,0,0,0,915,772,0,772,724,48,143
1500000US130890214161,130890000000,Block Group 1 Census Tract 214.16 DeKalb County Georgia,1422,371,0,0,0,0,0,0,0,371,327,0,327,259,68,44,1051,29,0,0,0,0,0,29,1022,933,0,933,854,79,89
1500000US130890214162,130890000000,Block Group 2 Census Tract 214.16 DeKalb County Georgia,384,9,0,0,0,0,0,0,0,9,4,0,4,4,0,5,375,24,17,0,17,17,0,7,351,351,0,351,351,0,0
1500000US130890214171,130890000000,Block Group 1 Census Tract 214.17 DeKalb County Georgia,866,193,19,0,0,0,0,0,19,174,99,0,99,76,23,75,673,0,0,0,0,0,0,0,673,638,10,628,583,45,35
1500000US130890214172,130890000000,Block Group 2 Census Tract 214.17 DeKalb County Georgia,984,204,0,0,0,0,0,0,0,204,113,0,113,113,0,91,780,27,0,0,0,0,0,27,753,589,0,589,589,0,164
1500000US130890214173,130890000000,Block Group 3 Census Tract 214.17 DeKalb County Georgia,1953,665,0,0,0,0,0,0,0,665,513,0,513,442,71,152,1288,12,12,0,12,12,0,0,1276,1235,0,1235,1235,0,41
1500000US130890215021,130890000000,Block Group 1 Census Tract 215.02 DeKalb County Georgia,1289,190,56,51,0,51,37,14,5,134,65,0,65,65,0,69,1099,38,38,0,38,38,0,0,1061,974,0,974,974,0,87
1500000US130890215022,130890000000,Block Group 2 Census Tract 215.02 DeKalb County Georgia,795,186,0,0,0,0,0,0,0,186,136,0,136,69,67,50,609,22,22,0,22,22,0,0,587,509,0,509,509,0,78
1500000US130890215023,130890000000,Block Group 3 Census Tract 215.02 DeKalb County Georgia,1383,243,45,30,0,30,0,30,15,198,138,0,138,62,76,60,1140,79,70,0,70,70,0,9,1061,910,0,910,860,50,151
1500000US130890215031,130890000000,Block Group 1 Census Tract 215.03 DeKalb County Georgia,1125,79,0,0,0,0,0,0,0,79,54,0,54,34,20,25,1046,15,13,0,13,13,0,2,1031,870,42,828,760,68,161
1500000US130890215032,130890000000,Block Group 2 Census Tract 215.03 DeKalb County Georgia,630,77,14,0,0,0,0,0,14,63,63,0,63,55,8,0,553,10,4,0,4,4,0,6,543,532,0,532,521,11,11
1500000US130890215033,130890000000,Block Group 3 Census Tract 215.03 DeKalb County Georgia,1099,118,0,0,0,0,0,0,0,118,118,0,118,100,18,0,981,14,14,0,14,7,7,0,967,899,0,899,786,113,68
1500000US130890215041,130890000000,Block Group 1 Census Tract 215.04 DeKalb County Georgia,1273,371,0,0,0,0,0,0,0,371,247,0,247,188,59,124,902,56,34,0,34,34,0,22,846,762,21,741,741,0,84
1500000US130890215042,130890000000,Block Group 2 Census Tract 215.04 DeKalb County Georgia,1431,505,22,16,0,16,16,0,6,483,185,0,185,176,9,298,926,42,18,0,18,18,0,24,884,707,0,707,707,0,177
1500000US130890215043,130890000000,Block Group 3 Census Tract 215.04 DeKalb County Georgia,802,150,0,0,0,0,0,0,0,150,38,0,38,38,0,112,652,39,39,0,39,39,0,0,613,542,0,542,542,0,71
1500000US130890216021,130890000000,Block Group 1 Census Tract 216.02 DeKalb County Georgia,1022,154,35,15,0,15,15,0,20,119,41,0,41,41,0,78,868,61,44,0,44,44,0,17,807,773,0,773,690,83,34
1500000US130890216022,130890000000,Block Group 2 Census Tract 216.02 DeKalb County Georgia,1441,94,0,0,0,0,0,0,0,94,94,0,94,81,13,0,1347,82,11,0,11,11,0,71,1265,1161,0,1161,1111,50,104
1500000US130890216031,130890000000,Block Group 1 Census Tract 216.03 DeKalb County Georgia,1007,71,0,0,0,0,0,0,0,71,10,0,10,0,10,61,936,27,27,0,27,13,14,0,909,898,0,898,870,28,11
1500000US130890216032,130890000000,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1235,108,9,0,0,0,0,0,9,99,36,0,36,24,12,63,1127,34,34,0,34,24,10,0,1093,1027,0,1027,1027,0,66
1500000US130890216033,130890000000,Block Group 3 Census Tract 216.03 DeKalb County Georgia,947,128,7,0,0,0,0,0,7,121,84,0,84,82,2,37,819,62,41,0,41,41,0,21,757,724,0,724,686,38,33
1500000US130890216041,130890000000,Block Group 1 Census Tract 216.04 DeKalb County Georgia,1088,18,0,0,0,0,0,0,0,18,0,0,0,0,0,18,1070,39,20,0,20,8,12,19,1031,802,0,802,778,24,229
1500000US130890216042,130890000000,Block Group 2 Census Tract 216.04 DeKalb County Georgia,608,11,0,0,0,0,0,0,0,11,0,0,0,0,0,11,597,54,28,0,28,28,0,26,543,483,0,483,468,15,60
1500000US130890216051,130890000000,Block Group 1 Census Tract 216.05 DeKalb County Georgia,1160,29,0,0,0,0,0,0,0,29,29,0,29,29,0,0,1131,104,14,0,14,14,0,90,1027,863,0,863,863,0,164
1500000US130890216052,130890000000,Block Group 2 Census Tract 216.05 DeKalb County Georgia,507,34,0,0,0,0,0,0,0,34,34,0,34,34,0,0,473,17,0,0,0,0,0,17,456,371,0,371,352,19,85
1500000US130890216053,130890000000,Block Group 3 Census Tract 216.05 DeKalb County Georgia,1687,610,175,110,0,110,107,3,65,435,386,0,386,297,89,49,1077,54,54,0,54,54,0,0,1023,889,0,889,856,33,134
1500000US130890217031,130890000000,Block Group 1 Census Tract 217.03 DeKalb County Georgia,1279,115,15,15,0,15,15,0,0,100,56,0,56,21,35,44,1164,36,20,0,20,20,0,16,1128,994,0,994,912,82,134
