GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - English only,Estimate; Total: - Spanish:,Estimate; Total: - Spanish: - Limited English speaking household,Estimate; Total: - Spanish: - Not a limited English speaking household,Estimate; Total: - Other Indo-European languages:,Estimate; Total: - Other Indo-European languages: - Limited English speaking household,Estimate; Total: - Other Indo-European languages: - Not a limited English speaking household,Estimate; Total: - Asian and Pacific Island languages:,Estimate; Total: - Asian and Pacific Island languages: - Limited English speaking household,Estimate; Total: - Asian and Pacific Island languages: - Not a limited English speaking household,Estimate; Total: - Other languages:,Estimate; Total: - Other languages: - Limited English speaking household,Estimate; Total: - Other languages: - Not a limited English speaking household
1500000US130890208021,1.31E+11,Block Group 1 Census Tract 208.02 DeKalb County Georgia,294,270,0,0,0,16,8,8,8,8,0,0,0,0
1500000US130890208022,1.31E+11,Block Group 2 Census Tract 208.02 DeKalb County Georgia,620,515,90,0,90,7,0,7,8,8,0,0,0,0
1500000US130890208023,1.31E+11,Block Group 3 Census Tract 208.02 DeKalb County Georgia,323,283,22,0,22,18,0,18,0,0,0,0,0,0
1500000US130890208024,1.31E+11,Block Group 4 Census Tract 208.02 DeKalb County Georgia,386,386,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890209001,1.31E+11,Block Group 1 Census Tract 209 DeKalb County Georgia,728,690,38,0,38,0,0,0,0,0,0,0,0,0
1500000US130890209002,1.31E+11,Block Group 2 Census Tract 209 DeKalb County Georgia,480,476,0,0,0,4,0,4,0,0,0,0,0,0
1500000US130890209003,1.31E+11,Block Group 3 Census Tract 209 DeKalb County Georgia,760,690,41,0,41,18,0,18,0,0,0,11,0,11
1500000US130890209004,1.31E+11,Block Group 4 Census Tract 209 DeKalb County Georgia,373,373,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890211011,1.31E+11,Block Group 1 Census Tract 211.01 DeKalb County Georgia,1378,1141,59,0,59,134,0,134,44,0,44,0,0,0
1500000US130890211021,1.31E+11,Block Group 1 Census Tract 211.02 DeKalb County Georgia,170,120,0,0,0,0,0,0,50,0,50,0,0,0
1500000US130890211022,1.31E+11,Block Group 2 Census Tract 211.02 DeKalb County Georgia,780,677,31,0,31,61,8,53,11,0,11,0,0,0
1500000US130890211023,1.31E+11,Block Group 3 Census Tract 211.02 DeKalb County Georgia,365,233,83,0,83,30,0,30,0,0,0,19,0,19
1500000US130890211024,1.31E+11,Block Group 4 Census Tract 211.02 DeKalb County Georgia,1289,997,36,0,36,221,143,78,15,15,0,20,0,20
1500000US130890212021,1.31E+11,Block Group 1 Census Tract 212.02 DeKalb County Georgia,1371,1184,50,0,50,122,0,122,0,0,0,15,0,15
1500000US130890212022,1.31E+11,Block Group 2 Census Tract 212.02 DeKalb County Georgia,702,531,45,0,45,43,0,43,72,0,72,11,11,0
1500000US130890212023,1.31E+11,Block Group 3 Census Tract 212.02 DeKalb County Georgia,956,810,94,0,94,38,0,38,14,0,14,0,0,0
1500000US130890212041,1.31E+11,Block Group 1 Census Tract 212.04 DeKalb County Georgia,476,58,390,282,108,0,0,0,13,0,13,15,15,0
1500000US130890212042,1.31E+11,Block Group 2 Census Tract 212.04 DeKalb County Georgia,364,8,338,240,98,0,0,0,18,18,0,0,0,0
1500000US130890212043,1.31E+11,Block Group 3 Census Tract 212.04 DeKalb County Georgia,260,47,213,162,51,0,0,0,0,0,0,0,0,0
1500000US130890212081,1.31E+11,Block Group 1 Census Tract 212.08 DeKalb County Georgia,1105,805,185,119,66,33,0,33,50,13,37,32,0,32
1500000US130890212082,1.31E+11,Block Group 2 Census Tract 212.08 DeKalb County Georgia,592,417,10,0,10,30,0,30,108,15,93,27,0,27
1500000US130890212091,1.31E+11,Block Group 1 Census Tract 212.09 DeKalb County Georgia,447,392,14,14,0,17,0,17,24,0,24,0,0,0
1500000US130890212092,1.31E+11,Block Group 2 Census Tract 212.09 DeKalb County Georgia,1064,875,51,24,27,78,15,63,60,22,38,0,0,0
1500000US130890212093,1.31E+11,Block Group 3 Census Tract 212.09 DeKalb County Georgia,975,586,43,14,29,48,29,19,298,298,0,0,0,0
1500000US130890212094,1.31E+11,Block Group 4 Census Tract 212.09 DeKalb County Georgia,404,313,31,0,31,27,0,27,33,0,33,0,0,0
1500000US130890212101,1.31E+11,Block Group 1 Census Tract 212.10 DeKalb County Georgia,707,585,26,0,26,35,7,28,47,32,15,14,0,14
1500000US130890212102,1.31E+11,Block Group 2 Census Tract 212.10 DeKalb County Georgia,472,434,13,0,13,25,0,25,0,0,0,0,0,0
1500000US130890212103,1.31E+11,Block Group 3 Census Tract 212.10 DeKalb County Georgia,806,720,22,0,22,46,0,46,0,0,0,18,0,18
1500000US130890212111,1.31E+11,Block Group 1 Census Tract 212.11 DeKalb County Georgia,650,602,0,0,0,28,0,28,20,0,20,0,0,0
1500000US130890212112,1.31E+11,Block Group 2 Census Tract 212.11 DeKalb County Georgia,645,502,57,0,57,28,0,28,44,9,35,14,0,14
1500000US130890212113,1.31E+11,Block Group 3 Census Tract 212.11 DeKalb County Georgia,536,474,0,0,0,19,0,19,43,7,36,0,0,0
1500000US130890212131,1.31E+11,Block Group 1 Census Tract 212.13 DeKalb County Georgia,428,401,19,0,19,0,0,0,8,0,8,0,0,0
1500000US130890212132,1.31E+11,Block Group 2 Census Tract 212.13 DeKalb County Georgia,753,684,21,0,21,32,0,32,11,0,11,5,0,5
1500000US130890212141,1.31E+11,Block Group 1 Census Tract 212.14 DeKalb County Georgia,504,410,0,0,0,94,0,94,0,0,0,0,0,0
1500000US130890212142,1.31E+11,Block Group 2 Census Tract 212.14 DeKalb County Georgia,1054,975,28,0,28,28,0,28,23,0,23,0,0,0
1500000US130890212143,1.31E+11,Block Group 3 Census Tract 212.14 DeKalb County Georgia,459,407,15,0,15,8,0,8,0,0,0,29,0,29
1500000US130890212151,1.31E+11,Block Group 1 Census Tract 212.15 DeKalb County Georgia,1689,990,30,0,30,379,140,239,218,19,199,72,0,72
1500000US130890212152,1.31E+11,Block Group 2 Census Tract 212.15 DeKalb County Georgia,808,325,14,0,14,258,14,244,211,174,37,0,0,0
1500000US130890212161,1.31E+11,Block Group 1 Census Tract 212.16 DeKalb County Georgia,544,504,40,0,40,0,0,0,0,0,0,0,0,0
1500000US130890212162,1.31E+11,Block Group 2 Census Tract 212.16 DeKalb County Georgia,1862,1387,81,22,59,244,60,184,150,47,103,0,0,0
1500000US130890212163,1.31E+11,Block Group 3 Census Tract 212.16 DeKalb County Georgia,1701,1283,82,32,50,197,65,132,95,0,95,44,0,44
1500000US130890212171,1.31E+11,Block Group 1 Census Tract 212.17 DeKalb County Georgia,920,693,27,13,14,150,0,150,35,4,31,15,0,15
1500000US130890212181,1.31E+11,Block Group 1 Census Tract 212.18 DeKalb County Georgia,942,801,11,0,11,101,34,67,29,0,29,0,0,0
1500000US130890212182,1.31E+11,Block Group 2 Census Tract 212.18 DeKalb County Georgia,1266,962,142,38,104,117,14,103,22,0,22,23,0,23
1500000US130890212183,1.31E+11,Block Group 3 Census Tract 212.18 DeKalb County Georgia,847,734,23,0,23,14,0,14,76,0,76,0,0,0
1500000US130890213011,1.31E+11,Block Group 1 Census Tract 213.01 DeKalb County Georgia,257,107,139,132,7,0,0,0,11,11,0,0,0,0
1500000US130890213012,1.31E+11,Block Group 2 Census Tract 213.01 DeKalb County Georgia,1222,936,98,42,56,92,13,79,68,10,58,28,0,28
1500000US130890213031,1.31E+11,Block Group 1 Census Tract 213.03 DeKalb County Georgia,818,253,364,190,174,22,0,22,154,82,72,25,0,25
1500000US130890213032,1.31E+11,Block Group 2 Census Tract 213.03 DeKalb County Georgia,361,143,128,67,61,29,6,23,47,13,34,14,0,14
1500000US130890213033,1.31E+11,Block Group 3 Census Tract 213.03 DeKalb County Georgia,565,86,402,303,99,7,0,7,57,57,0,13,0,13
1500000US130890213051,1.31E+11,Block Group 1 Census Tract 213.05 DeKalb County Georgia,357,222,77,50,27,15,9,6,43,0,43,0,0,0
1500000US130890213052,1.31E+11,Block Group 2 Census Tract 213.05 DeKalb County Georgia,1098,410,479,233,246,151,33,118,34,19,15,24,0,24
1500000US130890213061,1.31E+11,Block Group 1 Census Tract 213.06 DeKalb County Georgia,837,470,225,53,172,50,8,42,60,33,27,32,19,13
1500000US130890213062,1.31E+11,Block Group 2 Census Tract 213.06 DeKalb County Georgia,232,160,46,0,46,7,0,7,19,12,7,0,0,0
1500000US130890213063,1.31E+11,Block Group 3 Census Tract 213.06 DeKalb County Georgia,738,203,396,287,109,71,19,52,60,51,9,8,8,0
1500000US130890213071,1.31E+11,Block Group 1 Census Tract 213.07 DeKalb County Georgia,419,304,60,16,44,17,0,17,33,16,17,5,0,5
1500000US130890213072,1.31E+11,Block Group 2 Census Tract 213.07 DeKalb County Georgia,909,467,165,108,57,61,46,15,164,133,31,52,0,52
1500000US130890213081,1.31E+11,Block Group 1 Census Tract 213.08 DeKalb County Georgia,589,289,183,124,59,27,0,27,90,58,32,0,0,0
1500000US130890213082,1.31E+11,Block Group 2 Census Tract 213.08 DeKalb County Georgia,161,112,33,0,33,6,0,6,0,0,0,10,0,10
1500000US130890213083,1.31E+11,Block Group 3 Census Tract 213.08 DeKalb County Georgia,586,305,239,200,39,19,0,19,23,0,23,0,0,0
1500000US130890214051,1.31E+11,Block Group 1 Census Tract 214.05 DeKalb County Georgia,463,425,30,0,30,8,0,8,0,0,0,0,0,0
1500000US130890214052,1.31E+11,Block Group 2 Census Tract 214.05 DeKalb County Georgia,672,435,108,12,96,55,0,55,50,9,41,24,24,0
1500000US130890214053,1.31E+11,Block Group 3 Census Tract 214.05 DeKalb County Georgia,572,523,23,0,23,12,0,12,14,0,14,0,0,0
1500000US130890214091,1.31E+11,Block Group 1 Census Tract 214.09 DeKalb County Georgia,798,341,259,128,131,18,11,7,69,16,53,111,31,80
1500000US130890214092,1.31E+11,Block Group 2 Census Tract 214.09 DeKalb County Georgia,198,42,129,36,93,8,0,8,19,19,0,0,0,0
1500000US130890214101,1.31E+11,Block Group 1 Census Tract 214.10 DeKalb County Georgia,697,324,328,247,81,45,7,38,0,0,0,0,0,0
1500000US130890214102,1.31E+11,Block Group 2 Census Tract 214.10 DeKalb County Georgia,349,71,264,186,78,0,0,0,14,14,0,0,0,0
1500000US130890214103,1.31E+11,Block Group 3 Census Tract 214.10 DeKalb County Georgia,664,594,31,9,22,23,0,23,16,0,16,0,0,0
1500000US130890214111,1.31E+11,Block Group 1 Census Tract 214.11 DeKalb County Georgia,992,744,78,27,51,62,9,53,40,20,20,68,0,68
1500000US130890214112,1.31E+11,Block Group 2 Census Tract 214.11 DeKalb County Georgia,940,739,158,0,158,20,0,20,23,0,23,0,0,0
1500000US130890214121,1.31E+11,Block Group 1 Census Tract 214.12 DeKalb County Georgia,403,397,0,0,0,6,0,6,0,0,0,0,0,0
1500000US130890214122,1.31E+11,Block Group 2 Census Tract 214.12 DeKalb County Georgia,580,460,97,41,56,23,0,23,0,0,0,0,0,0
1500000US130890214123,1.31E+11,Block Group 3 Census Tract 214.12 DeKalb County Georgia,456,443,13,0,13,0,0,0,0,0,0,0,0,0
1500000US130890214131,1.31E+11,Block Group 1 Census Tract 214.13 DeKalb County Georgia,975,354,568,426,142,0,0,0,17,0,17,36,15,21
1500000US130890214132,1.31E+11,Block Group 2 Census Tract 214.13 DeKalb County Georgia,386,149,210,123,87,0,0,0,0,0,0,27,27,0
1500000US130890214141,1.31E+11,Block Group 1 Census Tract 214.14 DeKalb County Georgia,1115,584,391,303,88,29,7,22,35,18,17,76,23,53
1500000US130890214142,1.31E+11,Block Group 2 Census Tract 214.14 DeKalb County Georgia,471,338,88,28,60,11,0,11,34,24,10,0,0,0
1500000US130890214151,1.31E+11,Block Group 1 Census Tract 214.15 DeKalb County Georgia,512,468,11,0,11,15,0,15,0,0,0,18,0,18
1500000US130890214152,1.31E+11,Block Group 2 Census Tract 214.15 DeKalb County Georgia,586,504,8,0,8,47,0,47,27,22,5,0,0,0
1500000US130890214153,1.31E+11,Block Group 3 Census Tract 214.15 DeKalb County Georgia,661,431,166,97,69,57,0,57,7,7,0,0,0,0
1500000US130890214161,1.31E+11,Block Group 1 Census Tract 214.16 DeKalb County Georgia,633,227,335,285,50,54,10,44,12,0,12,5,0,5
1500000US130890214162,1.31E+11,Block Group 2 Census Tract 214.16 DeKalb County Georgia,263,222,9,9,0,24,0,24,8,8,0,0,0,0
1500000US130890214171,1.31E+11,Block Group 1 Census Tract 214.17 DeKalb County Georgia,795,623,19,0,19,58,0,58,68,29,39,27,0,27
1500000US130890214172,1.31E+11,Block Group 2 Census Tract 214.17 DeKalb County Georgia,464,245,194,126,68,10,0,10,15,0,15,0,0,0
1500000US130890214173,1.31E+11,Block Group 3 Census Tract 214.17 DeKalb County Georgia,860,188,672,435,237,0,0,0,0,0,0,0,0,0
1500000US130890215021,1.31E+11,Block Group 1 Census Tract 215.02 DeKalb County Georgia,929,722,107,58,49,43,0,43,57,36,21,0,0,0
1500000US130890215022,1.31E+11,Block Group 2 Census Tract 215.02 DeKalb County Georgia,552,429,0,0,0,70,0,70,9,0,9,44,0,44
1500000US130890215023,1.31E+11,Block Group 3 Census Tract 215.02 DeKalb County Georgia,983,902,18,0,18,12,0,12,51,23,28,0,0,0
1500000US130890215031,1.31E+11,Block Group 1 Census Tract 215.03 DeKalb County Georgia,620,364,93,49,44,96,0,96,32,0,32,35,26,9
1500000US130890215032,1.31E+11,Block Group 2 Census Tract 215.03 DeKalb County Georgia,417,334,0,0,0,21,0,21,11,0,11,51,8,43
1500000US130890215033,1.31E+11,Block Group 3 Census Tract 215.03 DeKalb County Georgia,457,177,158,66,92,52,23,29,50,19,31,20,20,0
1500000US130890215041,1.31E+11,Block Group 1 Census Tract 215.04 DeKalb County Georgia,769,556,42,0,42,138,68,70,33,33,0,0,0,0
1500000US130890215042,1.31E+11,Block Group 2 Census Tract 215.04 DeKalb County Georgia,1089,845,42,0,42,88,0,88,114,57,57,0,0,0
1500000US130890215043,1.31E+11,Block Group 3 Census Tract 215.04 DeKalb County Georgia,647,541,30,0,30,11,0,11,65,54,11,0,0,0
1500000US130890216021,1.31E+11,Block Group 1 Census Tract 216.02 DeKalb County Georgia,967,774,80,16,64,32,24,8,70,44,26,11,0,11
1500000US130890216022,1.31E+11,Block Group 2 Census Tract 216.02 DeKalb County Georgia,1007,872,45,0,45,62,10,52,28,0,28,0,0,0
1500000US130890216031,1.31E+11,Block Group 1 Census Tract 216.03 DeKalb County Georgia,920,788,69,0,69,52,0,52,11,0,11,0,0,0
1500000US130890216032,1.31E+11,Block Group 2 Census Tract 216.03 DeKalb County Georgia,1106,962,32,12,20,69,0,69,43,15,28,0,0,0
1500000US130890216033,1.31E+11,Block Group 3 Census Tract 216.03 DeKalb County Georgia,655,538,67,0,67,19,0,19,22,0,22,9,0,9
1500000US130890216041,1.31E+11,Block Group 1 Census Tract 216.04 DeKalb County Georgia,818,674,44,0,44,37,0,37,54,0,54,9,0,9
1500000US130890216042,1.31E+11,Block Group 2 Census Tract 216.04 DeKalb County Georgia,496,447,14,0,14,35,0,35,0,0,0,0,0,0
1500000US130890216051,1.31E+11,Block Group 1 Census Tract 216.05 DeKalb County Georgia,686,578,49,0,49,13,0,13,46,17,29,0,0,0
1500000US130890216052,1.31E+11,Block Group 2 Census Tract 216.05 DeKalb County Georgia,404,309,16,0,16,20,0,20,59,0,59,0,0,0
1500000US130890216053,1.31E+11,Block Group 3 Census Tract 216.05 DeKalb County Georgia,1147,704,208,75,133,168,27,141,67,0,67,0,0,0
1500000US130890217031,1.31E+11,Block Group 1 Census Tract 217.03 DeKalb County Georgia,926,694,18,0,18,38,6,32,165,104,61,11,0,11
1500000US130890217032,1.31E+11,Block Group 2 Census Tract 217.03 DeKalb County Georgia,881,720,62,0,62,53,0,53,9,9,0,37,0,37
1500000US130890217041,1.31E+11,Block Group 1 Census Tract 217.04 DeKalb County Georgia,537,472,0,0,0,27,13,14,38,38,0,0,0,0
1500000US130890217042,1.31E+11,Block Group 2 Census Tract 217.04 DeKalb County Georgia,496,385,25,0,25,13,0,13,61,47,14,12,12,0
1500000US130890217043,1.31E+11,Block Group 3 Census Tract 217.04 DeKalb County Georgia,1119,852,13,0,13,94,0,94,160,22,138,0,0,0
1500000US130890217051,1.31E+11,Block Group 1 Census Tract 217.05 DeKalb County Georgia,976,817,106,31,75,40,0,40,13,7,6,0,0,0
1500000US130890217052,1.31E+11,Block Group 2 Census Tract 217.05 DeKalb County Georgia,637,337,134,85,49,9,9,0,92,62,30,65,0,65
1500000US130890217053,1.31E+11,Block Group 3 Census Tract 217.05 DeKalb County Georgia,683,411,49,49,0,8,0,8,141,39,102,74,11,63
1500000US130890217061,1.31E+11,Block Group 1 Census Tract 217.06 DeKalb County Georgia,354,308,0,0,0,46,0,46,0,0,0,0,0,0
1500000US130890217062,1.31E+11,Block Group 2 Census Tract 217.06 DeKalb County Georgia,1282,1065,96,96,0,83,0,83,38,8,30,0,0,0
1500000US130890217063,1.31E+11,Block Group 3 Census Tract 217.06 DeKalb County Georgia,457,342,62,0,62,13,0,13,40,0,40,0,0,0
1500000US130890217064,1.31E+11,Block Group 4 Census Tract 217.06 DeKalb County Georgia,733,556,69,69,0,61,14,47,35,35,0,12,0,12
1500000US130890218051,1.31E+11,Block Group 1 Census Tract 218.05 DeKalb County Georgia,754,630,53,0,53,23,0,23,29,0,29,19,0,19
1500000US130890218052,1.31E+11,Block Group 2 Census Tract 218.05 DeKalb County Georgia,770,612,75,0,75,33,23,10,50,45,5,0,0,0
1500000US130890218053,1.31E+11,Block Group 3 Census Tract 218.05 DeKalb County Georgia,770,555,106,0,106,14,0,14,18,18,0,77,31,46
1500000US130890218061,1.31E+11,Block Group 1 Census Tract 218.06 DeKalb County Georgia,899,648,183,96,87,21,0,21,15,0,15,32,0,32
1500000US130890218062,1.31E+11,Block Group 2 Census Tract 218.06 DeKalb County Georgia,497,485,0,0,0,12,0,12,0,0,0,0,0,0
1500000US130890218063,1.31E+11,Block Group 3 Census Tract 218.06 DeKalb County Georgia,889,609,114,0,114,57,0,57,3,3,0,106,40,66
1500000US130890218081,1.31E+11,Block Group 1 Census Tract 218.08 DeKalb County Georgia,705,542,19,0,19,77,0,77,56,11,45,11,0,11
1500000US130890218082,1.31E+11,Block Group 2 Census Tract 218.08 DeKalb County Georgia,1097,809,136,27,109,42,11,31,78,14,64,32,0,32
1500000US130890218091,1.31E+11,Block Group 1 Census Tract 218.09 DeKalb County Georgia,225,169,24,0,24,32,13,19,0,0,0,0,0,0
1500000US130890218092,1.31E+11,Block Group 2 Census Tract 218.09 DeKalb County Georgia,658,573,0,0,0,28,0,28,21,0,21,36,0,36
1500000US130890218093,1.31E+11,Block Group 3 Census Tract 218.09 DeKalb County Georgia,651,507,56,0,56,34,0,34,54,0,54,0,0,0
1500000US130890218094,1.31E+11,Block Group 4 Census Tract 218.09 DeKalb County Georgia,451,358,60,0,60,13,13,0,20,0,20,0,0,0
1500000US130890218095,1.31E+11,Block Group 5 Census Tract 218.09 DeKalb County Georgia,550,502,21,0,21,27,0,27,0,0,0,0,0,0
1500000US130890218101,1.31E+11,Block Group 1 Census Tract 218.10 DeKalb County Georgia,1068,823,38,15,23,104,0,104,88,0,88,15,0,15
1500000US130890218102,1.31E+11,Block Group 2 Census Tract 218.10 DeKalb County Georgia,532,469,0,0,0,17,0,17,46,17,29,0,0,0
1500000US130890218103,1.31E+11,Block Group 3 Census Tract 218.10 DeKalb County Georgia,766,603,76,8,68,50,0,50,25,0,25,12,0,12
1500000US130890218121,1.31E+11,Block Group 1 Census Tract 218.12 DeKalb County Georgia,406,301,78,4,74,14,0,14,13,4,9,0,0,0
1500000US130890218122,1.31E+11,Block Group 2 Census Tract 218.12 DeKalb County Georgia,449,290,77,54,23,44,3,41,38,9,29,0,0,0
1500000US130890218131,1.31E+11,Block Group 1 Census Tract 218.13 DeKalb County Georgia,1004,578,280,78,202,33,0,33,38,0,38,75,0,75
1500000US130890218141,1.31E+11,Block Group 1 Census Tract 218.14 DeKalb County Georgia,453,245,61,23,38,49,38,11,31,8,23,67,0,67
1500000US130890218142,1.31E+11,Block Group 2 Census Tract 218.14 DeKalb County Georgia,484,264,201,133,68,0,0,0,19,0,19,0,0,0
1500000US130890218143,1.31E+11,Block Group 3 Census Tract 218.14 DeKalb County Georgia,491,196,208,107,101,23,23,0,0,0,0,64,0,64
1500000US130890218144,1.31E+11,Block Group 4 Census Tract 218.14 DeKalb County Georgia,898,528,346,260,86,24,11,13,0,0,0,0,0,0
1500000US130890219061,1.31E+11,Block Group 1 Census Tract 219.06 DeKalb County Georgia,450,385,24,18,6,9,0,9,32,0,32,0,0,0
1500000US130890219062,1.31E+11,Block Group 2 Census Tract 219.06 DeKalb County Georgia,391,387,4,0,4,0,0,0,0,0,0,0,0,0
1500000US130890219063,1.31E+11,Block Group 3 Census Tract 219.06 DeKalb County Georgia,1113,958,89,22,67,30,0,30,0,0,0,36,15,21
1500000US130890219071,1.31E+11,Block Group 1 Census Tract 219.07 DeKalb County Georgia,1781,1592,29,0,29,90,0,90,33,0,33,37,0,37
1500000US130890219072,1.31E+11,Block Group 2 Census Tract 219.07 DeKalb County Georgia,773,711,7,0,7,12,0,12,0,0,0,43,0,43
1500000US130890219073,1.31E+11,Block Group 3 Census Tract 219.07 DeKalb County Georgia,911,782,103,68,35,26,0,26,0,0,0,0,0,0
1500000US130890219081,1.31E+11,Block Group 1 Census Tract 219.08 DeKalb County Georgia,570,481,9,0,9,35,0,35,0,0,0,45,27,18
1500000US130890219082,1.31E+11,Block Group 2 Census Tract 219.08 DeKalb County Georgia,1411,1261,32,0,32,30,16,14,42,31,11,46,33,13
1500000US130890219091,1.31E+11,Block Group 1 Census Tract 219.09 DeKalb County Georgia,710,596,16,6,10,12,0,12,3,0,3,83,0,83
1500000US130890219092,1.31E+11,Block Group 2 Census Tract 219.09 DeKalb County Georgia,552,416,2,0,2,12,12,0,48,0,48,74,37,37
1500000US130890219093,1.31E+11,Block Group 3 Census Tract 219.09 DeKalb County Georgia,318,318,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219094,1.31E+11,Block Group 4 Census Tract 219.09 DeKalb County Georgia,757,656,2,0,2,16,0,16,29,25,4,54,30,24
1500000US130890219101,1.31E+11,Block Group 1 Census Tract 219.10 DeKalb County Georgia,483,385,18,0,18,13,0,13,0,0,0,67,40,27
1500000US130890219102,1.31E+11,Block Group 2 Census Tract 219.10 DeKalb County Georgia,549,436,12,0,12,14,0,14,11,11,0,76,38,38
1500000US130890219103,1.31E+11,Block Group 3 Census Tract 219.10 DeKalb County Georgia,765,553,28,0,28,29,15,14,33,0,33,122,69,53
1500000US130890219111,1.31E+11,Block Group 1 Census Tract 219.11 DeKalb County Georgia,221,221,0,0,0,0,0,0,0,0,0,0,0,0
1500000US130890219112,1.31E+11,Block Group 2 Census Tract 219.11 DeKalb County Georgia,603,593,4,4,0,0,0,0,0,0,0,6,0,6
1500000US130890219121,1.31E+11,Block Group 1 Census Tract 219.12 DeKalb County Georgia,427,330,13,0,13,35,0,35,15,8,7,34,0,34
1500000US130890219122,1.31E+11,Block Group 2 Census Tract 219.12 DeKalb County Georgia,533,481,10,0,10,25,0,25,17,10,7,0,0,0
1500000US130890219123,1.31E+11,Block Group 3 Census Tract 219.12 DeKalb County Georgia,313,277,11,0,11,0,0,0,14,14,0,11,0,11
1500000US130890219131,1.31E+11,Block Group 1 Census Tract 219.13 DeKalb County Georgia,878,719,0,0,0,19,0,19,0,0,0,140,34,106
1500000US130890219132,1.31E+11,Block Group 2 Census Tract 219.13 DeKalb County Georgia,535,503,0,0,0,0,0,0,0,0,0,32,0,32
1500000US130890219133,1.31E+11,Block Group 3 Census Tract 219.13 DeKalb County Georgia,309,272,37,23,14,0,0,0,0,0,0,0,0,0
1500000US130890220011,1.31E+11,Block Group 1 Census Tract 220.01 DeKalb County Georgia,925,763,48,25,23,34,0,34,58,0,58,22,0,22
1500000US130890220012,1.31E+11,Block Group 2 Census Tract 220.01 DeKalb County Georgia,1026,891,33,0,33,34,16,18,11,0,11,57,0,57
1500000US130890220041,1.31E+11,Block Group 1 Census Tract 220.04 DeKalb County Georgia,682,352,9,0,9,46,0,46,51,30,21,224,34,190
1500000US130890220042,1.31E+11,Block Group 2 Census Tract 220.04 DeKalb County Georgia,355,240,6,0,6,33,0,33,33,20,13,43,0,43
1500000US130890220043,1.31E+11,Block Group 3 Census Tract 220.04 DeKalb County Georgia,562,333,24,24,0,57,20,37,42,30,12,106,16,90
1500000US130890220051,1.31E+11,Block Group 1 Census Tract 220.05 DeKalb County Georgia,412,291,0,0,0,54,28,26,60,60,0,7,7,0
1500000US130890220052,1.31E+11,Block Group 2 Census Tract 220.05 DeKalb County Georgia,360,209,13,13,0,39,9,30,0,0,0,99,26,73
1500000US130890220053,1.31E+11,Block Group 3 Census Tract 220.05 DeKalb County Georgia,703,358,72,0,72,26,19,7,0,0,0,247,133,114
1500000US130890220071,1.31E+11,Block Group 1 Census Tract 220.07 DeKalb County Georgia,595,282,35,0,35,83,29,54,61,61,0,134,68,66
1500000US130890220072,1.31E+11,Block Group 2 Census Tract 220.07 DeKalb County Georgia,574,252,19,0,19,49,15,34,97,61,36,157,83,74
1500000US130890220081,1.31E+11,Block Group 1 Census Tract 220.08 DeKalb County Georgia,368,146,61,11,50,59,46,13,54,26,28,48,0,48
1500000US130890220082,1.31E+11,Block Group 2 Census Tract 220.08 DeKalb County Georgia,800,181,0,0,0,275,134,141,150,109,41,194,129,65
1500000US130890220083,1.31E+11,Block Group 3 Census Tract 220.08 DeKalb County Georgia,1016,468,45,0,45,120,96,24,82,26,56,301,93,208
1500000US130890220084,1.31E+11,Block Group 4 Census Tract 220.08 DeKalb County Georgia,254,2,31,31,0,0,0,0,127,31,96,94,67,27
1500000US130890220091,1.31E+11,Block Group 1 Census Tract 220.09 DeKalb County Georgia,631,399,0,0,0,13,6,7,18,18,0,201,145,56
1500000US130890220092,1.31E+11,Block Group 2 Census Tract 220.09 DeKalb County Georgia,810,699,0,0,0,42,14,28,0,0,0,69,16,53
1500000US130890220093,1.31E+11,Block Group 3 Census Tract 220.09 DeKalb County Georgia,639,484,0,0,0,8,8,0,0,0,0,147,71,76
1500000US130890220101,1.31E+11,Block Group 1 Census Tract 220.10 DeKalb County Georgia,654,352,13,0,13,95,70,25,97,49,48,97,35,62
1500000US130890221001,1.31E+11,Block Group 1 Census Tract 221 DeKalb County Georgia,650,437,63,0,63,58,4,54,9,0,9,83,46,37
1500000US130890221002,1.31E+11,Block Group 2 Census Tract 221 DeKalb County Georgia,682,599,56,20,36,27,0,27,0,0,0,0,0,0
1500000US130890222031,1.31E+11,Block Group 1 Census Tract 222.03 DeKalb County Georgia,1011,802,32,0,32,43,15,28,76,0,76,58,0,58
1500000US130890222041,1.31E+11,Block Group 1 Census Tract 222.04 DeKalb County Georgia,1010,661,120,89,31,127,61,66,102,47,55,0,0,0
1500000US130890222042,1.31E+11,Block Group 2 Census Tract 222.04 DeKalb County Georgia,382,329,13,0,13,0,0,0,40,15,25,0,0,0
1500000US130890222043,1.31E+11,Block Group 3 Census Tract 222.04 DeKalb County Georgia,723,315,0,0,0,301,163,138,107,107,0,0,0,0
1500000US130890222044,1.31E+11,Block Group 4 Census Tract 222.04 DeKalb County Georgia,465,371,38,0,38,56,0,56,0,0,0,0,0,0
